consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,Airplane_resp.keys,Airplane_resp.rt,Boat_resp.keys,Boat_resp.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,workerId,trial_num,image_a,image_b,age,gender (m/f),worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,assignmentId,a,tp_a,b,tp_b,c,tp_c,Cow_resp.keys,Cow_resp.rt
space,138.211,space,37.61,5,4.417,5,2.512,4,5.411,0,0,0,19,1,A37C9M7J88EWEB,20,ma_12115280-a_w_outline.jpg,ma_12115280-b_w_outline.jpg,46,f,A37C9M7J88EWEB,2020-10-13_17h07.33.656,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,MK839,MK839,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,250969,250969,,
,,,,,,,,2,8.268,0,1,1,21,1,A37C9M7J88EWEB,22,ma_74173745-a_w_outline.jpg,ma_74173745-b_w_outline.jpg,46,f,A37C9M7J88EWEB,2020-10-13_17h07.33.656,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,MK839,MK839,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,250969,250969,,
,,,,,,,,3,7.2,0,2,2,27,1,A37C9M7J88EWEB,28,ma_13141692-a_w_outline.jpg,ma_13141692-b_w_outline.jpg,46,f,A37C9M7J88EWEB,2020-10-13_17h07.33.656,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,MK839,MK839,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,250969,250969,,
,,,,,,,,2,6.267,0,3,3,24,1,A37C9M7J88EWEB,25,ma_62096551-a_w_outline.jpg,ma_62096551-b_w_outline.jpg,46,f,A37C9M7J88EWEB,2020-10-13_17h07.33.656,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,MK839,MK839,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,250969,250969,,
,,,,,,,,3,4.595,0,4,4,2,1,A37C9M7J88EWEB,3,ma_38546029-a_w_outline.jpg,ma_38546029-b_w_outline.jpg,46,f,A37C9M7J88EWEB,2020-10-13_17h07.33.656,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,MK839,MK839,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,250969,250969,,
,,,,,,,,4,6.34,0,5,5,20,1,A37C9M7J88EWEB,21,ma_83785171-a_w_outline.jpg,ma_83785171-b_w_outline.jpg,46,f,A37C9M7J88EWEB,2020-10-13_17h07.33.656,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,MK839,MK839,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,250969,250969,,
,,,,,,,,1,9.733,0,6,6,13,1,A37C9M7J88EWEB,14,ma_44993860-a_w_outline.jpg,ma_44993860-b_w_outline.jpg,46,f,A37C9M7J88EWEB,2020-10-13_17h07.33.656,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,MK839,MK839,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,250969,250969,,
,,,,,,,,2,4.455,0,7,7,11,1,A37C9M7J88EWEB,12,ma_48486405-a_w_outline.jpg,ma_48486405-b_w_outline.jpg,46,f,A37C9M7J88EWEB,2020-10-13_17h07.33.656,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,MK839,MK839,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,250969,250969,,
,,,,,,,,1,7.008,0,8,8,9,1,A37C9M7J88EWEB,10,ma_10504629-a_w_outline.jpg,ma_10504629-b_w_outline.jpg,46,f,A37C9M7J88EWEB,2020-10-13_17h07.33.656,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,MK839,MK839,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,250969,250969,,
,,,,,,,,4,7.157,0,9,9,29,1,A37C9M7J88EWEB,30,ma_55174490-a_w_outline.jpg,ma_55174490-b_w_outline.jpg,46,f,A37C9M7J88EWEB,2020-10-13_17h07.33.656,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,MK839,MK839,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,338JKRMM272A0BRHKYD1Y2ZAZYHAHI,250969,250969,,
