consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,Airplane_resp.keys,Airplane_resp.rt,Boat_resp.keys,Boat_resp.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,workerId,trial_num,image_a,image_b,age,gender (m/f),worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,assignmentId,a,tp_a,b,tp_b,c,tp_c,Cow_resp.keys,Cow_resp.rt
space,1.099305,space,0.848625,5,0.674935,5,0.596,4,2.71858,0,0,0,28,1,A2CHDWKAYZ3P3E,29,ma_57861456-a_w_outline.jpg,ma_57861456-b_w_outline.jpg,33,m,A2CHDWKAYZ3P3E,2020-10-13_17h29.57.627,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,YILW9,YILW9,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,250969,250969,,
,,,,,,,,1,2.213,0,1,1,14,1,A2CHDWKAYZ3P3E,15,ma_10810329-a_w_outline.jpg,ma_10810329-b_w_outline.jpg,33,m,A2CHDWKAYZ3P3E,2020-10-13_17h29.57.627,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,YILW9,YILW9,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,250969,250969,,
,,,,,,,,2,2.458105,0,2,2,15,1,A2CHDWKAYZ3P3E,16,ma_98156944-a_w_outline.jpg,ma_98156944-b_w_outline.jpg,33,m,A2CHDWKAYZ3P3E,2020-10-13_17h29.57.627,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,YILW9,YILW9,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,250969,250969,,
,,,,,,,,1,2.55787,0,3,3,22,1,A2CHDWKAYZ3P3E,23,ma_31236119-a_w_outline.jpg,ma_31236119-b_w_outline.jpg,33,m,A2CHDWKAYZ3P3E,2020-10-13_17h29.57.627,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,YILW9,YILW9,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,250969,250969,,
,,,,,,,,2,2.309625,0,4,4,9,1,A2CHDWKAYZ3P3E,10,ma_62224663-a_w_outline.jpg,ma_62224663-b_w_outline.jpg,33,m,A2CHDWKAYZ3P3E,2020-10-13_17h29.57.627,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,YILW9,YILW9,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,250969,250969,,
,,,,,,,,1,2.817915,0,5,5,20,1,A2CHDWKAYZ3P3E,21,ma_8974554-a_w_outline.jpg,ma_8974554-b_w_outline.jpg,33,m,A2CHDWKAYZ3P3E,2020-10-13_17h29.57.627,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,YILW9,YILW9,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,250969,250969,,
,,,,,,,,2,2.54094,0,6,6,5,1,A2CHDWKAYZ3P3E,6,ma_75958241-a_w_outline.jpg,ma_75958241-b_w_outline.jpg,33,m,A2CHDWKAYZ3P3E,2020-10-13_17h29.57.627,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,YILW9,YILW9,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,250969,250969,,
,,,,,,,,2,3.118085,0,7,7,12,1,A2CHDWKAYZ3P3E,13,ma_56835136-a_w_outline.jpg,ma_56835136-b_w_outline.jpg,33,m,A2CHDWKAYZ3P3E,2020-10-13_17h29.57.627,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,YILW9,YILW9,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,250969,250969,,
,,,,,,,,4,2.22823,0,8,8,21,1,A2CHDWKAYZ3P3E,22,ma_22020472-a_w_outline.jpg,ma_22020472-b_w_outline.jpg,33,m,A2CHDWKAYZ3P3E,2020-10-13_17h29.57.627,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,YILW9,YILW9,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,250969,250969,,
,,,,,,,,1,2.495695,0,9,9,13,1,A2CHDWKAYZ3P3E,14,ma_86520382-a_w_outline.jpg,ma_86520382-b_w_outline.jpg,33,m,A2CHDWKAYZ3P3E,2020-10-13_17h29.57.627,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,YILW9,YILW9,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,3WLEIWSYHPKLV8WD7JKMSKGCNAP2H3,250969,250969,,
