consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,Airplane_resp.keys,Airplane_resp.rt,Boat_resp.keys,Boat_resp.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,workerId,trial_num,image_a,image_b,age,gender (m/f),worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,assignmentId,a,tp_a,b,tp_b,c,tp_c,Cow_resp.keys,Cow_resp.rt
space,10.796985,space,17.55312,5,2.93297,5,2.39319,4,4.320925,0,0,0,11,1,AOFDUROJ8XRZT,12,ma_25107991-a_w_outline.jpg,ma_25107991-b_w_outline.jpg,32,f,AOFDUROJ8XRZT,2020-10-13_14h37.37.837,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,V9L19,V9L19,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,250969,250969,,
,,,,,,,,4,10.695965,0,1,1,20,1,AOFDUROJ8XRZT,21,ma_10504629-a_w_outline.jpg,ma_10504629-b_w_outline.jpg,32,f,AOFDUROJ8XRZT,2020-10-13_14h37.37.837,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,V9L19,V9L19,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,250969,250969,,
,,,,,,,,3,3.399405,0,2,2,9,1,AOFDUROJ8XRZT,10,ma_83536470-a_w_outline.jpg,ma_83536470-b_w_outline.jpg,32,f,AOFDUROJ8XRZT,2020-10-13_14h37.37.837,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,V9L19,V9L19,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,250969,250969,,
,,,,,,,,3,5.2649,0,3,3,18,1,AOFDUROJ8XRZT,19,ma_86520382-a_w_outline.jpg,ma_86520382-b_w_outline.jpg,32,f,AOFDUROJ8XRZT,2020-10-13_14h37.37.837,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,V9L19,V9L19,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,250969,250969,,
,,,,,,,,3,4.24802,0,4,4,1,1,AOFDUROJ8XRZT,2,ma_75081153-a_w_outline.jpg,ma_75081153-b_w_outline.jpg,32,f,AOFDUROJ8XRZT,2020-10-13_14h37.37.837,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,V9L19,V9L19,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,250969,250969,,
,,,,,,,,4,5.602425,0,5,5,29,1,AOFDUROJ8XRZT,30,ma_4247084-a_w_outline.jpg,ma_4247084-b_w_outline.jpg,32,f,AOFDUROJ8XRZT,2020-10-13_14h37.37.837,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,V9L19,V9L19,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,250969,250969,,
,,,,,,,,4,3.826695,0,6,6,24,1,AOFDUROJ8XRZT,25,ma_42429798-a_w_outline.jpg,ma_42429798-b_w_outline.jpg,32,f,AOFDUROJ8XRZT,2020-10-13_14h37.37.837,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,V9L19,V9L19,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,250969,250969,,
,,,,,,,,2,4.35258,0,7,7,3,1,AOFDUROJ8XRZT,4,ma_83691215-a_w_outline.jpg,ma_83691215-b_w_outline.jpg,32,f,AOFDUROJ8XRZT,2020-10-13_14h37.37.837,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,V9L19,V9L19,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,250969,250969,,
,,,,,,,,4,3.240995,0,8,8,14,1,AOFDUROJ8XRZT,15,ma_90405028-a_w_outline.jpg,ma_90405028-b_w_outline.jpg,32,f,AOFDUROJ8XRZT,2020-10-13_14h37.37.837,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,V9L19,V9L19,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,250969,250969,,
,,,,,,,,5,4.151765,0,9,9,13,1,AOFDUROJ8XRZT,14,ma_98156944-a_w_outline.jpg,ma_98156944-b_w_outline.jpg,32,f,AOFDUROJ8XRZT,2020-10-13_14h37.37.837,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,V9L19,V9L19,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,250969,250969,,
,,,,,,,,5,2.97356,0,10,10,16,1,AOFDUROJ8XRZT,17,ma_1383096-a_w_outline.jpg,ma_1383096-b_w_outline.jpg,32,f,AOFDUROJ8XRZT,2020-10-13_14h37.37.837,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,V9L19,V9L19,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,250969,250969,,
,,,,,,,,2,4.203345,0,11,11,8,1,AOFDUROJ8XRZT,9,ma_70687495-a_w_outline.jpg,ma_70687495-b_w_outline.jpg,32,f,AOFDUROJ8XRZT,2020-10-13_14h37.37.837,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,V9L19,V9L19,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,250969,250969,,
,,,,,,,,2,4.701665,0,12,12,19,1,AOFDUROJ8XRZT,20,ma_38546029-a_w_outline.jpg,ma_38546029-b_w_outline.jpg,32,f,AOFDUROJ8XRZT,2020-10-13_14h37.37.837,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,V9L19,V9L19,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,250969,250969,,
,,,,,,,,4,4.32368,0,13,13,15,1,AOFDUROJ8XRZT,16,ma_89354846-a_w_outline.jpg,ma_89354846-b_w_outline.jpg,32,f,AOFDUROJ8XRZT,2020-10-13_14h37.37.837,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,V9L19,V9L19,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,250969,250969,,
,,,,,,,,4,2.893645,0,14,14,22,1,AOFDUROJ8XRZT,23,ma_57861456-a_w_outline.jpg,ma_57861456-b_w_outline.jpg,32,f,AOFDUROJ8XRZT,2020-10-13_14h37.37.837,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,V9L19,V9L19,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,250969,250969,,
,,,,,,,,3,4.24306,0,15,15,0,1,AOFDUROJ8XRZT,1,ma_79222679-a_w_outline.jpg,ma_79222679-b_w_outline.jpg,32,f,AOFDUROJ8XRZT,2020-10-13_14h37.37.837,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,V9L19,V9L19,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,250969,250969,,
,,,,,,,,2,5.212405,0,16,16,5,1,AOFDUROJ8XRZT,6,ma_48486405-a_w_outline.jpg,ma_48486405-b_w_outline.jpg,32,f,AOFDUROJ8XRZT,2020-10-13_14h37.37.837,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,V9L19,V9L19,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,250969,250969,,
,,,,,,,,3,3.61522,0,17,17,26,1,AOFDUROJ8XRZT,27,ma_97475929-a_w_outline.jpg,ma_97475929-b_w_outline.jpg,32,f,AOFDUROJ8XRZT,2020-10-13_14h37.37.837,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,V9L19,V9L19,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,250969,250969,,
,,,,,,,,4,5.038015,0,18,18,10,1,AOFDUROJ8XRZT,11,ma_55174490-a_w_outline.jpg,ma_55174490-b_w_outline.jpg,32,f,AOFDUROJ8XRZT,2020-10-13_14h37.37.837,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,V9L19,V9L19,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,250969,250969,,
,,,,,,,,3,3.15647,0,19,19,21,1,AOFDUROJ8XRZT,22,ma_10810329-a_w_outline.jpg,ma_10810329-b_w_outline.jpg,32,f,AOFDUROJ8XRZT,2020-10-13_14h37.37.837,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,V9L19,V9L19,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,250969,250969,,
,,,,,,,,3,4.25573,0,20,20,12,1,AOFDUROJ8XRZT,13,ma_85741618-a_w_outline.jpg,ma_85741618-b_w_outline.jpg,32,f,AOFDUROJ8XRZT,2020-10-13_14h37.37.837,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,V9L19,V9L19,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,250969,250969,,
,,,,,,,,3,24.75689,0,21,21,6,1,AOFDUROJ8XRZT,7,ma_56835136-a_w_outline.jpg,ma_56835136-b_w_outline.jpg,32,f,AOFDUROJ8XRZT,2020-10-13_14h37.37.837,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,V9L19,V9L19,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,250969,250969,,
,,,,,,,,4,5.184235,0,22,22,4,1,AOFDUROJ8XRZT,5,ma_62224663-a_w_outline.jpg,ma_62224663-b_w_outline.jpg,32,f,AOFDUROJ8XRZT,2020-10-13_14h37.37.837,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,V9L19,V9L19,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,250969,250969,,
,,,,,,,,2,3.63866,0,23,23,2,1,AOFDUROJ8XRZT,3,ma_18345691-a_w_outline.jpg,ma_18345691-b_w_outline.jpg,32,f,AOFDUROJ8XRZT,2020-10-13_14h37.37.837,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,V9L19,V9L19,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,250969,250969,,
,,,,,,,,4,3.384395,0,24,24,7,1,AOFDUROJ8XRZT,8,ma_18169626-a_w_outline.jpg,ma_18169626-b_w_outline.jpg,32,f,AOFDUROJ8XRZT,2020-10-13_14h37.37.837,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,V9L19,V9L19,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,31LM9EDVOMVDB0GWH2LRWLZPBYRNJT,250969,250969,,
