consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,Airplane_resp.keys,Airplane_resp.rt,Boat_resp.keys,Boat_resp.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,workerId,trial_num,image_a,image_b,age,gender (m/f),worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,assignmentId,a,tp_a,b,tp_b,c,tp_c,Cow_resp.keys,Cow_resp.rt
space,1.781,space,1.719,5,1.677,5,1.163,2,8.725,0,0,0,3,1,A272X64FOZFYLB,4,ma_18345691-a_w_outline.jpg,ma_18345691-b_w_outline.jpg,26,M,A272X64FOZFYLB,2020-10-13_17h14.13.243,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,S1Y49,S1Y49,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,250969,250969,,
,,,,,,,,1,3.708,0,1,1,8,1,A272X64FOZFYLB,9,ma_31236119-a_w_outline.jpg,ma_31236119-b_w_outline.jpg,26,M,A272X64FOZFYLB,2020-10-13_17h14.13.243,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,S1Y49,S1Y49,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,250969,250969,,
,,,,,,,,1,4.278,0,2,2,4,1,A272X64FOZFYLB,5,ma_10504629-a_w_outline.jpg,ma_10504629-b_w_outline.jpg,26,M,A272X64FOZFYLB,2020-10-13_17h14.13.243,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,S1Y49,S1Y49,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,250969,250969,,
,,,,,,,,1,8.951,0,3,3,13,1,A272X64FOZFYLB,14,ma_61118260-a_w_outline.jpg,ma_61118260-b_w_outline.jpg,26,M,A272X64FOZFYLB,2020-10-13_17h14.13.243,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,S1Y49,S1Y49,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,250969,250969,,
,,,,,,,,1,7.905,0,4,4,7,1,A272X64FOZFYLB,8,ma_51537628-a_w_outline.jpg,ma_51537628-b_w_outline.jpg,26,M,A272X64FOZFYLB,2020-10-13_17h14.13.243,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,S1Y49,S1Y49,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,250969,250969,,
,,,,,,,,1,4.791,0,5,5,18,1,A272X64FOZFYLB,19,ma_72488522-a_w_outline.jpg,ma_72488522-b_w_outline.jpg,26,M,A272X64FOZFYLB,2020-10-13_17h14.13.243,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,S1Y49,S1Y49,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,250969,250969,,
,,,,,,,,5,5.97,0,6,6,23,1,A272X64FOZFYLB,24,ma_1191801-a_w_outline.jpg,ma_1191801-b_w_outline.jpg,26,M,A272X64FOZFYLB,2020-10-13_17h14.13.243,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,S1Y49,S1Y49,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,250969,250969,,
,,,,,,,,1,7.523,0,7,7,11,1,A272X64FOZFYLB,12,ma_75958241-a_w_outline.jpg,ma_75958241-b_w_outline.jpg,26,M,A272X64FOZFYLB,2020-10-13_17h14.13.243,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,S1Y49,S1Y49,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,250969,250969,,
,,,,,,,,5,5.111,0,8,8,28,1,A272X64FOZFYLB,29,ma_57861456-a_w_outline.jpg,ma_57861456-b_w_outline.jpg,26,M,A272X64FOZFYLB,2020-10-13_17h14.13.243,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,S1Y49,S1Y49,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,250969,250969,,
,,,,,,,,1,6.533,0,9,9,2,1,A272X64FOZFYLB,3,ma_46475259-a_w_outline.jpg,ma_46475259-b_w_outline.jpg,26,M,A272X64FOZFYLB,2020-10-13_17h14.13.243,MetaAwareness,2020.1.2,Win32,60,3UYRNV2KIU2L5ZMJ0WJYJCVOE87N8W,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,S1Y49,S1Y49,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,34YB12FSQZRX2G5VXVLOMTI9EFSMGE,250969,250969,,
