consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,image_1_text,image_2_text,database,image,number,age,worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,workerId,assignmentId,a,tp_a,b,tp_b,c,tp_c,catch_same_resp.keys,catch_same_resp.rt,image_1_text_catch_same,image_2_text_catch_same,image_catch_same,catch_different_resp.keys,catch_different_resp.rt,image_1_text_catch_different,image_2_text_catch_different,image_catch_different
space,13.6031,space,74.2044,5,17.24284,0,0,0,14,1,a piece of fabric with pears including one with medium-sized spots.,a piece of fabric with pears including one with small spots.,ma,18169626,3,40,ASVRLMDNQBUD9,2021-01-09_13h27.30.633,MetaAwareness,2020.1.2,Win32,60,379OL9DBSTHFV397CQYN0OO65U7Y9V,ASVRLMDNQBUD9,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,MDYQ2,MDYQ2,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,268152,268152,,,,,,,,,,
,,,,1,13.38304,0,1,1,41,1,building. top left window closed,building. top left window open.,ma,83536470,1,40,ASVRLMDNQBUD9,2021-01-09_13h27.30.633,MetaAwareness,2020.1.2,Win32,60,379OL9DBSTHFV397CQYN0OO65U7Y9V,ASVRLMDNQBUD9,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,MDYQ2,MDYQ2,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,268152,268152,,,,,,,,,,
,,,,3,50.058285,0,2,2,50,1,a desk with folders and monitors. the silver item in the box is almost as tall as the image,a desk with folders and monitors. the silver item in the box is much smaller than in the other image.,ma,98156944,4,40,ASVRLMDNQBUD9,2021-01-09_13h27.30.633,MetaAwareness,2020.1.2,Win32,60,379OL9DBSTHFV397CQYN0OO65U7Y9V,ASVRLMDNQBUD9,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,MDYQ2,MDYQ2,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,268152,268152,,,,,,,,,,
,,,,2,21.243565,0,3,3,34,1,a pillow on an outdoor table with a pink butterfly in the upper left hand corner,a pillow on an outdoor table with a strawberry in the upper left hand corder,ma,73637203,6,40,ASVRLMDNQBUD9,2021-01-09_13h27.30.633,MetaAwareness,2020.1.2,Win32,60,379OL9DBSTHFV397CQYN0OO65U7Y9V,ASVRLMDNQBUD9,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,MDYQ2,MDYQ2,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,268152,268152,,,,,,,,,,
,,,,2,11.50658,0,4,4,1,1,a table setting with candle lights that are larger in size,a table setting with candle lights that are smaller in size,ma,10810329,10,40,ASVRLMDNQBUD9,2021-01-09_13h27.30.633,MetaAwareness,2020.1.2,Win32,60,379OL9DBSTHFV397CQYN0OO65U7Y9V,ASVRLMDNQBUD9,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,MDYQ2,MDYQ2,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,268152,268152,,,,,,,,,,
,,,,5,11.828935,0,5,5,10,1,"at the left sofa, pillow is placed","at the left sofa, pillow is placed at the corner side",ma,13873251,9,40,ASVRLMDNQBUD9,2021-01-09_13h27.30.633,MetaAwareness,2020.1.2,Win32,60,379OL9DBSTHFV397CQYN0OO65U7Y9V,ASVRLMDNQBUD9,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,MDYQ2,MDYQ2,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,268152,268152,,,,,,,,,,
,,,,3,18.912105,0,6,6,20,1,an assortment of house themed knick-knacks including a framed quilted picture featuring a house with a large window,an assortment of house themed knick-knacks including a framed quilted picture featuring a house with a small window,ma,23024660,11,40,ASVRLMDNQBUD9,2021-01-09_13h27.30.633,MetaAwareness,2020.1.2,Win32,60,379OL9DBSTHFV397CQYN0OO65U7Y9V,ASVRLMDNQBUD9,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,MDYQ2,MDYQ2,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,268152,268152,,,,,,,,,,
,,,,2,14.10013,0,7,7,24,1,first toy has pink legs,front toy has blue legs,ma,48384711,11,40,ASVRLMDNQBUD9,2021-01-09_13h27.30.633,MetaAwareness,2020.1.2,Win32,60,379OL9DBSTHFV397CQYN0OO65U7Y9V,ASVRLMDNQBUD9,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,MDYQ2,MDYQ2,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,268152,268152,,,,,,,,,,
,,,,4,14.62404,0,8,8,23,1,cakes and cookies displayed on a table with one cake having a face with a big brown smile,cakes and cookies displayed on a table with one cake having a face with a big red smile,ma,46635293,9,40,ASVRLMDNQBUD9,2021-01-09_13h27.30.633,MetaAwareness,2020.1.2,Win32,60,379OL9DBSTHFV397CQYN0OO65U7Y9V,ASVRLMDNQBUD9,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,MDYQ2,MDYQ2,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,268152,268152,,,,,,,,,,
,,,,4,7.56589,0,9,9,33,1,a sheet wtih green and red element where their cross-section is red,a sheet with green and red element where their cross-section is pink,ma,70687495,7,40,ASVRLMDNQBUD9,2021-01-09_13h27.30.633,MetaAwareness,2020.1.2,Win32,60,379OL9DBSTHFV397CQYN0OO65U7Y9V,ASVRLMDNQBUD9,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,MDYQ2,MDYQ2,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,3QY5DC2MXSNA1OE9VD6SVIZS2JXFUA,268152,268152,,,,,,,,,,
