workerId,assignmentId,hitId,unmod_image,unmod_image_splash,mod_image,mod_image_splash,expTimer,response,trial_number,rt,x,y
A1Z27X99F97JSR,NA,NA,catchAirplane-a,catchAirplane-as,catchAirplane-b,catchAirplane-bs,73.637,-1,1,10910,351,228
A1Z27X99F97JSR,NA,NA,catchBoat-a,catchBoat-as,catchBoat-b,catchBoat-bs,102.798,-1,2,27348,463,269
A1Z27X99F97JSR,NA,NA,wolfe_104_L_bottle-a,wolfe_104_L_bottle-as,wolfe_104_L_bottle-b,wolfe_104_L_bottle-bs,114.869,-1,3,10066,386,258
A1Z27X99F97JSR,NA,NA,wolfe_048_L_art-a,wolfe_048_L_art-as,wolfe_048_L_art-b,wolfe_048_L_art-bs,128.949,-1,4,12300,386,258
A1Z27X99F97JSR,NA,NA,wolfe_027_L_soapdish-a,wolfe_027_L_soapdish-as,wolfe_027_L_soapdish-b,wolfe_027_L_soapdish-bs,146.27,-1,5,15994,205,184
A1Z27X99F97JSR,NA,NA,wolfe_014_L_lamp-a,wolfe_014_L_lamp-as,wolfe_014_L_lamp-b,wolfe_014_L_lamp-bs,157.27,-1,6,6890,206,394
A1Z27X99F97JSR,NA,NA,wolfe_113_L_plant-a,wolfe_113_L_plant-as,wolfe_113_L_plant-b,wolfe_113_L_plant-bs,166.005,-1,7,6474,112,362
A1Z27X99F97JSR,NA,NA,wolfe_066_L_vase-a,wolfe_066_L_vase-as,wolfe_066_L_vase-b,wolfe_066_L_vase-bs,174.445,-1,8,7142,285,221
A1Z27X99F97JSR,NA,NA,wolfe_127_L_light-a,wolfe_127_L_light-as,wolfe_127_L_light-b,wolfe_127_L_light-bs,183.406,-1,9,8451,361,278
A1Z27X99F97JSR,NA,NA,wolfe_059_L_car-a,wolfe_059_L_car-as,wolfe_059_L_car-b,wolfe_059_L_car-bs,190.989,-1,10,7029,281,341
A1Z27X99F97JSR,NA,NA,wolfe_053_L_handle-a,wolfe_053_L_handle-as,wolfe_053_L_handle-b,wolfe_053_L_handle-bs,199.029,-1,11,6931,303,310
A1Z27X99F97JSR,NA,NA,wolfe_023_L_remote-a,wolfe_023_L_remote-as,wolfe_023_L_remote-b,wolfe_023_L_remote-bs,199.031,-1,12,7692,303,310
A1Z27X99F97JSR,NA,NA,wolfe_055_L_carpet-a,wolfe_055_L_carpet-as,wolfe_055_L_carpet-b,wolfe_055_L_carpet-bs,207.318,-1,13,7094,333,317
A1Z27X99F97JSR,NA,NA,wolfe_037_L_towel-a,wolfe_037_L_towel-as,wolfe_037_L_towel-b,wolfe_037_L_towel-bs,216.67,-1,14,8953,431,216
A1Z27X99F97JSR,NA,NA,wolfe_029_L_glass-a,wolfe_029_L_glass-as,wolfe_029_L_glass-b,wolfe_029_L_glass-bs,223.91,-1,15,6471,305,182
A1Z27X99F97JSR,NA,NA,wolfe_071_L_art-a,wolfe_071_L_art-as,wolfe_071_L_art-b,wolfe_071_L_art-bs,231.357,-1,16,6777,241,114
A1Z27X99F97JSR,NA,NA,wolfe_019_L_lamp_sized-a,wolfe_019_L_lamp_sized-as,wolfe_019_L_lamp_sized-b,wolfe_019_L_lamp_sized-bs,239.069,-1,17,7001,382,178
A1Z27X99F97JSR,NA,NA,wolfe_040_L_painting-a,wolfe_040_L_painting-as,wolfe_040_L_painting-b,wolfe_040_L_painting-bs,246.709,-1,18,7118,394,149
A1Z27X99F97JSR,NA,NA,wolfe_081_L_football-a,wolfe_081_L_football-as,wolfe_081_L_football-b,wolfe_081_L_football-bs,254.101,-1,19,7022,264,169
A1Z27X99F97JSR,NA,NA,wolfe_051_L_owl-a,wolfe_051_L_owl-as,wolfe_051_L_owl-b,wolfe_051_L_owl-bs,261.629,-1,20,6849,385,160
A1Z27X99F97JSR,NA,NA,wolfe_005_L_mirror-a,wolfe_005_L_mirror-as,wolfe_005_L_mirror-b,wolfe_005_L_mirror-bs,268.749,-1,21,6722,484,187
A1Z27X99F97JSR,NA,NA,wolfe_110_L_plant-a,wolfe_110_L_plant-as,wolfe_110_L_plant-b,wolfe_110_L_plant-bs,276.277,-1,22,7157,285,217
A1Z27X99F97JSR,NA,NA,wolfe_036_L_bowl-a,wolfe_036_L_bowl-as,wolfe_036_L_bowl-b,wolfe_036_L_bowl-bs,283.717,-1,23,6760,441,81
A1Z27X99F97JSR,NA,NA,wolfe_047_L_handle-a,wolfe_047_L_handle-as,wolfe_047_L_handle-b,wolfe_047_L_handle-bs,291.197,-1,24,7168,329,171
A1Z27X99F97JSR,NA,NA,wolfe_012_L_tubaccesory-a,wolfe_012_L_tubaccesory-as,wolfe_012_L_tubaccesory-b,wolfe_012_L_tubaccesory-bs,299.118,-1,25,7416,228,216
A1Z27X99F97JSR,NA,NA,wolfe_125_L_sofa-a,wolfe_125_L_sofa-as,wolfe_125_L_sofa-b,wolfe_125_L_sofa-bs,308.533,-1,26,9013,414,129
A1Z27X99F97JSR,NA,NA,wolfe_082_L_bowl-a,wolfe_082_L_bowl-as,wolfe_082_L_bowl-b,wolfe_082_L_bowl-bs,316.149,-1,27,7176,239,189
A1Z27X99F97JSR,NA,NA,wolfe_062_L_flowers-a,wolfe_062_L_flowers-as,wolfe_062_L_flowers-b,wolfe_062_L_flowers-bs,323.492,-1,28,6595,254,159
A1Z27X99F97JSR,NA,NA,wolfe_077_L_footrest-a,wolfe_077_L_footrest-as,wolfe_077_L_footrest-b,wolfe_077_L_footrest-bs,333.11,-1,29,8915,341,194
A1Z27X99F97JSR,NA,NA,wolfe_096_L_painting-a,wolfe_096_L_painting-as,wolfe_096_L_painting-b,wolfe_096_L_painting-bs,341.582,-1,30,8028,95,207
A1Z27X99F97JSR,NA,NA,wolfe_052_L_speaker-a,wolfe_052_L_speaker-as,wolfe_052_L_speaker-b,wolfe_052_L_speaker-bs,351.647,-1,31,10012,417,221
A1Z27X99F97JSR,NA,NA,wolfe_091_L_airfreshener-a,wolfe_091_L_airfreshener-as,wolfe_091_L_airfreshener-b,wolfe_091_L_airfreshener-bs,363.646,-1,32,11485,166,191
A1Z27X99F97JSR,NA,NA,catchCow-a,catchCow-as,catchCow-b,catchCow-bs,371.685,-1,33,7632,402,227
