consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,Example_1_resp.keys,Example_1_response.keys,Example_1_response.rt,Example_1_a_text,Example_1_b_text,Example_1_mouse.x,Example_1_mouse.y,Example_1_mouse.leftButton,Example_1_mouse.midButton,Example_1_mouse.rightButton,Example_2_resp.keys,Example_2_response.keys,Example_2_response.rt,Example_2_a_text,Example_2_b_text,Example_2_mouse.x,Example_2_mouse.y,Example_2_mouse.leftButton,Example_2_mouse.midButton,Example_2_mouse.rightButton,Example_3_resp.keys,Example_3_response.keys,Example_3_response.rt,Example_3_a_text,Example_3_b_text,Example_3_mouse.x,Example_3_mouse.y,Example_3_mouse.leftButton,Example_3_mouse.midButton,Example_3_mouse.rightButton,Start_resp_2.keys,Start_resp_2.rt,Airplane_resp.keys,Airplane_response.keys,Airplane_response.rt,Airplane_a_text,Airplane_b_text,Airplane_mouse.x,Airplane_mouse.y,Airplane_mouse.leftButton,Airplane_mouse.midButton,Airplane_mouse.rightButton,Boat_resp.keys,Boat_response.keys,Boat_response.rt,Boat_a_text,Boat_b_text,Boat_mouse.x,Boat_mouse.y,Boat_mouse.leftButton,Boat_mouse.midButton,Boat_mouse.rightButton,user_resp.keys,trial_response.keys,trial_response.rt,image_1_text,image_2_text,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,workerId,trial_num,image_a,image_b,age,worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,assignmentId,a,tp_a,b,tp_b,c,tp_c,Cow_resp.keys,Cow_response.keys,Cow_response.rt,Cow_a_text,Cow_b_text,Cow_mouse.x,Cow_mouse.y,Cow_mouse.leftButton,Cow_mouse.midButton,Cow_mouse.rightButton,Garden_resp.keys,Garden_response.keys,Garden_response.rt,Garden_a_text,Garden_b_text,Garden_mouse.x,Garden_mouse.y,Garden_mouse.leftButton,Garden_mouse.midButton,Garden_mouse.rightButton
space,10.05,space,3.229,,space,36.604,members of a marching band crossing a track that all have feather plumes at the front of their hats,members of a marching band crossing a track with one player who has their feather plume at the back of their hat,0.131510417,-0.130208333,0,0,0,,space,8.705,a cluttered and rustic looking cafe with 10 hanging lights,a cluttered and rustic looking cafe with 9 hanging lights,0.131510417,-0.130208333,0,0,0,,space,9.594,someone laying underneath a blue beach umbrella on a crowded beach,someone laying underneath a purple beach umbrella on a crowded beach,0.131510417,-0.130208333,0,0,0,return,7.484,,return,38.069,airoplane,sunshine cross  airoplane,0.30078125,-0.278645833,0,0,0,,return,17.948,ship,this sea missing the ship,0.21484375,-0.295572917,0,0,0,,return,20.014,wall,wall,0.368489583,-0.315104167,0,0,0,0,0,0,2,1,A2U5OWTK0I9YBO,13,rensink_Castle-a_w_outline.jpg,rensink_Castle-b_w_outline.jpg,31,A2U5OWTK0I9YBO,2020-12-10_16h49.54.495,MetaAwareness,2020.1.2,Win32,60,3KQC8JMJGDV7U6U2LHTPNBQHEA3H3O,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,C64K5,C64K5,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,263325,263325,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,22.353,one person,that person missing this image,0.220052083,-0.30078125,0,0,0,0,1,1,7,1,A2U5OWTK0I9YBO,42,rensink_Soldiers-a_w_outline.jpg,rensink_Soldiers-b_w_outline.jpg,31,A2U5OWTK0I9YBO,2020-12-10_16h49.54.495,MetaAwareness,2020.1.2,Win32,60,3KQC8JMJGDV7U6U2LHTPNBQHEA3H3O,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,C64K5,C64K5,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,263325,263325,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,28.96,this image view gross,missing that gross and color green,0.330729167,-0.28515625,0,0,0,0,2,2,0,1,A2U5OWTK0I9YBO,4,rensink_BarnTrack-a_w_outline.jpg,rensink_BarnTrack-b_w_outline.jpg,31,A2U5OWTK0I9YBO,2020-12-10_16h49.54.495,MetaAwareness,2020.1.2,Win32,60,3KQC8JMJGDV7U6U2LHTPNBQHEA3H3O,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,C64K5,C64K5,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,263325,263325,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,49.592,man shirt,man shirt color is diffrent green color appeared,0.243489583,-0.294270833,0,0,0,0,3,3,4,1,A2U5OWTK0I9YBO,22,rensink_Farmer-a_w_outline.jpg,rensink_Farmer-b_w_outline.jpg,31,A2U5OWTK0I9YBO,2020-12-10_16h49.54.495,MetaAwareness,2020.1.2,Win32,60,3KQC8JMJGDV7U6U2LHTPNBQHEA3H3O,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,C64K5,C64K5,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,263325,263325,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,26.035,chair color,chair color diffrent,0.244791667,-0.2890625,0,0,0,0,4,4,5,1,A2U5OWTK0I9YBO,31,rensink_Kids-a_w_outline.jpg,rensink_Kids-b_w_outline.jpg,31,A2U5OWTK0I9YBO,2020-12-10_16h49.54.495,MetaAwareness,2020.1.2,Win32,60,3KQC8JMJGDV7U6U2LHTPNBQHEA3H3O,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,C64K5,C64K5,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,263325,263325,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,22.096,view sea water ,miss that sea water that image ,0.3203125,-0.319010417,0,0,0,0,5,5,1,1,A2U5OWTK0I9YBO,11,rensink_Camel-a_w_outline.jpg,rensink_Camel-b_w_outline.jpg,31,A2U5OWTK0I9YBO,2020-12-10_16h49.54.495,MetaAwareness,2020.1.2,Win32,60,3KQC8JMJGDV7U6U2LHTPNBQHEA3H3O,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,C64K5,C64K5,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,263325,263325,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,24.605,view tree,missing that tree,0.28515625,-0.2734375,0,0,0,0,6,6,6,1,A2U5OWTK0I9YBO,38,rensink_Obelisk-a_w_outline.jpg,rensink_Obelisk-b_w_outline.jpg,31,A2U5OWTK0I9YBO,2020-12-10_16h49.54.495,MetaAwareness,2020.1.2,Win32,60,3KQC8JMJGDV7U6U2LHTPNBQHEA3H3O,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,C64K5,C64K5,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,263325,263325,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,54.883,this side steel low line ,this steel line straight crossed,0.165364583,-0.302083333,0,0,0,0,7,7,3,1,A2U5OWTK0I9YBO,19,rensink_Eating-a_w_outline.jpg,rensink_Eating-b_w_outline.jpg,31,A2U5OWTK0I9YBO,2020-12-10_16h49.54.495,MetaAwareness,2020.1.2,Win32,60,3KQC8JMJGDV7U6U2LHTPNBQHEA3H3O,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,C64K5,C64K5,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,263325,263325,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,18.414,ship viewed,boat missing ,0.43359375,-0.311197917,0,0,0,0,8,8,8,1,A2U5OWTK0I9YBO,44,rensink_SummerLake-a_w_outline.jpg,rensink_SummerLake-b_w_outline.jpg,31,A2U5OWTK0I9YBO,2020-12-10_16h49.54.495,MetaAwareness,2020.1.2,Win32,60,3KQC8JMJGDV7U6U2LHTPNBQHEA3H3O,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,C64K5,C64K5,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,263325,263325,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,30.349,view one pareal,missing that pareal,0.165364583,-0.265625,0,0,0,0,9,9,9,1,A2U5OWTK0I9YBO,47,rensink_Window-a_w_outline.jpg,rensink_Window-b_w_outline.jpg,31,A2U5OWTK0I9YBO,2020-12-10_16h49.54.495,MetaAwareness,2020.1.2,Win32,60,3KQC8JMJGDV7U6U2LHTPNBQHEA3H3O,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,C64K5,C64K5,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,263325,263325,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2U5OWTK0I9YBO,,,,31,A2U5OWTK0I9YBO,2020-12-10_16h49.54.495,MetaAwareness,2020.1.2,Win32,60,3KQC8JMJGDV7U6U2LHTPNBQHEA3H3O,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,C64K5,C64K5,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,3K4J6M3CXFWW0FW60SVJD2NASLQAGP,263325,263325,,return,25.753,view cow that picture,missing cow that picturenum,0.470052083,-0.309895833,0,0,0,,return,18.411,light view,missing that light,0.325520833,-0.2734375,0,0,0
