consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,Example_1_resp.keys,Example_1_response.keys,Example_1_response.rt,Example_1_a_text,Example_1_b_text,Example_1_mouse.x,Example_1_mouse.y,Example_1_mouse.leftButton,Example_1_mouse.midButton,Example_1_mouse.rightButton,Example_2_resp.keys,Example_2_response.keys,Example_2_response.rt,Example_2_a_text,Example_2_b_text,Example_2_mouse.x,Example_2_mouse.y,Example_2_mouse.leftButton,Example_2_mouse.midButton,Example_2_mouse.rightButton,Example_3_resp.keys,Example_3_response.keys,Example_3_response.rt,Example_3_a_text,Example_3_b_text,Example_3_mouse.x,Example_3_mouse.y,Example_3_mouse.leftButton,Example_3_mouse.midButton,Example_3_mouse.rightButton,Start_resp_2.keys,Start_resp_2.rt,Airplane_resp.keys,Airplane_response.keys,Airplane_response.rt,Airplane_a_text,Airplane_b_text,Airplane_mouse.x,Airplane_mouse.y,Airplane_mouse.leftButton,Airplane_mouse.midButton,Airplane_mouse.rightButton,Boat_resp.keys,Boat_response.keys,Boat_response.rt,Boat_a_text,Boat_b_text,Boat_mouse.x,Boat_mouse.y,Boat_mouse.leftButton,Boat_mouse.midButton,Boat_mouse.rightButton,user_resp.keys,trial_response.keys,trial_response.rt,image_1_text,image_2_text,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,workerId,trial_num,image_a,image_b,age,worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,assignmentId,a,tp_a,b,tp_b,c,tp_c,Cow_resp.keys,Cow_response.keys,Cow_response.rt,Cow_a_text,Cow_b_text,Cow_mouse.x,Cow_mouse.y,Cow_mouse.leftButton,Cow_mouse.midButton,Cow_mouse.rightButton,Garden_resp.keys,Garden_response.keys,Garden_response.rt,Garden_a_text,Garden_b_text,Garden_mouse.x,Garden_mouse.y,Garden_mouse.leftButton,Garden_mouse.midButton,Garden_mouse.rightButton
space,9.449555,space,1.57698,,space,8.76775,members of a marching band crossing a track that all have feather plumes at the front of their hats,members of a marching band crossing a track with one player who has their feather plume at the back of their hat,-0.091145833,-0.330729167,0,0,0,,space,14.61115,a cluttered and rustic looking cafe with 10 hanging lights,a cluttered and rustic looking cafe with 9 hanging lights,-0.09375,-0.329427083,0,0,0,,space,9.221445,someone laying underneath a blue beach umbrella on a crowded beach,someone laying underneath a purple beach umbrella on a crowded beach,-0.09375,-0.329427083,0,0,0,return,6.62681,,return,38.550885,flight flying,flight not flying,0.209635417,-0.313802083,0,0,0,,return,31.012885,flying,not flying,0.279947917,-0.268229167,0,0,0,,return,64.292025,this picture man sart colour blue ,man sart colour rose,0.266927083,-0.25,0,0,0,0,0,0,0,1,A1QJYHECPCO7CM,1,rensink_Amish-a_w_outline.jpg,rensink_Amish-b_w_outline.jpg,35,A1QJYHECPCO7CM,2020-12-10_14h52.26.508,MetaAwareness,2020.1.2,Win32,60,3M47JKRKCY4DYEGR1FXHH192LIB680,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,MCXR5,MCXR5,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,263325,263325,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,32.49233,up,down,0.227864583,-0.28515625,0,0,0,0,1,1,2,1,A1QJYHECPCO7CM,13,rensink_Castle-a_w_outline.jpg,rensink_Castle-b_w_outline.jpg,35,A1QJYHECPCO7CM,2020-12-10_14h52.26.508,MetaAwareness,2020.1.2,Win32,60,3M47JKRKCY4DYEGR1FXHH192LIB680,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,MCXR5,MCXR5,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,263325,263325,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,38.766535,sart colour black,sart colour green,0.204427083,-0.290364583,0,0,0,0,2,2,5,1,A1QJYHECPCO7CM,22,rensink_Farmer-a_w_outline.jpg,rensink_Farmer-b_w_outline.jpg,35,A1QJYHECPCO7CM,2020-12-10_14h52.26.508,MetaAwareness,2020.1.2,Win32,60,3M47JKRKCY4DYEGR1FXHH192LIB680,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,MCXR5,MCXR5,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,263325,263325,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,41.83461,goest,not goest,0.143229167,-0.276041667,0,0,0,0,3,3,1,1,A1QJYHECPCO7CM,12,rensink_CanalBridge-a_w_outline.jpg,rensink_CanalBridge-b_w_outline.jpg,35,A1QJYHECPCO7CM,2020-12-10_14h52.26.508,MetaAwareness,2020.1.2,Win32,60,3M47JKRKCY4DYEGR1FXHH192LIB680,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,MCXR5,MCXR5,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,263325,263325,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,30.95294,place changed,place changed,0.20703125,-0.28125,0,0,0,0,4,4,4,1,A1QJYHECPCO7CM,17,rensink_Dinner-a_w_outline.jpg,rensink_Dinner-b_w_outline.jpg,35,A1QJYHECPCO7CM,2020-12-10_14h52.26.508,MetaAwareness,2020.1.2,Win32,60,3M47JKRKCY4DYEGR1FXHH192LIB680,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,MCXR5,MCXR5,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,263325,263325,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,20.63081,yellow,rose,0.272135417,-0.26953125,0,0,0,0,5,5,6,1,A1QJYHECPCO7CM,31,rensink_Kids-a_w_outline.jpg,rensink_Kids-b_w_outline.jpg,35,A1QJYHECPCO7CM,2020-12-10_14h52.26.508,MetaAwareness,2020.1.2,Win32,60,3M47JKRKCY4DYEGR1FXHH192LIB680,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,MCXR5,MCXR5,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,263325,263325,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,25.99275,boat,boat,-0.119791667,-0.28515625,0,0,0,0,6,6,8,1,A1QJYHECPCO7CM,46,rensink_Water-a_w_outline.jpg,rensink_Water-b_w_outline.jpg,35,A1QJYHECPCO7CM,2020-12-10_14h52.26.508,MetaAwareness,2020.1.2,Win32,60,3M47JKRKCY4DYEGR1FXHH192LIB680,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,MCXR5,MCXR5,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,263325,263325,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,26.06621,sky blue,sky rose,0.256510417,-0.3359375,0,0,0,0,7,7,7,1,A1QJYHECPCO7CM,45,rensink_Turtle-a_w_outline.jpg,rensink_Turtle-b_w_outline.jpg,35,A1QJYHECPCO7CM,2020-12-10_14h52.26.508,MetaAwareness,2020.1.2,Win32,60,3M47JKRKCY4DYEGR1FXHH192LIB680,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,MCXR5,MCXR5,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,263325,263325,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,25.075655,in,out,0.15625,-0.286458333,0,0,0,0,8,8,9,1,A1QJYHECPCO7CM,47,rensink_Window-a_w_outline.jpg,rensink_Window-b_w_outline.jpg,35,A1QJYHECPCO7CM,2020-12-10_14h52.26.508,MetaAwareness,2020.1.2,Win32,60,3M47JKRKCY4DYEGR1FXHH192LIB680,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,MCXR5,MCXR5,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,263325,263325,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,29.30825,place changed,place changed,0.294270833,-0.346354167,0,0,0,0,9,9,3,1,A1QJYHECPCO7CM,15,rensink_Cockpit-a_w_outline.jpg,rensink_Cockpit-b_w_outline.jpg,35,A1QJYHECPCO7CM,2020-12-10_14h52.26.508,MetaAwareness,2020.1.2,Win32,60,3M47JKRKCY4DYEGR1FXHH192LIB680,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,MCXR5,MCXR5,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,3RXPCZQMQQE06RJ6492Q21U7OR2G1P,263325,263325,,,,,,,,,,,,,,,,,,,,
