consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,Airplane_resp.keys,Airplane_resp.rt,Boat_resp.keys,Boat_resp.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,workerId,trial_num,image_a,image_b,age,gender (m/f),worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,assignmentId,a,tp_a,b,tp_b,c,tp_c,Cow_resp.keys,Cow_resp.rt
space,11.416345,space,117.59059,5,6.232585,5,6.071195,5,9.414475,0,0,0,21,1,A1QC1K71RGKZBI,22,rensink_Amish-a_w_outline.jpg,rensink_Amish-b_w_outline.jpg,70,f,A1QC1K71RGKZBI,2020-10-09_12h41.01.525,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3VA45EW49OQOY404SSFY7A386011O4,45AV1,45AV1,3VA45EW49OQOY404SSFY7A386011O4,3VA45EW49OQOY404SSFY7A386011O4,250371,250371,,
,,,,,,,,5,4.64363,0,1,1,16,1,A1QC1K71RGKZBI,17,rensink_Lake-a_w_outline.jpg,rensink_Lake-b_w_outline.jpg,70,f,A1QC1K71RGKZBI,2020-10-09_12h41.01.525,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3VA45EW49OQOY404SSFY7A386011O4,45AV1,45AV1,3VA45EW49OQOY404SSFY7A386011O4,3VA45EW49OQOY404SSFY7A386011O4,250371,250371,,
,,,,,,,,5,4.623195,0,2,2,28,1,A1QC1K71RGKZBI,29,rensink_CanalBridge-a_w_outline.jpg,rensink_CanalBridge-b_w_outline.jpg,70,f,A1QC1K71RGKZBI,2020-10-09_12h41.01.525,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3VA45EW49OQOY404SSFY7A386011O4,45AV1,45AV1,3VA45EW49OQOY404SSFY7A386011O4,3VA45EW49OQOY404SSFY7A386011O4,250371,250371,,
,,,,,,,,5,5.166535,0,3,3,19,1,A1QC1K71RGKZBI,20,rensink_Beach-a_w_outline.jpg,rensink_Beach-b_w_outline.jpg,70,f,A1QC1K71RGKZBI,2020-10-09_12h41.01.525,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3VA45EW49OQOY404SSFY7A386011O4,45AV1,45AV1,3VA45EW49OQOY404SSFY7A386011O4,3VA45EW49OQOY404SSFY7A386011O4,250371,250371,,
,,,,,,,,5,4.61013,0,4,4,22,1,A1QC1K71RGKZBI,23,rensink_Harbor-a_w_outline.jpg,rensink_Harbor-b_w_outline.jpg,70,f,A1QC1K71RGKZBI,2020-10-09_12h41.01.525,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3VA45EW49OQOY404SSFY7A386011O4,45AV1,45AV1,3VA45EW49OQOY404SSFY7A386011O4,3VA45EW49OQOY404SSFY7A386011O4,250371,250371,,
,,,,,,,,4,6.819305,0,5,5,0,1,A1QC1K71RGKZBI,1,rensink_Nurses-a_w_outline.jpg,rensink_Nurses-b_w_outline.jpg,70,f,A1QC1K71RGKZBI,2020-10-09_12h41.01.525,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3VA45EW49OQOY404SSFY7A386011O4,45AV1,45AV1,3VA45EW49OQOY404SSFY7A386011O4,3VA45EW49OQOY404SSFY7A386011O4,250371,250371,,
,,,,,,,,2,8.157425,0,6,6,2,1,A1QC1K71RGKZBI,3,rensink_NotreDame-a_w_outline.jpg,rensink_NotreDame-b_w_outline.jpg,70,f,A1QC1K71RGKZBI,2020-10-09_12h41.01.525,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3VA45EW49OQOY404SSFY7A386011O4,45AV1,45AV1,3VA45EW49OQOY404SSFY7A386011O4,3VA45EW49OQOY404SSFY7A386011O4,250371,250371,,
,,,,,,,,4,7.66675,0,7,7,26,1,A1QC1K71RGKZBI,27,rensink_Kayaker-a_w_outline.jpg,rensink_Kayaker-b_w_outline.jpg,70,f,A1QC1K71RGKZBI,2020-10-09_12h41.01.525,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3VA45EW49OQOY404SSFY7A386011O4,45AV1,45AV1,3VA45EW49OQOY404SSFY7A386011O4,3VA45EW49OQOY404SSFY7A386011O4,250371,250371,,
,,,,,,,,5,4.71098,0,8,8,9,1,A1QC1K71RGKZBI,10,rensink_Ice-a_w_outline.jpg,rensink_Ice-b_w_outline.jpg,70,f,A1QC1K71RGKZBI,2020-10-09_12h41.01.525,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3VA45EW49OQOY404SSFY7A386011O4,45AV1,45AV1,3VA45EW49OQOY404SSFY7A386011O4,3VA45EW49OQOY404SSFY7A386011O4,250371,250371,,
,,,,,,,,5,4.512865,0,9,9,11,1,A1QC1K71RGKZBI,12,rensink_Market-a_w_outline.jpg,rensink_Market-b_w_outline.jpg,70,f,A1QC1K71RGKZBI,2020-10-09_12h41.01.525,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3VA45EW49OQOY404SSFY7A386011O4,45AV1,45AV1,3VA45EW49OQOY404SSFY7A386011O4,3VA45EW49OQOY404SSFY7A386011O4,250371,250371,,
