consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,Airplane_resp.keys,Airplane_resp.rt,Boat_resp.keys,Boat_resp.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,workerId,trial_num,image_a,image_b,age,gender (m/f),worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,assignmentId,a,tp_a,b,tp_b,c,tp_c,Cow_resp.keys,Cow_resp.rt
space,16.433,space,10.085,5,4.147,4,4.957,5,9.037,0,0,0,13,1,A6HDSE80LQPR8,14,rensink_Obelisk-a_w_outline.jpg,rensink_Obelisk-b_w_outline.jpg,38,m,A6HDSE80LQPR8,2020-10-09_13h14.26.839,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,SRTM1,SRTM1,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,250371,250371,,
,,,,,,,,4,5.347,0,1,1,6,1,A6HDSE80LQPR8,7,rensink_BarnTrack-a_w_outline.jpg,rensink_BarnTrack-b_w_outline.jpg,38,m,A6HDSE80LQPR8,2020-10-09_13h14.26.839,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,SRTM1,SRTM1,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,250371,250371,,
,,,,,,,,3,4.836,0,2,2,11,1,A6HDSE80LQPR8,12,rensink_Army-a_w_outline.jpg,rensink_Army-b_w_outline.jpg,38,m,A6HDSE80LQPR8,2020-10-09_13h14.26.839,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,SRTM1,SRTM1,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,250371,250371,,
,,,,,,,,5,6.843,0,3,3,24,1,A6HDSE80LQPR8,25,rensink_Pilots-a_w_outline.jpg,rensink_Pilots-b_w_outline.jpg,38,m,A6HDSE80LQPR8,2020-10-09_13h14.26.839,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,SRTM1,SRTM1,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,250371,250371,,
,,,,,,,,5,5.246,0,4,4,27,1,A6HDSE80LQPR8,28,rensink_Wine-a_w_outline.jpg,rensink_Wine-b_w_outline.jpg,38,m,A6HDSE80LQPR8,2020-10-09_13h14.26.839,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,SRTM1,SRTM1,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,250371,250371,,
,,,,,,,,4,4.459,0,5,5,16,1,A6HDSE80LQPR8,17,rensink_Ice-a_w_outline.jpg,rensink_Ice-b_w_outline.jpg,38,m,A6HDSE80LQPR8,2020-10-09_13h14.26.839,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,SRTM1,SRTM1,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,250371,250371,,
,,,,,,,,2,4.788,0,6,6,19,1,A6HDSE80LQPR8,20,rensink_Horizon-a_w_outline.jpg,rensink_Horizon-b_w_outline.jpg,38,m,A6HDSE80LQPR8,2020-10-09_13h14.26.839,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,SRTM1,SRTM1,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,250371,250371,,
,,,,,,,,5,5.769,0,7,7,7,1,A6HDSE80LQPR8,8,rensink_Kayaker-a_w_outline.jpg,rensink_Kayaker-b_w_outline.jpg,38,m,A6HDSE80LQPR8,2020-10-09_13h14.26.839,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,SRTM1,SRTM1,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,250371,250371,,
,,,,,,,,3,9.452,0,8,8,1,1,A6HDSE80LQPR8,2,rensink_Birds-a_w_outline.jpg,rensink_Birds-b_w_outline.jpg,38,m,A6HDSE80LQPR8,2020-10-09_13h14.26.839,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,SRTM1,SRTM1,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,250371,250371,,
,,,,,,,,5,4.18,0,9,9,9,1,A6HDSE80LQPR8,10,rensink_Nurses-a_w_outline.jpg,rensink_Nurses-b_w_outline.jpg,38,m,A6HDSE80LQPR8,2020-10-09_13h14.26.839,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,SRTM1,SRTM1,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,250371,250371,,
,,,,,,,,5,5.307,0,10,10,5,1,A6HDSE80LQPR8,6,rensink_Market-a_w_outline.jpg,rensink_Market-b_w_outline.jpg,38,m,A6HDSE80LQPR8,2020-10-09_13h14.26.839,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,SRTM1,SRTM1,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,250371,250371,,
,,,,,,,,4,4.26,0,11,11,0,1,A6HDSE80LQPR8,1,rensink_Window-a_w_outline.jpg,rensink_Window-b_w_outline.jpg,38,m,A6HDSE80LQPR8,2020-10-09_13h14.26.839,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,SRTM1,SRTM1,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,250371,250371,,
,,,,,,,,2,4.297,0,12,12,4,1,A6HDSE80LQPR8,5,rensink_OtherDiver-a_w_outline.jpg,rensink_OtherDiver-b_w_outline.jpg,38,m,A6HDSE80LQPR8,2020-10-09_13h14.26.839,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,SRTM1,SRTM1,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,250371,250371,,
,,,,,,,,5,3.859,0,13,13,12,1,A6HDSE80LQPR8,13,rensink_Cactus-a_w_outline.jpg,rensink_Cactus-b_w_outline.jpg,38,m,A6HDSE80LQPR8,2020-10-09_13h14.26.839,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,SRTM1,SRTM1,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,250371,250371,,
,,,,,,,,5,3.533,0,14,14,14,1,A6HDSE80LQPR8,15,rensink_Harbor-a_w_outline.jpg,rensink_Harbor-b_w_outline.jpg,38,m,A6HDSE80LQPR8,2020-10-09_13h14.26.839,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,SRTM1,SRTM1,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,250371,250371,,
,,,,,,,,3,5.628,0,15,15,29,1,A6HDSE80LQPR8,30,rensink_Description-a_w_outline.jpg,rensink_Description-b_w_outline.jpg,38,m,A6HDSE80LQPR8,2020-10-09_13h14.26.839,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,SRTM1,SRTM1,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,250371,250371,,
,,,,,,,,1,16.798,0,16,16,23,1,A6HDSE80LQPR8,24,rensink_Chopper-a_w_outline.jpg,rensink_Chopper-b_w_outline.jpg,38,m,A6HDSE80LQPR8,2020-10-09_13h14.26.839,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,SRTM1,SRTM1,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,250371,250371,,
,,,,,,,,3,4.356,0,17,17,2,1,A6HDSE80LQPR8,3,rensink_Dinner-a_w_outline.jpg,rensink_Dinner-b_w_outline.jpg,38,m,A6HDSE80LQPR8,2020-10-09_13h14.26.839,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,SRTM1,SRTM1,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,250371,250371,,
,,,,,,,,5,3.065,0,18,18,15,1,A6HDSE80LQPR8,16,rensink_Diver-a_w_outline.jpg,rensink_Diver-b_w_outline.jpg,38,m,A6HDSE80LQPR8,2020-10-09_13h14.26.839,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,SRTM1,SRTM1,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,250371,250371,,
,,,,,,,,5,3.429,0,19,19,25,1,A6HDSE80LQPR8,26,rensink_Marling-a_w_outline.jpg,rensink_Marling-b_w_outline.jpg,38,m,A6HDSE80LQPR8,2020-10-09_13h14.26.839,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,SRTM1,SRTM1,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,250371,250371,,
,,,,,,,,3,6.658,0,20,20,28,1,A6HDSE80LQPR8,29,rensink_Castle-a_w_outline.jpg,rensink_Castle-b_w_outline.jpg,38,m,A6HDSE80LQPR8,2020-10-09_13h14.26.839,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,SRTM1,SRTM1,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,250371,250371,,
,,,,,,,,5,3.126,0,21,21,3,1,A6HDSE80LQPR8,4,rensink_Mosque-a_w_outline.jpg,rensink_Mosque-b_w_outline.jpg,38,m,A6HDSE80LQPR8,2020-10-09_13h14.26.839,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,SRTM1,SRTM1,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,250371,250371,,
,,,,,,,,5,3.564,0,22,22,21,1,A6HDSE80LQPR8,22,rensink_Farmer-a_w_outline.jpg,rensink_Farmer-b_w_outline.jpg,38,m,A6HDSE80LQPR8,2020-10-09_13h14.26.839,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,SRTM1,SRTM1,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,250371,250371,,
,,,,,,,,5,3.889,0,23,23,17,1,A6HDSE80LQPR8,18,rensink_Eating-a_w_outline.jpg,rensink_Eating-b_w_outline.jpg,38,m,A6HDSE80LQPR8,2020-10-09_13h14.26.839,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,SRTM1,SRTM1,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,3MTMREQS4WLSX1M6FXZ1Z59XDWGAWN,250371,250371,,
