consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,Airplane_resp.keys,Airplane_resp.rt,Boat_resp.keys,Boat_resp.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,workerId,trial_num,image_a,image_b,age,gender (m/f),worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,assignmentId,a,tp_a,b,tp_b,c,tp_c,Cow_resp.keys,Cow_resp.rt
space,9.16,space,64.467,5,4.329,5,2.075,4,3.789,0,0,0,22,1,AU7A3QNJF3O00,23,rensink_Farmer-a_w_outline.jpg,rensink_Farmer-b_w_outline.jpg,32,m,AU7A3QNJF3O00,2020-10-12_09h34.04.140,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,AA9A1,AA9A1,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,250371,250371,,
,,,,,,,,3,5.608,0,1,1,24,1,AU7A3QNJF3O00,25,rensink_Station-a_w_outline.jpg,rensink_Station-b_w_outline.jpg,32,m,AU7A3QNJF3O00,2020-10-12_09h34.04.140,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,AA9A1,AA9A1,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,250371,250371,,
,,,,,,,,3,3.374,0,2,2,10,1,AU7A3QNJF3O00,11,rensink_OtherDiver-a_w_outline.jpg,rensink_OtherDiver-b_w_outline.jpg,32,m,AU7A3QNJF3O00,2020-10-12_09h34.04.140,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,AA9A1,AA9A1,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,250371,250371,,
,,,,,,,,4,2.769,0,3,3,25,1,AU7A3QNJF3O00,26,rensink_Obelisk-a_w_outline.jpg,rensink_Obelisk-b_w_outline.jpg,32,m,AU7A3QNJF3O00,2020-10-12_09h34.04.140,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,AA9A1,AA9A1,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,250371,250371,,
,,,,,,,,2,7.784,0,4,4,8,1,AU7A3QNJF3O00,9,rensink_NotreDame-a_w_outline.jpg,rensink_NotreDame-b_w_outline.jpg,32,m,AU7A3QNJF3O00,2020-10-12_09h34.04.140,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,AA9A1,AA9A1,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,250371,250371,,
,,,,,,,,3,6.456,0,5,5,28,1,AU7A3QNJF3O00,29,rensink_Window-a_w_outline.jpg,rensink_Window-b_w_outline.jpg,32,m,AU7A3QNJF3O00,2020-10-12_09h34.04.140,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,AA9A1,AA9A1,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,250371,250371,,
,,,,,,,,2,3.689,0,6,6,23,1,AU7A3QNJF3O00,24,rensink_Seal-a_w_outline.jpg,rensink_Seal-b_w_outline.jpg,32,m,AU7A3QNJF3O00,2020-10-12_09h34.04.140,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,AA9A1,AA9A1,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,250371,250371,,
,,,,,,,,4,4.727,0,7,7,13,1,AU7A3QNJF3O00,14,rensink_Soldiers-a_w_outline.jpg,rensink_Soldiers-b_w_outline.jpg,32,m,AU7A3QNJF3O00,2020-10-12_09h34.04.140,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,AA9A1,AA9A1,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,250371,250371,,
,,,,,,,,5,3.497,0,8,8,5,1,AU7A3QNJF3O00,6,rensink_SummerLake-a_w_outline.jpg,rensink_SummerLake-b_w_outline.jpg,32,m,AU7A3QNJF3O00,2020-10-12_09h34.04.140,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,AA9A1,AA9A1,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,250371,250371,,
,,,,,,,,4,3.424,0,9,9,15,1,AU7A3QNJF3O00,16,rensink_Lake-a_w_outline.jpg,rensink_Lake-b_w_outline.jpg,32,m,AU7A3QNJF3O00,2020-10-12_09h34.04.140,MetaAwareness,2020.1.2,Win32,60,3H4IKZHALCL6869N6Y8H19LJ3RCNN2,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,AA9A1,AA9A1,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,3A9AA95ATXP57MDO8FUPZ0LFS05P5O,250371,250371,,
