consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,Example_1_resp.keys,Example_1_response.keys,Example_1_response.rt,Example_1_a_text,Example_1_b_text,Example_1_mouse.x,Example_1_mouse.y,Example_1_mouse.leftButton,Example_1_mouse.midButton,Example_1_mouse.rightButton,Example_2_resp.keys,Example_2_response.keys,Example_2_response.rt,Example_2_a_text,Example_2_b_text,Example_2_mouse.x,Example_2_mouse.y,Example_2_mouse.leftButton,Example_2_mouse.midButton,Example_2_mouse.rightButton,Example_3_resp.keys,Example_3_response.keys,Example_3_response.rt,Example_3_a_text,Example_3_b_text,Example_3_mouse.x,Example_3_mouse.y,Example_3_mouse.leftButton,Example_3_mouse.midButton,Example_3_mouse.rightButton,Start_resp_2.keys,Start_resp_2.rt,Airplane_resp.keys,Airplane_response.keys,Airplane_response.rt,Airplane_a_text,Airplane_b_text,Airplane_mouse.x,Airplane_mouse.y,Airplane_mouse.leftButton,Airplane_mouse.midButton,Airplane_mouse.rightButton,Boat_resp.keys,Boat_response.keys,Boat_response.rt,Boat_a_text,Boat_b_text,Boat_mouse.x,Boat_mouse.y,Boat_mouse.leftButton,Boat_mouse.midButton,Boat_mouse.rightButton,user_resp.keys,trial_response.keys,trial_response.rt,image_1_text,image_2_text,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,workerId,trial_num,image_a,image_b,age,worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,assignmentId,a,tp_a,b,tp_b,c,tp_c,Cow_resp.keys,Cow_response.keys,Cow_response.rt,Cow_a_text,Cow_b_text,Cow_mouse.x,Cow_mouse.y,Cow_mouse.leftButton,Cow_mouse.midButton,Cow_mouse.rightButton,Garden_resp.keys,Garden_response.keys,Garden_response.rt,Garden_a_text,Garden_b_text,Garden_mouse.x,Garden_mouse.y,Garden_mouse.leftButton,Garden_mouse.midButton,Garden_mouse.rightButton
space,2.822785,space,10.09232,,space,14.975205,members of a marching band crossing a track that all have feather plumes at the front of their hats,members of a marching band crossing a track with one player who has their feather plume at the back of their hat,0.012037064,-0.137962982,0,0,0,,space,12.0543,a cluttered and rustic looking cafe with 10 hanging lights,a cluttered and rustic looking cafe with 9 hanging lights,-0.040740715,-0.150925945,0,0,0,,space,29.60111,someone laying underneath a blue beach umbrella on a crowded beach,someone laying underneath a purple beach umbrella on a crowded beach,-0.040740715,-0.150925945,0,0,0,return,0.892065,,return,14.92776,a large airplane flying in a sunset or sunrise,a sunset or sunrise,0.382407445,-0.272222245,0,0,0,,return,13.68856,a boat on a tranquil turquoise sea,a tranquil turquoise sea,0.116666697,-0.359259285,0,0,0,,return,43.674025,"a room with a table, some decorations, and a painting with a large, rounded white mug","a room with a table, some decorations, and a painting with a slim white mug",0.362037074,-0.273148171,0,0,0,0,0,0,0,1,A2THN8O1IQIRP7,1,ma_10504629-a_w_outline.jpg,ma_10504629-b_w_outline.jpg,23,A2THN8O1IQIRP7,2020-12-10_18h54.42.181,MetaAwareness,2020.1.2,Win32,60,3SBX2M1TKEQ5PVC94LL26UAOJXWQ4F,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,T4H14,T4H14,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,263334,263334,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,52.7833,"a table with several ceramic items on it, including mugs, a small house, and a stack of two dishes with handles, one blue and oe yellow with a green interiora ","a table with several ceramic items on it, including mugs, a small houe, and a stack of two dishes with handles, one blue and one yellow with a tan interior",0.13425929,-0.273148171,0,0,0,0,1,1,8,1,A2THN8O1IQIRP7,38,ma_62224663-a_w_outline.jpg,ma_62224663-b_w_outline.jpg,23,A2THN8O1IQIRP7,2020-12-10_18h54.42.181,MetaAwareness,2020.1.2,Win32,60,3SBX2M1TKEQ5PVC94LL26UAOJXWQ4F,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,T4H14,T4H14,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,263334,263334,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,30.987095,"a table with several tools and pieces of wood on it, including a hammer and nail","a table with several tools and pieces of wood on it, including a hammer without a nail",0.234259293,-0.307407488,0,0,0,0,2,2,6,1,A2THN8O1IQIRP7,26,ma_45525109-a_w_outline.jpg,ma_45525109-b_w_outline.jpg,23,A2THN8O1IQIRP7,2020-12-10_18h54.42.181,MetaAwareness,2020.1.2,Win32,60,3SBX2M1TKEQ5PVC94LL26UAOJXWQ4F,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,T4H14,T4H14,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,263334,263334,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,60.89182,"two shelves with various collectables on it, including two gauges of some sort, the one on the right showing a needle oriented at 11 o'clock","two shelves with various collectables on it, including two gauges of some sort, the one on the right showing a needle oriented at 2 o'clock",0.2166667,-0.250925948,0,0,0,0,3,3,9,1,A2THN8O1IQIRP7,44,ma_74173745-a_w_outline.jpg,ma_74173745-b_w_outline.jpg,23,A2THN8O1IQIRP7,2020-12-10_18h54.42.181,MetaAwareness,2020.1.2,Win32,60,3SBX2M1TKEQ5PVC94LL26UAOJXWQ4F,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,T4H14,T4H14,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,263334,263334,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,49.537425,"a children's cake in the shape of a toy chest, with an upside down star on it","a children's cake in the shape of a toy chest, with a right-side-up star on it",0.13888892,-0.303703728,0,0,0,0,4,4,4,1,A2THN8O1IQIRP7,20,ma_32289063-a_w_outline.jpg,ma_32289063-b_w_outline.jpg,23,A2THN8O1IQIRP7,2020-12-10_18h54.42.181,MetaAwareness,2020.1.2,Win32,60,3SBX2M1TKEQ5PVC94LL26UAOJXWQ4F,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,T4H14,T4H14,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,263334,263334,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,24.920095,"several figures, with a purple rabbit with pink legs in the front","several figures, with a purple rabbit with purple legs in the front",0.279629664,-0.322222247,0,0,0,0,5,5,7,1,A2THN8O1IQIRP7,29,ma_48384711-a_w_outline.jpg,ma_48384711-b_w_outline.jpg,23,A2THN8O1IQIRP7,2020-12-10_18h54.42.181,MetaAwareness,2020.1.2,Win32,60,3SBX2M1TKEQ5PVC94LL26UAOJXWQ4F,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,T4H14,T4H14,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,263334,263334,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,29.939745,"an office setting with shelves, including a plastic bin with a label on the bottom half of the bin","an office setting with shelves, includinga plastic bin with a label on the top half of the bin",0.181481513,-0.320370395,0,0,0,0,6,6,5,1,A2THN8O1IQIRP7,24,ma_4247084-a_w_outline.jpg,ma_4247084-b_w_outline.jpg,23,A2THN8O1IQIRP7,2020-12-10_18h54.42.181,MetaAwareness,2020.1.2,Win32,60,3SBX2M1TKEQ5PVC94LL26UAOJXWQ4F,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,T4H14,T4H14,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,263334,263334,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,35.59243,a brightly colored hot air balloon with a small purple segment in the center,"a brightly colored hot air balloon with traditional yellow, green, blue, and red stripes",0.204629662,-0.229629708,0,0,0,0,7,7,1,1,A2THN8O1IQIRP7,5,ma_12178414-a_w_outline.jpg,ma_12178414-b_w_outline.jpg,23,A2THN8O1IQIRP7,2020-12-10_18h54.42.181,MetaAwareness,2020.1.2,Win32,60,3SBX2M1TKEQ5PVC94LL26UAOJXWQ4F,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,T4H14,T4H14,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,263334,263334,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,28.057975,"a quilted picture, with a house with a large window on the side",a quilted picture of a house with a small window on the side,0.278703739,-0.267592615,0,0,0,0,8,8,3,1,A2THN8O1IQIRP7,13,ma_23024660-a_w_outline.jpg,ma_23024660-b_w_outline.jpg,23,A2THN8O1IQIRP7,2020-12-10_18h54.42.181,MetaAwareness,2020.1.2,Win32,60,3SBX2M1TKEQ5PVC94LL26UAOJXWQ4F,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,T4H14,T4H14,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,263334,263334,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,34.160855,"children's pirate themed cupcakes, with a bag in the background with a very large sticker on it","children's pirate themed cupcakes, with a bag in the background with a small sticker on it",0.47962967,-0.312037061,0,0,0,0,9,9,2,1,A2THN8O1IQIRP7,11,ma_18345691-a_w_outline.jpg,ma_18345691-b_w_outline.jpg,23,A2THN8O1IQIRP7,2020-12-10_18h54.42.181,MetaAwareness,2020.1.2,Win32,60,3SBX2M1TKEQ5PVC94LL26UAOJXWQ4F,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,T4H14,T4H14,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,31HQ4X3T3TDGM3W1SJEQBUMOA8RSLH,263334,263334,,,,,,,,,,,,,,,,,,,,
