consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,Example_1_resp.keys,Example_1_response.keys,Example_1_response.rt,Example_1_a_text,Example_1_b_text,Example_1_mouse.x,Example_1_mouse.y,Example_1_mouse.leftButton,Example_1_mouse.midButton,Example_1_mouse.rightButton,Example_2_resp.keys,Example_2_response.keys,Example_2_response.rt,Example_2_a_text,Example_2_b_text,Example_2_mouse.x,Example_2_mouse.y,Example_2_mouse.leftButton,Example_2_mouse.midButton,Example_2_mouse.rightButton,Example_3_resp.keys,Example_3_response.keys,Example_3_response.rt,Example_3_a_text,Example_3_b_text,Example_3_mouse.x,Example_3_mouse.y,Example_3_mouse.leftButton,Example_3_mouse.midButton,Example_3_mouse.rightButton,Start_resp_2.keys,Start_resp_2.rt,Airplane_resp.keys,Airplane_response.keys,Airplane_response.rt,Airplane_a_text,Airplane_b_text,Airplane_mouse.x,Airplane_mouse.y,Airplane_mouse.leftButton,Airplane_mouse.midButton,Airplane_mouse.rightButton,Boat_resp.keys,Boat_response.keys,Boat_response.rt,Boat_a_text,Boat_b_text,Boat_mouse.x,Boat_mouse.y,Boat_mouse.leftButton,Boat_mouse.midButton,Boat_mouse.rightButton,user_resp.keys,trial_response.keys,trial_response.rt,image_1_text,image_2_text,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,workerId,trial_num,image_a,image_b,age,worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,assignmentId,a,tp_a,b,tp_b,c,tp_c,Cow_resp.keys,Cow_response.keys,Cow_response.rt,Cow_a_text,Cow_b_text,Cow_mouse.x,Cow_mouse.y,Cow_mouse.leftButton,Cow_mouse.midButton,Cow_mouse.rightButton,Garden_resp.keys,Garden_response.keys,Garden_response.rt,Garden_a_text,Garden_b_text,Garden_mouse.x,Garden_mouse.y,Garden_mouse.leftButton,Garden_mouse.midButton,Garden_mouse.rightButton
space,9.975,space,2.34,,space,10.484,members of a marching band crossing a track that all have feather plumes at the front of their hats,members of a marching band crossing a track with one player who has their feather plume at the back of their hat,-0.036458333,-0.359375,0,0,0,,space,3.414,a cluttered and rustic looking cafe with 10 hanging lights,a cluttered and rustic looking cafe with 9 hanging lights,-0.091145833,-0.16015625,0,0,0,,space,2.711,someone laying underneath a blue beach umbrella on a crowded beach,someone laying underneath a purple beach umbrella on a crowded beach,-0.029947917,-0.015625,0,0,0,return,5.903,,return,41.371,   ,  ,-0.346354167,-0.268229167,0,0,0,,return,65.824,thre are boat,thre is no boat,-0.462239583,-0.28125,0,0,0,,return,26.967,no diffrent,no diffrent,0.233072917,-0.266927083,0,0,0,0,0,0,8,1,A28S8JDL6PQSN1,64,ma_8974554-a_w_outline.jpg,ma_8974554-b_w_outline.jpg,27,A28S8JDL6PQSN1,2020-12-10_12h19.44.871,MetaAwareness,2020.1.2,Win32,60,324N5FAHSYEI85XTBC2SJYYSXBXVK0,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,QHVZ4,QHVZ4,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,263334,263334,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,16.023,big heart,small heart,0.171875,-0.30078125,0,0,0,0,1,1,7,1,A28S8JDL6PQSN1,62,ma_88767165-a_w_outline.jpg,ma_88767165-b_w_outline.jpg,27,A28S8JDL6PQSN1,2020-12-10_12h19.44.871,MetaAwareness,2020.1.2,Win32,60,324N5FAHSYEI85XTBC2SJYYSXBXVK0,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,QHVZ4,QHVZ4,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,263334,263334,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,20.005,red colour,white colour,0.151041667,-0.278645833,0,0,0,0,2,2,5,1,A28S8JDL6PQSN1,41,ma_70687495-a_w_outline.jpg,ma_70687495-b_w_outline.jpg,27,A28S8JDL6PQSN1,2020-12-10_12h19.44.871,MetaAwareness,2020.1.2,Win32,60,324N5FAHSYEI85XTBC2SJYYSXBXVK0,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,QHVZ4,QHVZ4,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,263334,263334,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,20.795,pink colour,yellow  colour,0.217447917,-0.338541667,0,0,0,0,3,3,1,1,A28S8JDL6PQSN1,5,ma_12178414-a_w_outline.jpg,ma_12178414-b_w_outline.jpg,27,A28S8JDL6PQSN1,2020-12-10_12h19.44.871,MetaAwareness,2020.1.2,Win32,60,324N5FAHSYEI85XTBC2SJYYSXBXVK0,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,QHVZ4,QHVZ4,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,263334,263334,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,17.061,yllow colour,ed colour,0.182291667,-0.313802083,0,0,0,0,4,4,2,1,A28S8JDL6PQSN1,14,ma_23199105-a_w_outline.jpg,ma_23199105-b_w_outline.jpg,27,A28S8JDL6PQSN1,2020-12-10_12h19.44.871,MetaAwareness,2020.1.2,Win32,60,324N5FAHSYEI85XTBC2SJYYSXBXVK0,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,QHVZ4,QHVZ4,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,263334,263334,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,33.208,image in left side,image in right side,0.170572917,-0.3046875,0,0,0,0,5,5,9,1,A28S8JDL6PQSN1,69,ma_98265889-a_w_outline.jpg,ma_98265889-b_w_outline.jpg,27,A28S8JDL6PQSN1,2020-12-10_12h19.44.871,MetaAwareness,2020.1.2,Win32,60,324N5FAHSYEI85XTBC2SJYYSXBXVK0,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,QHVZ4,QHVZ4,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,263334,263334,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,21.893,no diffrent,no diffrent,0.19921875,-0.270833333,0,0,0,0,6,6,0,1,A28S8JDL6PQSN1,1,ma_10504629-a_w_outline.jpg,ma_10504629-b_w_outline.jpg,27,A28S8JDL6PQSN1,2020-12-10_12h19.44.871,MetaAwareness,2020.1.2,Win32,60,324N5FAHSYEI85XTBC2SJYYSXBXVK0,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,QHVZ4,QHVZ4,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,263334,263334,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,11.867,stone,stone,0.296875,-0.319010417,0,0,0,0,7,7,4,1,A28S8JDL6PQSN1,34,ma_56835136-a_w_outline.jpg,ma_56835136-b_w_outline.jpg,27,A28S8JDL6PQSN1,2020-12-10_12h19.44.871,MetaAwareness,2020.1.2,Win32,60,324N5FAHSYEI85XTBC2SJYYSXBXVK0,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,QHVZ4,QHVZ4,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,263334,263334,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,22.931,move down,move up,0.412760417,-0.33984375,0,0,0,0,8,8,3,1,A28S8JDL6PQSN1,17,ma_27857618-a_w_outline.jpg,ma_27857618-b_w_outline.jpg,27,A28S8JDL6PQSN1,2020-12-10_12h19.44.871,MetaAwareness,2020.1.2,Win32,60,324N5FAHSYEI85XTBC2SJYYSXBXVK0,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,QHVZ4,QHVZ4,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,263334,263334,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,11.313,white,black,0.453125,-0.326822917,0,0,0,0,9,9,6,1,A28S8JDL6PQSN1,57,ma_83691215-a_w_outline.jpg,ma_83691215-b_w_outline.jpg,27,A28S8JDL6PQSN1,2020-12-10_12h19.44.871,MetaAwareness,2020.1.2,Win32,60,324N5FAHSYEI85XTBC2SJYYSXBXVK0,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,QHVZ4,QHVZ4,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,3ZV9H2YQQEASDGNL6IKRCXVSGZ9W3Z,263334,263334,,,,,,,,,,,,,,,,,,,,
