consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,Example_1_resp.keys,Example_1_response.keys,Example_1_response.rt,Example_1_a_text,Example_1_b_text,Example_1_mouse.x,Example_1_mouse.y,Example_1_mouse.leftButton,Example_1_mouse.midButton,Example_1_mouse.rightButton,Example_2_resp.keys,Example_2_response.keys,Example_2_response.rt,Example_2_a_text,Example_2_b_text,Example_2_mouse.x,Example_2_mouse.y,Example_2_mouse.leftButton,Example_2_mouse.midButton,Example_2_mouse.rightButton,Example_3_resp.keys,Example_3_response.keys,Example_3_response.rt,Example_3_a_text,Example_3_b_text,Example_3_mouse.x,Example_3_mouse.y,Example_3_mouse.leftButton,Example_3_mouse.midButton,Example_3_mouse.rightButton,Start_resp_2.keys,Start_resp_2.rt,Airplane_resp.keys,Airplane_response.keys,Airplane_response.rt,Airplane_a_text,Airplane_b_text,Airplane_mouse.x,Airplane_mouse.y,Airplane_mouse.leftButton,Airplane_mouse.midButton,Airplane_mouse.rightButton,Boat_resp.keys,Boat_response.keys,Boat_response.rt,Boat_a_text,Boat_b_text,Boat_mouse.x,Boat_mouse.y,Boat_mouse.leftButton,Boat_mouse.midButton,Boat_mouse.rightButton,user_resp.keys,trial_response.keys,trial_response.rt,image_1_text,image_2_text,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,workerId,trial_num,image_a,image_b,age,worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,assignmentId,a,tp_a,b,tp_b,c,tp_c,Cow_resp.keys,Cow_response.keys,Cow_response.rt,Cow_a_text,Cow_b_text,Cow_mouse.x,Cow_mouse.y,Cow_mouse.leftButton,Cow_mouse.midButton,Cow_mouse.rightButton,Garden_resp.keys,Garden_response.keys,Garden_response.rt,Garden_a_text,Garden_b_text,Garden_mouse.x,Garden_mouse.y,Garden_mouse.leftButton,Garden_mouse.midButton,Garden_mouse.rightButton
space,7.456615,space,3.837205,,space,4.741395,members of a marching band crossing a track that all have feather plumes at the front of their hats,members of a marching band crossing a track with one player who has their feather plume at the back of their hat,0.331910352,0.390074707,0,0,0,,space,1.89534,a cluttered and rustic looking cafe with 10 hanging lights,a cluttered and rustic looking cafe with 9 hanging lights,0.331910352,0.390074707,0,0,0,,space,2.52802,someone laying underneath a blue beach umbrella on a crowded beach,someone laying underneath a purple beach umbrella on a crowded beach,0.331910352,0.390074707,0,0,0,return,4.527055,,return,18.732815,a large airplane,the sky,0.203842049,-0.282283885,0,0,0,,return,7.99501,a scuba boat,the ocean,0.226254002,-0.287620064,0,0,0,,return,16.91657,a golf hitter box marker,gree grass,0.319103522,-0.264140875,0,0,0,0,0,0,2,1,A2DN53DIE3049T,17,wolfe_image-017-a_w_outline.jpg,wolfe_image-017-b_w_outline.jpg,34,A2DN53DIE3049T,2020-12-10_15h50.54.315,MetaAwareness,2020.1.2,Win32,60,3KI0JD2ZU2L9Y0B8RA5B31D7AY976I,39N5ACM9HFQO89F0B576BGQINUS9PA,9AN92,9AN92,39N5ACM9HFQO89F0B576BGQINUS9PA,39N5ACM9HFQO89F0B576BGQINUS9PA,263342,263342,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,8.206995,the awning of a building,a tree,0.33511206,-0.286552828,0,0,0,0,1,1,3,1,A2DN53DIE3049T,33,wolfe_image-033-a_w_outline.jpg,wolfe_image-033-b_w_outline.jpg,34,A2DN53DIE3049T,2020-12-10_15h50.54.315,MetaAwareness,2020.1.2,Win32,60,3KI0JD2ZU2L9Y0B8RA5B31D7AY976I,39N5ACM9HFQO89F0B576BGQINUS9PA,9AN92,9AN92,39N5ACM9HFQO89F0B576BGQINUS9PA,39N5ACM9HFQO89F0B576BGQINUS9PA,263342,263342,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,39.54546,a green ocean post,a brown ocean post,0.437566702,-0.289754536,0,0,0,0,2,2,7,1,A2DN53DIE3049T,99,wolfe_image-124-a_w_outline.jpg,wolfe_image-124-b_w_outline.jpg,34,A2DN53DIE3049T,2020-12-10_15h50.54.315,MetaAwareness,2020.1.2,Win32,60,3KI0JD2ZU2L9Y0B8RA5B31D7AY976I,39N5ACM9HFQO89F0B576BGQINUS9PA,9AN92,9AN92,39N5ACM9HFQO89F0B576BGQINUS9PA,39N5ACM9HFQO89F0B576BGQINUS9PA,263342,263342,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,9.26356,a yellow pillow,a green pillow,0.314834578,-0.266275347,0,0,0,0,3,3,5,1,A2DN53DIE3049T,81,wolfe_image-106-a_w_outline.jpg,wolfe_image-106-b_w_outline.jpg,34,A2DN53DIE3049T,2020-12-10_15h50.54.315,MetaAwareness,2020.1.2,Win32,60,3KI0JD2ZU2L9Y0B8RA5B31D7AY976I,39N5ACM9HFQO89F0B576BGQINUS9PA,9AN92,9AN92,39N5ACM9HFQO89F0B576BGQINUS9PA,39N5ACM9HFQO89F0B576BGQINUS9PA,263342,263342,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,10.96171,a picnic blanket,green grass,0.332977588,-0.296157951,0,0,0,0,4,4,1,1,A2DN53DIE3049T,14,wolfe_image-014-a_w_outline.jpg,wolfe_image-014-b_w_outline.jpg,34,A2DN53DIE3049T,2020-12-10_15h50.54.315,MetaAwareness,2020.1.2,Win32,60,3KI0JD2ZU2L9Y0B8RA5B31D7AY976I,39N5ACM9HFQO89F0B576BGQINUS9PA,9AN92,9AN92,39N5ACM9HFQO89F0B576BGQINUS9PA,39N5ACM9HFQO89F0B576BGQINUS9PA,263342,263342,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,7.658875,a man,dirt,0.116328709,-0.418890075,0,0,0,0,5,5,0,1,A2DN53DIE3049T,8,wolfe_image-008-a_w_outline.jpg,wolfe_image-008-b_w_outline.jpg,34,A2DN53DIE3049T,2020-12-10_15h50.54.315,MetaAwareness,2020.1.2,Win32,60,3KI0JD2ZU2L9Y0B8RA5B31D7AY976I,39N5ACM9HFQO89F0B576BGQINUS9PA,9AN92,9AN92,39N5ACM9HFQO89F0B576BGQINUS9PA,39N5ACM9HFQO89F0B576BGQINUS9PA,263342,263342,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,15.563975,a red and white plaid skirt,a purple plaid skirt,0.331910352,-0.289754536,0,0,0,0,6,6,8,1,A2DN53DIE3049T,106,wolfe_image-131-a_w_outline.jpg,wolfe_image-131-b_w_outline.jpg,34,A2DN53DIE3049T,2020-12-10_15h50.54.315,MetaAwareness,2020.1.2,Win32,60,3KI0JD2ZU2L9Y0B8RA5B31D7AY976I,39N5ACM9HFQO89F0B576BGQINUS9PA,9AN92,9AN92,39N5ACM9HFQO89F0B576BGQINUS9PA,39N5ACM9HFQO89F0B576BGQINUS9PA,263342,263342,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,6.500895,a white case,wood floor,0.341515475,-0.291889007,0,0,0,0,7,7,4,1,A2DN53DIE3049T,43,wolfe_image-043-a_w_outline.jpg,wolfe_image-043-b_w_outline.jpg,34,A2DN53DIE3049T,2020-12-10_15h50.54.315,MetaAwareness,2020.1.2,Win32,60,3KI0JD2ZU2L9Y0B8RA5B31D7AY976I,39N5ACM9HFQO89F0B576BGQINUS9PA,9AN92,9AN92,39N5ACM9HFQO89F0B576BGQINUS9PA,39N5ACM9HFQO89F0B576BGQINUS9PA,263342,263342,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,7.423785,a red shirt,a blue shirt,0.376734258,-0.245997866,0,0,0,0,8,8,9,1,A2DN53DIE3049T,109,wolfe_image-134-a_w_outline.jpg,wolfe_image-134-b_w_outline.jpg,34,A2DN53DIE3049T,2020-12-10_15h50.54.315,MetaAwareness,2020.1.2,Win32,60,3KI0JD2ZU2L9Y0B8RA5B31D7AY976I,39N5ACM9HFQO89F0B576BGQINUS9PA,9AN92,9AN92,39N5ACM9HFQO89F0B576BGQINUS9PA,39N5ACM9HFQO89F0B576BGQINUS9PA,263342,263342,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,10.478285,a red backpack,a blue backpack,0.27321238,-0.25773746,0,0,0,0,9,9,6,1,A2DN53DIE3049T,84,wolfe_image-109-a_w_outline.jpg,wolfe_image-109-b_w_outline.jpg,34,A2DN53DIE3049T,2020-12-10_15h50.54.315,MetaAwareness,2020.1.2,Win32,60,3KI0JD2ZU2L9Y0B8RA5B31D7AY976I,39N5ACM9HFQO89F0B576BGQINUS9PA,9AN92,9AN92,39N5ACM9HFQO89F0B576BGQINUS9PA,39N5ACM9HFQO89F0B576BGQINUS9PA,263342,263342,,,,,,,,,,,,,,,,,,,,
