consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,image_1_text,image_2_text,database,image,number,age,worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,workerId,assignmentId,a,tp_a,b,tp_b,c,tp_c,catch_same_resp.keys,catch_same_resp.rt,image_1_text_catch_same,image_2_text_catch_same,image_catch_same,catch_different_resp.keys,catch_different_resp.rt,image_1_text_catch_different,image_2_text_catch_different,image_catch_different
space,21.725015,space,12.40833,6,22.346185,0,0,0,182,1,aa window display showing a scenic country backround wih a lantern and a vase on its side,a window display showing a scenic country backround with a lantern in the display,rensink,Window,3,32,A157L6Z8QU3SDE,2021-01-08_14h38.28.765,MetaAwareness,2020.1.2,Win32,60,3BC9H1KCYVFQ7ZMF518FE8WH3V5WYW,A157L6Z8QU3SDE,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,BC0M5,BC0M5,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,268035,268035,,,,,,,,,,
,,,,4,7.67679,0,1,1,146,1,there has a large tree and small tree,there has a small tree,rensink,Obelisk,2,32,A157L6Z8QU3SDE,2021-01-08_14h38.28.765,MetaAwareness,2020.1.2,Win32,60,3BC9H1KCYVFQ7ZMF518FE8WH3V5WYW,A157L6Z8QU3SDE,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,BC0M5,BC0M5,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,268035,268035,,,,,,,,,,
,,,,5,13.54378,0,2,2,76,1,an ancient egyptian sculpture of a pharoah in front of pillars,an ancient egyptian sculpture of a pharoah with a large gap between pillars,rensink,Egypt,4,32,A157L6Z8QU3SDE,2021-01-08_14h38.28.765,MetaAwareness,2020.1.2,Win32,60,3BC9H1KCYVFQ7ZMF518FE8WH3V5WYW,A157L6Z8QU3SDE,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,BC0M5,BC0M5,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,268035,268035,,,,,,,,,,
,,,,3,10.201745,0,3,3,61,1,three people are standing in front of a brown post,three people are standing in front of a yellow post,rensink,Description,2,32,A157L6Z8QU3SDE,2021-01-08_14h38.28.765,MetaAwareness,2020.1.2,Win32,60,3BC9H1KCYVFQ7ZMF518FE8WH3V5WYW,A157L6Z8QU3SDE,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,BC0M5,BC0M5,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,268035,268035,,,,,,,,,,
,,,,5,7.55238,0,4,4,149,1,underwater photo of a scuba diver,underwater photo of a scuba diver with plants behind him,rensink,OtherDiver,2,32,A157L6Z8QU3SDE,2021-01-08_14h38.28.765,MetaAwareness,2020.1.2,Win32,60,3BC9H1KCYVFQ7ZMF518FE8WH3V5WYW,A157L6Z8QU3SDE,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,BC0M5,BC0M5,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,268035,268035,,,,,,,,,,
,,,,3,8.651545,0,5,5,52,1,vehicle  shadow show the big shadow,vehicle shadow show small,rensink,Chopper,2,32,A157L6Z8QU3SDE,2021-01-08_14h38.28.765,MetaAwareness,2020.1.2,Win32,60,3BC9H1KCYVFQ7ZMF518FE8WH3V5WYW,A157L6Z8QU3SDE,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,BC0M5,BC0M5,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,268035,268035,,,,,,,,,,
,,,,1,6.002675,0,6,6,123,1,a man looking into the lake with binoculars on a foggy day.,a foggy day on the lake with no one in sight.,rensink,Lake,3,32,A157L6Z8QU3SDE,2021-01-08_14h38.28.765,MetaAwareness,2020.1.2,Win32,60,3BC9H1KCYVFQ7ZMF518FE8WH3V5WYW,A157L6Z8QU3SDE,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,BC0M5,BC0M5,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,268035,268035,,,,,,,,,,
,,,,3,5.436495,0,7,7,18,1,the boat is blue color,the boat is green color,rensink,Beach,1,32,A157L6Z8QU3SDE,2021-01-08_14h38.28.765,MetaAwareness,2020.1.2,Win32,60,3BC9H1KCYVFQ7ZMF518FE8WH3V5WYW,A157L6Z8QU3SDE,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,BC0M5,BC0M5,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,268035,268035,,,,,,,,,,
,,,,5,12.5745,0,8,8,26,1,two odd looking birds with blue flippers looking at each other and sky in the back,two odd looking birds with blue flippers looking at each other and minimal sky in the back,rensink,Birds,7,32,A157L6Z8QU3SDE,2021-01-08_14h38.28.765,MetaAwareness,2020.1.2,Win32,60,3BC9H1KCYVFQ7ZMF518FE8WH3V5WYW,A157L6Z8QU3SDE,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,BC0M5,BC0M5,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,268035,268035,,,,,,,,,,
,,,,4,9.015945,0,9,9,119,1,four children sit outside. the boy's chair is yellow.,four children sit outside. the boy's chair is pink.,rensink,Kids,7,32,A157L6Z8QU3SDE,2021-01-08_14h38.28.765,MetaAwareness,2020.1.2,Win32,60,3BC9H1KCYVFQ7ZMF518FE8WH3V5WYW,A157L6Z8QU3SDE,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,BC0M5,BC0M5,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,268035,268035,,,,,,,,,,
,,,,4,6.7744,0,10,10,21,1,a blue boat overturned on a rocky shore,a green boat overturned on a rocky shore,rensink,Beach,5,32,A157L6Z8QU3SDE,2021-01-08_14h38.28.765,MetaAwareness,2020.1.2,Win32,60,3BC9H1KCYVFQ7ZMF518FE8WH3V5WYW,A157L6Z8QU3SDE,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,BC0M5,BC0M5,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,268035,268035,,,,,,,,,,
,,,,4,11.066015,0,11,11,175,1,a turtle on a beach with a man and the sky is blue,a turtle on a beach with a man and the sky is pink,rensink,Turtle,2,32,A157L6Z8QU3SDE,2021-01-08_14h38.28.765,MetaAwareness,2020.1.2,Win32,60,3BC9H1KCYVFQ7ZMF518FE8WH3V5WYW,A157L6Z8QU3SDE,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,BC0M5,BC0M5,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,268035,268035,,,,,,,,,,
,,,,6,10.387755,0,12,12,24,1,a flock of birds sits behind two bgger bird that sit on rcks,a flock of birds sits behind two bigger birds that sit on rocks,rensink,Birds,3,32,A157L6Z8QU3SDE,2021-01-08_14h38.28.765,MetaAwareness,2020.1.2,Win32,60,3BC9H1KCYVFQ7ZMF518FE8WH3V5WYW,A157L6Z8QU3SDE,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,BC0M5,BC0M5,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,268035,268035,,,,,,,,,,
,,,,4,11.131285,0,13,13,17,1,a floral arrangment in front of multiple barrels with green grass on the ground.,a floral arrangment in front of multiple barrels with gray grass on the ground.,rensink,Barrels,6,32,A157L6Z8QU3SDE,2021-01-08_14h38.28.765,MetaAwareness,2020.1.2,Win32,60,3BC9H1KCYVFQ7ZMF518FE8WH3V5WYW,A157L6Z8QU3SDE,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,BC0M5,BC0M5,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,268035,268035,,,,,,,,,,
,,,,2,8.507805,0,14,14,121,1,"a man stands with a boat on the edge of a lake, looking out and possibly having  drink",a boat sits on the edge of a lake with no humans pictures,rensink,Lake,1,32,A157L6Z8QU3SDE,2021-01-08_14h38.28.765,MetaAwareness,2020.1.2,Win32,60,3BC9H1KCYVFQ7ZMF518FE8WH3V5WYW,A157L6Z8QU3SDE,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,BC0M5,BC0M5,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,268035,268035,,,,,,,,,,
,,,,3,12.93402,0,15,15,187,1,a spread of food and wine with  giant wedge of swiss cheese,a spread of food and wine with no cheese,rensink,Wine,2,32,A157L6Z8QU3SDE,2021-01-08_14h38.28.765,MetaAwareness,2020.1.2,Win32,60,3BC9H1KCYVFQ7ZMF518FE8WH3V5WYW,A157L6Z8QU3SDE,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,BC0M5,BC0M5,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,268035,268035,,,,,,,,,,
,,,,4,6.29935,0,16,16,69,1,a deepa diver next to a brown sea creature,a deep sea diver next to a red sea creature,rensink,Diver,3,32,A157L6Z8QU3SDE,2021-01-08_14h38.28.765,MetaAwareness,2020.1.2,Win32,60,3BC9H1KCYVFQ7ZMF518FE8WH3V5WYW,A157L6Z8QU3SDE,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,BC0M5,BC0M5,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,268035,268035,,,,,,,,,,
,,,,5,9.27163,0,17,17,66,1,a dinner table by a fireplace with a wine glass next to a wine bottle,a dinner table by a fireplace with a wine glass next to a full plate,rensink,Dinner,4,32,A157L6Z8QU3SDE,2021-01-08_14h38.28.765,MetaAwareness,2020.1.2,Win32,60,3BC9H1KCYVFQ7ZMF518FE8WH3V5WYW,A157L6Z8QU3SDE,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,BC0M5,BC0M5,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,268035,268035,,,,,,,,,,
,,,,2,5.1861,0,18,18,167,1,there is  a ceiling in the station,there is no ceiling  in the station,rensink,Station,4,32,A157L6Z8QU3SDE,2021-01-08_14h38.28.765,MetaAwareness,2020.1.2,Win32,60,3BC9H1KCYVFQ7ZMF518FE8WH3V5WYW,A157L6Z8QU3SDE,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,BC0M5,BC0M5,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,3M0BCWMB8WZXGBRYLBZXUGT48ZQBWT,268035,268035,,,,,,,,,,
