workerId,assignmentId,hitId,unmod_image,unmod_image_splash,mod_image,mod_image_splash,expTimer,response,trial_number,rt,x,y
A3C1L496HD22M7,NA,NA,catchAirplane-a,catchAirplane-as,catchAirplane-b,catchAirplane-bs,70.471,-1,1,6798,295,240
A3C1L496HD22M7,NA,NA,catchBoat-a,catchBoat-as,catchBoat-b,catchBoat-bs,79.065,-1,2,6465,417,274
A3C1L496HD22M7,NA,NA,rensink_Water-a,rensink_Water-as,rensink_Water-b,rensink_Water-bs,87.467,-1,3,6667,424,416
A3C1L496HD22M7,NA,NA,rensink_Amish-a,rensink_Amish-as,rensink_Amish-b,rensink_Amish-bs,94.303,-1,4,4874,234,223
A3C1L496HD22M7,NA,NA,rensink_Fountain-a,rensink_Fountain-as,rensink_Fountain-b,rensink_Fountain-bs,100.972,-1,5,4998,451,134
A3C1L496HD22M7,NA,NA,rensink_Wine-a,rensink_Wine-as,rensink_Wine-b,rensink_Wine-bs,107.119,-1,6,4869,473,278
A3C1L496HD22M7,NA,NA,rensink_Market-a,rensink_Market-as,rensink_Market-b,rensink_Market-bs,115.24,-1,7,6730,55,348
A3C1L496HD22M7,NA,NA,rensink_Castle-a,rensink_Castle-as,rensink_Castle-b,rensink_Castle-bs,121.323,-1,8,4760,392,398
A3C1L496HD22M7,NA,NA,rensink_Beach-a,rensink_Beach-as,rensink_Beach-b,rensink_Beach-bs,127.422,-1,9,4862,544,384
A3C1L496HD22M7,NA,NA,rensink_Station-a,rensink_Station-as,rensink_Station-b,rensink_Station-bs,133.744,-1,10,4866,590,224
A3C1L496HD22M7,NA,NA,rensink_Bus-a,rensink_Bus-as,rensink_Bus-b,rensink_Bus-bs,139.808,-1,11,4680,407,118
A3C1L496HD22M7,NA,NA,rensink_Army-a,rensink_Army-as,rensink_Army-b,rensink_Army-bs,146.906,-1,12,5786,604,218
A3C1L496HD22M7,NA,NA,rensink_Eating-a,rensink_Eating-as,rensink_Eating-b,rensink_Eating-bs,152.924,-1,13,4768,327,244
A3C1L496HD22M7,NA,NA,rensink_SummerLake-a,rensink_SummerLake-as,rensink_SummerLake-b,rensink_SummerLake-bs,159.505,-1,14,5118,555,314
A3C1L496HD22M7,NA,NA,rensink_Cockpit-a,rensink_Cockpit-as,rensink_Cockpit-b,rensink_Cockpit-bs,165.513,-1,15,4696,372,166
A3C1L496HD22M7,NA,NA,rensink_CanalBridge-a,rensink_CanalBridge-as,rensink_CanalBridge-b,rensink_CanalBridge-bs,171.425,-1,16,4762,554,386
A3C1L496HD22M7,NA,NA,rensink_Cactus-a,rensink_Cactus-as,rensink_Cactus-b,rensink_Cactus-bs,177.492,-1,17,4834,100,234
A3C1L496HD22M7,NA,NA,rensink_Description-a,rensink_Description-as,rensink_Description-b,rensink_Description-bs,183.433,-1,18,4662,643,92
A3C1L496HD22M7,NA,NA,rensink_Horizon-a,rensink_Horizon-as,rensink_Horizon-b,rensink_Horizon-bs,189.622,-1,19,4758,326,61
A3C1L496HD22M7,NA,NA,rensink_BarnTrack-a,rensink_BarnTrack-as,rensink_BarnTrack-b,rensink_BarnTrack-bs,195.72,-1,20,4955,172,492
A3C1L496HD22M7,NA,NA,rensink_Barns-a,rensink_Barns-as,rensink_Barns-b,rensink_Barns-bs,201.996,-1,21,4872,178,387
A3C1L496HD22M7,NA,NA,rensink_Soldiers-a,rensink_Soldiers-as,rensink_Soldiers-b,rensink_Soldiers-bs,208.172,-1,22,4719,155,188
A3C1L496HD22M7,NA,NA,rensink_Fishing-a,rensink_Fishing-as,rensink_Fishing-b,rensink_Fishing-bs,214.067,-1,23,4667,172,313
A3C1L496HD22M7,NA,NA,rensink_Camel-a,rensink_Camel-as,rensink_Camel-b,rensink_Camel-bs,220.092,-1,24,4701,673,233
A3C1L496HD22M7,NA,NA,rensink_Marling-a,rensink_Marling-as,rensink_Marling-b,rensink_Marling-bs,226.571,-1,25,5661,257,432
A3C1L496HD22M7,NA,NA,rensink_Harbor-a,rensink_Harbor-as,rensink_Harbor-b,rensink_Harbor-bs,233.039,-1,26,5192,422,323
A3C1L496HD22M7,NA,NA,rensink_Birds-a,rensink_Birds-as,rensink_Birds-b,rensink_Birds-bs,239.845,-1,27,4956,262,10
A3C1L496HD22M7,NA,NA,rensink_Farmer-a,rensink_Farmer-as,rensink_Farmer-b,rensink_Farmer-bs,247.856,-1,28,6790,277,178
A3C1L496HD22M7,NA,NA,rensink_Window-a,rensink_Window-as,rensink_Window-b,rensink_Window-bs,253.866,-1,29,4839,35,408
A3C1L496HD22M7,NA,NA,rensink_Kayaker-a,rensink_Kayaker-as,rensink_Kayaker-b,rensink_Kayaker-bs,260.552,-1,30,4891,418,137
A3C1L496HD22M7,NA,NA,rensink_Mosque-a,rensink_Mosque-as,rensink_Mosque-b,rensink_Mosque-bs,266.746,-1,31,4772,355,197
A3C1L496HD22M7,NA,NA,rensink_Ice-a,rensink_Ice-as,rensink_Ice-b,rensink_Ice-bs,273.037,-1,32,4852,74,242
A3C1L496HD22M7,NA,NA,catchCow-a,catchCow-as,catchCow-b,catchCow-bs,280.991,-1,33,6695,359,233
