consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,image_1_text,image_2_text,database,image,number,age,worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,workerId,assignmentId,a,tp_a,b,tp_b,c,tp_c,catch_same_resp.keys,catch_same_resp.rt,image_1_text_catch_same,image_2_text_catch_same,image_catch_same,catch_different_resp.keys,catch_different_resp.rt,image_1_text_catch_different,image_2_text_catch_different,image_catch_different
space,24.309575,space,16.59676,1,11.162245,0,0,0,533,1,a room with two footmat,a room with three footmat,wolfe2,055_R_carpet,7,70,A3PFB892WE3BV5,2021-01-24_12h11.12.843,MetaAwareness,2020.1.2,Win32,60,3ZQA3IO31CULCK2A2QAWJR8LUP81O1,A3PFB892WE3BV5,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,QD036,QD036,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,271016,271016,,,,,,,,,,
,,,,4,25.004045,0,1,1,741,1,a modern kitchen with bar seating at an island. there are three black seat stools with footrest and on black seat stool with no footrest.,a modern kitchen with bar seating at an island. there are four black seat stools with footrests.,wolfe2,077_L_footrest,1,70,A3PFB892WE3BV5,2021-01-24_12h11.12.843,MetaAwareness,2020.1.2,Win32,60,3ZQA3IO31CULCK2A2QAWJR8LUP81O1,A3PFB892WE3BV5,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,QD036,QD036,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,271016,271016,,,,,,,,,,
,,,,2,10.00312,0,2,2,1057,1,a room with white couches and an orange pillow,a room with white couches and three small pillows,wolfe2,109_R_pillow,2,70,A3PFB892WE3BV5,2021-01-24_12h11.12.843,MetaAwareness,2020.1.2,Win32,60,3ZQA3IO31CULCK2A2QAWJR8LUP81O1,A3PFB892WE3BV5,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,QD036,QD036,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,271016,271016,,,,,,,,,,
,,,,2,16.83761,0,3,3,489,1,an old and furbished living room without knick-knacks on the fire place,an old and furbished living room with knick-knacks on the fire place,wolfe2,051_L_owl,7,70,A3PFB892WE3BV5,2021-01-24_12h11.12.843,MetaAwareness,2020.1.2,Win32,60,3ZQA3IO31CULCK2A2QAWJR8LUP81O1,A3PFB892WE3BV5,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,QD036,QD036,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,271016,271016,,,,,,,,,,
,,,,4,18.29636,0,4,4,805,1,"a bright bedroom with a bunk bed, a dresser system and a small kids table. ","a brightly colored bedroom with bunk beds, a kids table and chairs and a dresser system with white knobs. ",wolfe2,083_L_knob,2,70,A3PFB892WE3BV5,2021-01-24_12h11.12.843,MetaAwareness,2020.1.2,Win32,60,3ZQA3IO31CULCK2A2QAWJR8LUP81O1,A3PFB892WE3BV5,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,QD036,QD036,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,271016,271016,,,,,,,,,,
,,,,4,19.969205,0,5,5,782,1,"catch-all room with big front windows, black book shelf with clean floor","catch-all room with big front windows, black book shelf with object on the floor next to the left leg of book shelf",wolfe2,081_L_football,1,70,A3PFB892WE3BV5,2021-01-24_12h11.12.843,MetaAwareness,2020.1.2,Win32,60,3ZQA3IO31CULCK2A2QAWJR8LUP81O1,A3PFB892WE3BV5,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,QD036,QD036,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,271016,271016,,,,,,,,,,
,,,,1,12.28567,0,6,6,953,1, a towle on the floor of a bedroom between the bed and chair,a bedroom with nothing on the floor,wolfe2,098_R_slippers,3,70,A3PFB892WE3BV5,2021-01-24_12h11.12.843,MetaAwareness,2020.1.2,Win32,60,3ZQA3IO31CULCK2A2QAWJR8LUP81O1,A3PFB892WE3BV5,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,QD036,QD036,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,271016,271016,,,,,,,,,,
,,,,5,17.566735,0,7,7,107,1,a double vanity sink with a soap on top of the counter and towels hanging next to it. ,"a double vanity sink with two different hand soaps on it, and towels hanging next to it",wolfe2,011_L_parfum,4,70,A3PFB892WE3BV5,2021-01-24_12h11.12.843,MetaAwareness,2020.1.2,Win32,60,3ZQA3IO31CULCK2A2QAWJR8LUP81O1,A3PFB892WE3BV5,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,QD036,QD036,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,271016,271016,,,,,,,,,,
,,,,3,12.052185,0,8,8,1128,1,plant on stand in room with large windows looking out to yard,room with large windows looking out to yard,wolfe2,117_R_plant_sized,2,70,A3PFB892WE3BV5,2021-01-24_12h11.12.843,MetaAwareness,2020.1.2,Win32,60,3ZQA3IO31CULCK2A2QAWJR8LUP81O1,A3PFB892WE3BV5,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,QD036,QD036,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,271016,271016,,,,,,,,,,
,,,,3,12.35783,0,9,9,399,1,a bathrom with two bowl shaped sinks with the one on the right  missing a faucet,a bathroom with two bowl shaped sinks and two faucets.,wolfe2,042_L_tap,4,70,A3PFB892WE3BV5,2021-01-24_12h11.12.843,MetaAwareness,2020.1.2,Win32,60,3ZQA3IO31CULCK2A2QAWJR8LUP81O1,A3PFB892WE3BV5,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,QD036,QD036,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,3300DTYQT3KQ3H7WJT2H3ZH3OCNQE4,271016,271016,,,,,,,,,,
