workerId,assignmentId,hitId,unmod_image,unmod_image_splash,mod_image,mod_image_splash,expTimer,response,trial_number,rt,x,y
A3FBC5W56LKQXL,NA,NA,catchAirplane-a,catchAirplane-as,catchAirplane-b,catchAirplane-bs,42.873,-1,1,7509,331,301
A3FBC5W56LKQXL,NA,NA,catchBoat-a,catchBoat-as,catchBoat-b,catchBoat-bs,61.597,-1,2,14060,434,273
A3FBC5W56LKQXL,NA,NA,ma_75081153-a,ma_75081153-as,ma_75081153-b,ma_75081153-bs,77.716,-1,3,13159,198,404
A3FBC5W56LKQXL,NA,NA,ma_46635293-a,ma_46635293-as,ma_46635293-b,ma_46635293-bs,93.326,-1,4,13133,223,395
A3FBC5W56LKQXL,NA,NA,ma_13873251-a,ma_13873251-as,ma_13873251-b,ma_13873251-bs,112.152,-1,5,16601,76,304
A3FBC5W56LKQXL,NA,NA,ma_67862299-a,ma_67862299-as,ma_67862299-b,ma_67862299-bs,140.041,-1,6,24358,71,227
A3FBC5W56LKQXL,NA,NA,ma_81993755-a,ma_81993755-as,ma_81993755-b,ma_81993755-bs,140.043,-1,7,25098,71,227
A3FBC5W56LKQXL,NA,NA,ma_77345858-a,ma_77345858-as,ma_77345858-b,ma_77345858-bs,160.18,-1,8,18048,333,373
A3FBC5W56LKQXL,NA,NA,ma_10810329-a,ma_10810329-as,ma_10810329-b,ma_10810329-bs,179.732,-1,9,17372,227,271
A3FBC5W56LKQXL,NA,NA,ma_46475259-a,ma_46475259-as,ma_46475259-b,ma_46475259-bs,201.337,-1,10,19433,406,453
A3FBC5W56LKQXL,NA,NA,ma_97475929-a,ma_97475929-as,ma_97475929-b,ma_97475929-bs,214.641,-1,11,11346,379,389
A3FBC5W56LKQXL,NA,NA,ma_56835136-a,ma_56835136-as,ma_56835136-b,ma_56835136-bs,225.826,-1,12,9266,574,349
A3FBC5W56LKQXL,NA,NA,ma_83691215-a,ma_83691215-as,ma_83691215-b,ma_83691215-bs,239.817,-1,13,12281,360,242
A3FBC5W56LKQXL,NA,NA,ma_62224663-a,ma_62224663-as,ma_62224663-b,ma_62224663-bs,288.447,-1,14,46567,334,69
A3FBC5W56LKQXL,NA,NA,ma_75958241-a,ma_75958241-as,ma_75958241-b,ma_75958241-bs,299.194,-1,15,8910,396,367
A3FBC5W56LKQXL,NA,NA,ma_98156944-a,ma_98156944-as,ma_98156944-b,ma_98156944-bs,316.996,-1,16,13195,31,119
A3FBC5W56LKQXL,NA,NA,ma_38466626-a,ma_38466626-as,ma_38466626-b,ma_38466626-bs,326.195,-1,17,7017,375,450
A3FBC5W56LKQXL,NA,NA,ma_18169626-a,ma_18169626-as,ma_18169626-b,ma_18169626-bs,335.764,-1,18,7969,372,260
A3FBC5W56LKQXL,NA,NA,ma_89354846-a,ma_89354846-as,ma_89354846-b,ma_89354846-bs,348.574,-1,19,10744,359,248
A3FBC5W56LKQXL,NA,NA,ma_25107991-a,ma_25107991-as,ma_25107991-b,ma_25107991-bs,368.594,-1,21,18430,225,159
A3FBC5W56LKQXL,NA,NA,ma_95091295-a,ma_95091295-as,ma_95091295-b,ma_95091295-bs,368.591,-1,20,16955,225,159
A3FBC5W56LKQXL,NA,NA,ma_85741618-a,ma_85741618-as,ma_85741618-b,ma_85741618-bs,418.116,-1,22,47684,111,275
A3FBC5W56LKQXL,NA,NA,ma_86520382-a,ma_86520382-as,ma_86520382-b,ma_86520382-bs,444.713,-1,23,25026,631,323
A3FBC5W56LKQXL,NA,NA,ma_69128765-a,ma_69128765-as,ma_69128765-b,ma_69128765-bs,456.366,-1,24,10050,217,335
A3FBC5W56LKQXL,NA,NA,ma_87983207-a,ma_87983207-as,ma_87983207-b,ma_87983207-bs,470.972,-1,25,12182,48,256
A3FBC5W56LKQXL,NA,NA,ma_79191795-a,ma_79191795-as,ma_79191795-b,ma_79191795-bs,486.565,-1,26,14108,394,72
A3FBC5W56LKQXL,NA,NA,ma_51537628-a,ma_51537628-as,ma_51537628-b,ma_51537628-bs,497.056,-1,27,8868,528,229
A3FBC5W56LKQXL,NA,NA,ma_72488522-a,ma_72488522-as,ma_72488522-b,ma_72488522-bs,508.49,-1,28,9877,360,264
A3FBC5W56LKQXL,NA,NA,ma_4247084-a,ma_4247084-as,ma_4247084-b,ma_4247084-bs,531.226,-1,29,20506,236,23
A3FBC5W56LKQXL,NA,NA,ma_48384711-a,ma_48384711-as,ma_48384711-b,ma_48384711-bs,571.341,-1,30,37417,95,153
A3FBC5W56LKQXL,NA,NA,ma_77793328-a,ma_77793328-as,ma_77793328-b,ma_77793328-bs,589.744,-1,31,16041,569,287
A3FBC5W56LKQXL,NA,NA,ma_98265889-a,ma_98265889-as,ma_98265889-b,ma_98265889-bs,601.239,-1,32,9888,459,208
A3FBC5W56LKQXL,NA,NA,catchCow-a,catchCow-as,catchCow-b,catchCow-bs,611.579,-1,33,8177,435,209
