consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,image_1_text,image_2_text,database,image,number,age,worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,workerId,assignmentId,a,tp_a,b,tp_b,c,tp_c,catch_same_resp.keys,catch_same_resp.rt,image_1_text_catch_same,image_2_text_catch_same,image_catch_same,catch_different_resp.keys,catch_different_resp.rt,image_1_text_catch_different,image_2_text_catch_different,image_catch_different
space,22.842,space,21.291,5,19.143,0,0,0,13,1,a 'jump for joy' graduation celebration of five graduates in front of a bench on the path,a 'jump for joy' graduation celebration of five graduates on an otherwise empty path,wolfe1,image-005,7,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,5,10.728,0,1,1,157,1,a bowl of hand dipped candles two of which are blue,a bowl of hand dipped candles one of which is blue,wolfe1,image-107,4,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,4,10.591,0,2,2,103,1,a group of african american kids with grass that has a tiny bit of water in it in the background,a group of african american kids with dry grass in the background,wolfe1,image-048,3,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,5,9.259,0,3,3,118,1,a group of young hikers in which one hiker is checking out something in his red backpack,a group of young ikers in whic one hiker is checking out something in his green backpack,wolfe1,image-084,4,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,5,5.519,0,4,4,115,1,students using computers with a red object in the background,students using computers with a yellow object in the nbackground,wolfe1,image-083,2,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,5,16.854,0,5,5,20,1,"a farm with pigs and chickens in the foreground and people looking towards the horizon in the background, while there is one gray black chicken in the center","a groups of chickens and pigs gathered together in the foreground, with some people looking towards the horizon in the background and a swatch of dry grass in the middle of them",wolfe1,image-009,1,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,5,20.046,0,6,6,8,1,a man fishes into the water while sitting on wood that is held together with a chain,a man fishes into the water while sitting on wood,wolfe1,image-004,1,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,5,8.776,0,7,7,88,1,many people crowd a street in front of a huge catherdral with 5 front points on the top.,many people crowd a street in front of a huge catherdral with 4 front points on the top.,wolfe1,image-042,2,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,5,12.358,0,8,8,104,1,people racing dirt bikes on a dirt track with people standing behind a fence watching one man is in a yellow shirt,people racing dirt bikes on a dirt track with people standing behind a fence watching one man is wearing a blue shirt,wolfe1,image-076,1,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,5,12.173,0,9,9,78,1,"several buildings line a cobblestone street. the first building on the right has a yellow sign, probably giving the street name.",several buildings line a cobblestone street.,wolfe1,image-038,1,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,5,8.638,0,10,10,41,1,people climbing the face of a short cliff with bags and gear on the ground and one man in a red shirt almost reaching the top.,people climbing the face of a short cliff with bags and gear on the ground.,wolfe1,image-019,4,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,5,12.181,0,11,11,208,1,an outdoor lounge area with a red and black striped surfboard in the background,an outdoor lounge area with a yellow and green striped surfboard,wolfe1,image-133,7,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,4,23.535,0,12,12,111,1,people by a castle and holding a flag with a person caring a blue jacket,people by a castle and holding a flag and one person holding a yellow jacket,wolfe1,image-077,3,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,2,15.595,0,13,13,57,1,a group of people are listening to a speaker while sitting on the grass in front of a building with a piece of paper behind them.,a group of people are listening to a speaker while sitting on the grass with no litter.,wolfe1,image-028,4,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,5,4.32,0,14,14,161,1,listening with red backpack,listening with blue backpack,wolfe1,image-109,3,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,5,6.36,0,15,15,164,1,a plane at the airport with a yellow jet truck parked next to it,a plane at the airport with a red jet truck parked next to it,wolfe1,image-111,1,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,5,7.277,0,16,16,196,1,elderly tour group in asia with one lady wearing blue jeans,elderly tour group in asia with one lady wearing grey jeans,wolfe1,image-129,2,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,6,11.109,0,17,17,24,1,a man in the snow with items including a yellow hat next to a red suitcase,a man in the snow with items including a red suitcase and a bucket with a blue garbage bag,wolfe1,image-010,6,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,4,10.728,0,18,18,67,1,to the boys left hand side there are several birds next to him,to the boys left hand side there are not any birds right next to him,wolfe1,image-032,7,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,4,19.581,0,19,19,30,1,a large concert in an outdoor tent with a lot of people sitting on the ground and a baby in the grass alone,a large concert in an outdoor tent with a lot people sitting on the ground. there is no baby in the grass in this image,wolfe1,image-014,7,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,4,6.949,0,20,20,127,1,a lady wearing a red dress enjoys lunch with her friend on a plaza.,a woman wearing a purple dress eats lunch with one of her friends.,wolfe1,image-091,4,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,4,15.398,0,21,21,15,1,a microwave sits on the counter in a white kitchen beside a black refrigerator,a white cabinet is next to a black refrigerator in a modern white kitchen,wolfe1,image-006,4,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,5,16.002,0,22,22,197,1,a group of old ladies and men with one old woman wearing a pair of blue jeans,a group of old ladies and men with one old woman wearing a pair of gray jeans,wolfe1,image-129,3,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,4,3.77,0,23,23,190,1,the guy si wearing blue,the guy is wearing green,wolfe1,image-126,4,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,5,9.496,0,24,24,150,1,"a group of doctors and or nurses are in a meeting room having a discussion, and one of the men is wearing a light blue button-down dress shirt","a group of doctors and or nurses are in a meeting room having a discussion, and one of the men is wearing a light green button-down dress shirt",wolfe1,image-104,6,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,5,13.434,0,25,25,72,1,"the back yard of a house, containing a path with six stones connecting two sets of patios through grass","the back yard of a house, containing a path with five stones connecting two sets of patios through grass",wolfe1,image-034,8,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
,,,,4,7.242,0,26,26,23,1,someone sets up camp in the snow and a yellow piece of plastic is by their equipment,someone sets up camp in the snow and their equipment is all around them,wolfe1,image-010,5,37,A1O67YS3DU0ZHX,2021-02-17_21h09.31.381,MetaAwareness,2020.1.2,Win32,60,3AFT28WXLG5WCQY8AXV2BQP7CUEOII,A1O67YS3DU0ZHX,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,RVUX6,RVUX6,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,3XUHV3NRVL1DU5F0P2MKQRJPN6EH57,276286,276286,,,,,,,,,,
