consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,image_1_text,image_2_text,database,image,number,age,worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,workerId,assignmentId,a,tp_a,b,tp_b,c,tp_c,catch_same_resp.keys,catch_same_resp.rt,image_1_text_catch_same,image_2_text_catch_same,image_catch_same,catch_different_resp.keys,catch_different_resp.rt,image_1_text_catch_different,image_2_text_catch_different,image_catch_different
space,23.411905,space,11.5543,5,17.8693,0,0,0,428,1,a birdseye view of a living room with four candles by a large mirror,a birdseye view of a living room with three candles by a large mirror,wolfe2,095_R_candle,6,35,A1WL3NZ50YEOWP,2021-02-17_20h07.38.412,MetaAwareness,2020.1.2,Win32,60,3TL87MO8CNS4WETLWX9PGC8L1XHFL1,A1WL3NZ50YEOWP,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,4Z5U7,4Z5U7,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,276287,276287,,,,,,,,,,
,,,,5,5.09857,0,1,1,236,1,a bathroom with a wardrobe that contains one drawer,a bathroom with a wardrobe that contains two drawers,wolfe2,053_L_handle,3,35,A1WL3NZ50YEOWP,2021-02-17_20h07.38.412,MetaAwareness,2020.1.2,Win32,60,3TL87MO8CNS4WETLWX9PGC8L1XHFL1,A1WL3NZ50YEOWP,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,4Z5U7,4Z5U7,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,276287,276287,,,,,,,,,,
,,,,5,6.86707,0,2,2,209,1,the drawer does not have a handle,there is a handle on the drawer,wolfe2,047_R_handle,4,35,A1WL3NZ50YEOWP,2021-02-17_20h07.38.412,MetaAwareness,2020.1.2,Win32,60,3TL87MO8CNS4WETLWX9PGC8L1XHFL1,A1WL3NZ50YEOWP,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,4Z5U7,4Z5U7,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,276287,276287,,,,,,,,,,
,,,,5,5.816835,0,3,3,183,1,tranquil and modern bathroom with one faucet and two sink bowls,tranquil and modern bathroom with two faucets and sinks,wolfe2,042_L_tap,6,35,A1WL3NZ50YEOWP,2021-02-17_20h07.38.412,MetaAwareness,2020.1.2,Win32,60,3TL87MO8CNS4WETLWX9PGC8L1XHFL1,A1WL3NZ50YEOWP,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,4Z5U7,4Z5U7,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,276287,276287,,,,,,,,,,
,,,,5,11.623965,0,4,4,207,1,a beautiful makeup table with a dark top and bottom and a white center sits in a bedroom,a beautiful makeup table with a dark top and bottom and a white center with some accents sits in a bedroom.,wolfe2,047_L_handle,2,35,A1WL3NZ50YEOWP,2021-02-17_20h07.38.412,MetaAwareness,2020.1.2,Win32,60,3TL87MO8CNS4WETLWX9PGC8L1XHFL1,A1WL3NZ50YEOWP,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,4Z5U7,4Z5U7,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,276287,276287,,,,,,,,,,
,,,,5,3.80063,0,5,5,206,1,a bedroom with a dresser with three symbols on it,a bedroom with a dresser with four symbols on it,wolfe2,047_L_handle,1,35,A1WL3NZ50YEOWP,2021-02-17_20h07.38.412,MetaAwareness,2020.1.2,Win32,60,3TL87MO8CNS4WETLWX9PGC8L1XHFL1,A1WL3NZ50YEOWP,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,4Z5U7,4Z5U7,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,276287,276287,,,,,,,,,,
,,,,5,4.243695,0,6,6,9,1,a circular restaurant table with five red napkins,a circular restaurant table with six red napkins,wolfe2,002_R_napkin,3,35,A1WL3NZ50YEOWP,2021-02-17_20h07.38.412,MetaAwareness,2020.1.2,Win32,60,3TL87MO8CNS4WETLWX9PGC8L1XHFL1,A1WL3NZ50YEOWP,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,4Z5U7,4Z5U7,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,276287,276287,,,,,,,,,,
,,,,4,8.36915,0,7,7,110,1,clean restroom without a storage shelf on the wall beneath the mirror,clean restroom with a storage shelf on the wall beneath the mirror,wolfe2,026_L_rack,3,35,A1WL3NZ50YEOWP,2021-02-17_20h07.38.412,MetaAwareness,2020.1.2,Win32,60,3TL87MO8CNS4WETLWX9PGC8L1XHFL1,A1WL3NZ50YEOWP,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,4Z5U7,4Z5U7,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,276287,276287,,,,,,,,,,
,,,,5,12.924045,0,8,8,417,1,a hotel room with two beds and a plug next to each bed.,a hotel room with two beds and a plug next to one of the beds,wolfe2,093_L_switch,2,35,A1WL3NZ50YEOWP,2021-02-17_20h07.38.412,MetaAwareness,2020.1.2,Win32,60,3TL87MO8CNS4WETLWX9PGC8L1XHFL1,A1WL3NZ50YEOWP,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,4Z5U7,4Z5U7,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,276287,276287,,,,,,,,,,
,,,,5,15.01934,0,9,9,234,1,a large bathroom lined in stone with a cabinet containing one drawer on the bottom.,a large bathroom lined in stone with a cabinet containing two drawers on the bottom.,wolfe2,053_L_handle,1,35,A1WL3NZ50YEOWP,2021-02-17_20h07.38.412,MetaAwareness,2020.1.2,Win32,60,3TL87MO8CNS4WETLWX9PGC8L1XHFL1,A1WL3NZ50YEOWP,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,4Z5U7,4Z5U7,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,3U5NZHP4LS5HNFXJ9HVYOXO6E69HPN,276287,276287,,,,,,,,,,
