consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,Airplane_resp.keys,Airplane_resp.rt,Boat_resp.keys,Boat_resp.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,workerId,trial_num,image_a,image_b,age,gender (m/f),worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,assignmentId,a,tp_a,b,tp_b,c,tp_c,Cow_resp.keys,Cow_resp.rt
space,9.156,space,22.907,5,2.868,5,2.627,2,5.424,0,0,0,6,1,AJFJ6VXZJKSXD,7,wolfe_image-014-a_w_outline.jpg,wolfe_image-014-b_w_outline.jpg,29,m,AJFJ6VXZJKSXD,2020-10-13_17h43.08.255,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34MAJL3QP5QG4E41WCE8H5C0OKB434,QJM44,QJM44,34MAJL3QP5QG4E41WCE8H5C0OKB434,34MAJL3QP5QG4E41WCE8H5C0OKB434,250984,250984,,
,,,,,,,,1,5.978,0,1,1,8,1,AJFJ6VXZJKSXD,9,wolfe_image-039-a_w_outline.jpg,wolfe_image-039-b_w_outline.jpg,29,m,AJFJ6VXZJKSXD,2020-10-13_17h43.08.255,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34MAJL3QP5QG4E41WCE8H5C0OKB434,QJM44,QJM44,34MAJL3QP5QG4E41WCE8H5C0OKB434,34MAJL3QP5QG4E41WCE8H5C0OKB434,250984,250984,,
,,,,,,,,2,5.201,0,2,2,26,1,AJFJ6VXZJKSXD,27,wolfe_image-028-a_w_outline.jpg,wolfe_image-028-b_w_outline.jpg,29,m,AJFJ6VXZJKSXD,2020-10-13_17h43.08.255,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34MAJL3QP5QG4E41WCE8H5C0OKB434,QJM44,QJM44,34MAJL3QP5QG4E41WCE8H5C0OKB434,34MAJL3QP5QG4E41WCE8H5C0OKB434,250984,250984,,
,,,,,,,,1,4.989,0,3,3,23,1,AJFJ6VXZJKSXD,24,wolfe_image-031-a_w_outline.jpg,wolfe_image-031-b_w_outline.jpg,29,m,AJFJ6VXZJKSXD,2020-10-13_17h43.08.255,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34MAJL3QP5QG4E41WCE8H5C0OKB434,QJM44,QJM44,34MAJL3QP5QG4E41WCE8H5C0OKB434,34MAJL3QP5QG4E41WCE8H5C0OKB434,250984,250984,,
,,,,,,,,4,6.585,0,4,4,11,1,AJFJ6VXZJKSXD,12,wolfe_image-128-a_w_outline.jpg,wolfe_image-128-b_w_outline.jpg,29,m,AJFJ6VXZJKSXD,2020-10-13_17h43.08.255,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34MAJL3QP5QG4E41WCE8H5C0OKB434,QJM44,QJM44,34MAJL3QP5QG4E41WCE8H5C0OKB434,34MAJL3QP5QG4E41WCE8H5C0OKB434,250984,250984,,
,,,,,,,,5,3.531,0,5,5,5,1,AJFJ6VXZJKSXD,6,wolfe_image-110-a_w_outline.jpg,wolfe_image-110-b_w_outline.jpg,29,m,AJFJ6VXZJKSXD,2020-10-13_17h43.08.255,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34MAJL3QP5QG4E41WCE8H5C0OKB434,QJM44,QJM44,34MAJL3QP5QG4E41WCE8H5C0OKB434,34MAJL3QP5QG4E41WCE8H5C0OKB434,250984,250984,,
,,,,,,,,4,3.862,0,6,6,19,1,AJFJ6VXZJKSXD,20,wolfe_image-004-a_w_outline.jpg,wolfe_image-004-b_w_outline.jpg,29,m,AJFJ6VXZJKSXD,2020-10-13_17h43.08.255,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34MAJL3QP5QG4E41WCE8H5C0OKB434,QJM44,QJM44,34MAJL3QP5QG4E41WCE8H5C0OKB434,34MAJL3QP5QG4E41WCE8H5C0OKB434,250984,250984,,
,,,,,,,,4,7.773,0,7,7,21,1,AJFJ6VXZJKSXD,22,wolfe_image-099-a_w_outline.jpg,wolfe_image-099-b_w_outline.jpg,29,m,AJFJ6VXZJKSXD,2020-10-13_17h43.08.255,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34MAJL3QP5QG4E41WCE8H5C0OKB434,QJM44,QJM44,34MAJL3QP5QG4E41WCE8H5C0OKB434,34MAJL3QP5QG4E41WCE8H5C0OKB434,250984,250984,,
,,,,,,,,2,4.08,0,8,8,29,1,AJFJ6VXZJKSXD,30,wolfe_image-119-a_w_outline.jpg,wolfe_image-119-b_w_outline.jpg,29,m,AJFJ6VXZJKSXD,2020-10-13_17h43.08.255,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34MAJL3QP5QG4E41WCE8H5C0OKB434,QJM44,QJM44,34MAJL3QP5QG4E41WCE8H5C0OKB434,34MAJL3QP5QG4E41WCE8H5C0OKB434,250984,250984,,
,,,,,,,,5,6.645,0,9,9,18,1,AJFJ6VXZJKSXD,19,wolfe_image-018-a_w_outline.jpg,wolfe_image-018-b_w_outline.jpg,29,m,AJFJ6VXZJKSXD,2020-10-13_17h43.08.255,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34MAJL3QP5QG4E41WCE8H5C0OKB434,QJM44,QJM44,34MAJL3QP5QG4E41WCE8H5C0OKB434,34MAJL3QP5QG4E41WCE8H5C0OKB434,250984,250984,,
,,,,,,,,5,4.868,0,10,10,15,1,AJFJ6VXZJKSXD,16,wolfe_image-095-a_w_outline.jpg,wolfe_image-095-b_w_outline.jpg,29,m,AJFJ6VXZJKSXD,2020-10-13_17h43.08.255,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34MAJL3QP5QG4E41WCE8H5C0OKB434,QJM44,QJM44,34MAJL3QP5QG4E41WCE8H5C0OKB434,34MAJL3QP5QG4E41WCE8H5C0OKB434,250984,250984,,
,,,,,,,,2,5.508,0,11,11,20,1,AJFJ6VXZJKSXD,21,wolfe_image-016-a_w_outline.jpg,wolfe_image-016-b_w_outline.jpg,29,m,AJFJ6VXZJKSXD,2020-10-13_17h43.08.255,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34MAJL3QP5QG4E41WCE8H5C0OKB434,QJM44,QJM44,34MAJL3QP5QG4E41WCE8H5C0OKB434,34MAJL3QP5QG4E41WCE8H5C0OKB434,250984,250984,,
,,,,,,,,4,10.299,0,12,12,7,1,AJFJ6VXZJKSXD,8,wolfe_image-101-a_w_outline.jpg,wolfe_image-101-b_w_outline.jpg,29,m,AJFJ6VXZJKSXD,2020-10-13_17h43.08.255,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34MAJL3QP5QG4E41WCE8H5C0OKB434,QJM44,QJM44,34MAJL3QP5QG4E41WCE8H5C0OKB434,34MAJL3QP5QG4E41WCE8H5C0OKB434,250984,250984,,
,,,,,,,,4,15.383,0,13,13,16,1,AJFJ6VXZJKSXD,17,wolfe_image-049-a_w_outline.jpg,wolfe_image-049-b_w_outline.jpg,29,m,AJFJ6VXZJKSXD,2020-10-13_17h43.08.255,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34MAJL3QP5QG4E41WCE8H5C0OKB434,QJM44,QJM44,34MAJL3QP5QG4E41WCE8H5C0OKB434,34MAJL3QP5QG4E41WCE8H5C0OKB434,250984,250984,,
