consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,Airplane_resp.keys,Airplane_resp.rt,Boat_resp.keys,Boat_resp.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,workerId,trial_num,image_a,image_b,age,gender (m/f),worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,assignmentId,a,tp_a,b,tp_b,c,tp_c,Cow_resp.keys,Cow_resp.rt
space,1.74039,space,19.15449,5,3.73705,5,3.270145,5,7.64458,0,0,0,3,1,A3CGQOJC28OVGN,4,wolfe_image-131-a_w_outline.jpg,wolfe_image-131-b_w_outline.jpg,33,f,A3CGQOJC28OVGN,2020-10-13_16h45.52.565,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,LGQZ4,LGQZ4,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,250984,250984,,
,,,,,,,,3,5.061695,0,1,1,19,1,A3CGQOJC28OVGN,20,wolfe_image-080-a_w_outline.jpg,wolfe_image-080-b_w_outline.jpg,33,f,A3CGQOJC28OVGN,2020-10-13_16h45.52.565,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,LGQZ4,LGQZ4,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,250984,250984,,
,,,,,,,,4,4.957355,0,2,2,28,1,A3CGQOJC28OVGN,29,wolfe_image-106-a_w_outline.jpg,wolfe_image-106-b_w_outline.jpg,33,f,A3CGQOJC28OVGN,2020-10-13_16h45.52.565,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,LGQZ4,LGQZ4,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,250984,250984,,
,,,,,,,,4,3.65369,0,3,3,0,1,A3CGQOJC28OVGN,1,wolfe_image-132-a_w_outline.jpg,wolfe_image-132-b_w_outline.jpg,33,f,A3CGQOJC28OVGN,2020-10-13_16h45.52.565,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,LGQZ4,LGQZ4,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,250984,250984,,
,,,,,,,,3,3.0439,0,4,4,11,1,A3CGQOJC28OVGN,12,wolfe_image-115-a_w_outline.jpg,wolfe_image-115-b_w_outline.jpg,33,f,A3CGQOJC28OVGN,2020-10-13_16h45.52.565,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,LGQZ4,LGQZ4,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,250984,250984,,
,,,,,,,,5,3.41307,0,5,5,4,1,A3CGQOJC28OVGN,5,wolfe_image-137-a_w_outline.jpg,wolfe_image-137-b_w_outline.jpg,33,f,A3CGQOJC28OVGN,2020-10-13_16h45.52.565,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,LGQZ4,LGQZ4,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,250984,250984,,
,,,,,,,,4,3.54842,0,6,6,8,1,A3CGQOJC28OVGN,9,wolfe_image-130-a_w_outline.jpg,wolfe_image-130-b_w_outline.jpg,33,f,A3CGQOJC28OVGN,2020-10-13_16h45.52.565,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,LGQZ4,LGQZ4,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,250984,250984,,
,,,,,,,,5,3.12317,0,7,7,5,1,A3CGQOJC28OVGN,6,wolfe_image-127-a_w_outline.jpg,wolfe_image-127-b_w_outline.jpg,33,f,A3CGQOJC28OVGN,2020-10-13_16h45.52.565,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,LGQZ4,LGQZ4,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,250984,250984,,
,,,,,,,,2,5.067685,0,8,8,14,1,A3CGQOJC28OVGN,15,wolfe_image-046-a_w_outline.jpg,wolfe_image-046-b_w_outline.jpg,33,f,A3CGQOJC28OVGN,2020-10-13_16h45.52.565,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,LGQZ4,LGQZ4,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,250984,250984,,
,,,,,,,,4,4.45493,0,9,9,21,1,A3CGQOJC28OVGN,22,wolfe_image-112-a_w_outline.jpg,wolfe_image-112-b_w_outline.jpg,33,f,A3CGQOJC28OVGN,2020-10-13_16h45.52.565,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,LGQZ4,LGQZ4,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,250984,250984,,
,,,,,,,,3,7.358535,0,10,10,17,1,A3CGQOJC28OVGN,18,wolfe_image-092-a_w_outline.jpg,wolfe_image-092-b_w_outline.jpg,33,f,A3CGQOJC28OVGN,2020-10-13_16h45.52.565,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,LGQZ4,LGQZ4,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,250984,250984,,
,,,,,,,,4,3.692475,0,11,11,16,1,A3CGQOJC28OVGN,17,wolfe_image-077-a_w_outline.jpg,wolfe_image-077-b_w_outline.jpg,33,f,A3CGQOJC28OVGN,2020-10-13_16h45.52.565,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,LGQZ4,LGQZ4,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,250984,250984,,
,,,,,,,,3,5.78925,0,12,12,7,1,A3CGQOJC28OVGN,8,wolfe_image-099-a_w_outline.jpg,wolfe_image-099-b_w_outline.jpg,33,f,A3CGQOJC28OVGN,2020-10-13_16h45.52.565,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,LGQZ4,LGQZ4,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,250984,250984,,
,,,,,,,,4,2.52614,0,13,13,27,1,A3CGQOJC28OVGN,28,wolfe_image-135-a_w_outline.jpg,wolfe_image-135-b_w_outline.jpg,33,f,A3CGQOJC28OVGN,2020-10-13_16h45.52.565,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,LGQZ4,LGQZ4,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,250984,250984,,
,,,,,,,,2,4.35861,0,14,14,13,1,A3CGQOJC28OVGN,14,wolfe_image-040-a_w_outline.jpg,wolfe_image-040-b_w_outline.jpg,33,f,A3CGQOJC28OVGN,2020-10-13_16h45.52.565,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,LGQZ4,LGQZ4,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,250984,250984,,
,,,,,,,,4,5.317535,0,15,15,1,1,A3CGQOJC28OVGN,2,wolfe_image-050-a_w_outline.jpg,wolfe_image-050-b_w_outline.jpg,33,f,A3CGQOJC28OVGN,2020-10-13_16h45.52.565,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,LGQZ4,LGQZ4,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,250984,250984,,
,,,,,,,,3,11.327,0,16,16,9,1,A3CGQOJC28OVGN,10,wolfe_image-087-a_w_outline.jpg,wolfe_image-087-b_w_outline.jpg,33,f,A3CGQOJC28OVGN,2020-10-13_16h45.52.565,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,LGQZ4,LGQZ4,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,250984,250984,,
,,,,,,,,4,6.2383,0,17,17,20,1,A3CGQOJC28OVGN,21,wolfe_image-117-a_w_outline.jpg,wolfe_image-117-b_w_outline.jpg,33,f,A3CGQOJC28OVGN,2020-10-13_16h45.52.565,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,LGQZ4,LGQZ4,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,250984,250984,,
,,,,,,,,4,4.323175,0,18,18,23,1,A3CGQOJC28OVGN,24,wolfe_image-122-a_w_outline.jpg,wolfe_image-122-b_w_outline.jpg,33,f,A3CGQOJC28OVGN,2020-10-13_16h45.52.565,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,LGQZ4,LGQZ4,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,250984,250984,,
,,,,,,,,5,3.37431,0,19,19,2,1,A3CGQOJC28OVGN,3,wolfe_image-120-a_w_outline.jpg,wolfe_image-120-b_w_outline.jpg,33,f,A3CGQOJC28OVGN,2020-10-13_16h45.52.565,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,LGQZ4,LGQZ4,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,3ZQIG0FLQFJCPPP4QSQXVSNAZX3WVF,250984,250984,,
