consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,Airplane_resp.keys,Airplane_resp.rt,Boat_resp.keys,Boat_resp.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,workerId,trial_num,image_a,image_b,age,gender (m/f),worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,assignmentId,a,tp_a,b,tp_b,c,tp_c,Cow_resp.keys,Cow_resp.rt
space,7.95052,space,54.325785,5,6.358845,5,1.45121,2,5.439365,0,0,0,37,1,A2615YW1YERQBO,18,wolfe_image-122-a_w_outline.jpg,wolfe_image-122-b_w_outline.jpg,55,m,A2615YW1YERQBO,2020-10-13_14h51.15.687,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34Z02EIMITG447KUSQXXNFQL17A0T3,M2Z44,M2Z44,34Z02EIMITG447KUSQXXNFQL17A0T3,34Z02EIMITG447KUSQXXNFQL17A0T3,250984,250984,,
,,,,,,,,2,7.71172,0,1,1,11,1,A2615YW1YERQBO,12,wolfe_image-006-a_w_outline.jpg,wolfe_image-006-b_w_outline.jpg,55,m,A2615YW1YERQBO,2020-10-13_14h51.15.687,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34Z02EIMITG447KUSQXXNFQL17A0T3,M2Z44,M2Z44,34Z02EIMITG447KUSQXXNFQL17A0T3,34Z02EIMITG447KUSQXXNFQL17A0T3,250984,250984,,
,,,,,,,,3,4.37939,0,2,2,24,1,A2615YW1YERQBO,5,wolfe_image-077-a_w_outline.jpg,wolfe_image-077-b_w_outline.jpg,55,m,A2615YW1YERQBO,2020-10-13_14h51.15.687,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34Z02EIMITG447KUSQXXNFQL17A0T3,M2Z44,M2Z44,34Z02EIMITG447KUSQXXNFQL17A0T3,34Z02EIMITG447KUSQXXNFQL17A0T3,250984,250984,,
,,,,,,,,2,3.77988,0,3,3,39,1,A2615YW1YERQBO,20,wolfe_image-121-a_w_outline.jpg,wolfe_image-121-b_w_outline.jpg,55,m,A2615YW1YERQBO,2020-10-13_14h51.15.687,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34Z02EIMITG447KUSQXXNFQL17A0T3,M2Z44,M2Z44,34Z02EIMITG447KUSQXXNFQL17A0T3,34Z02EIMITG447KUSQXXNFQL17A0T3,250984,250984,,
,,,,,,,,3,5.20984,0,4,4,12,1,A2615YW1YERQBO,13,wolfe_image-076-a_w_outline.jpg,wolfe_image-076-b_w_outline.jpg,55,m,A2615YW1YERQBO,2020-10-13_14h51.15.687,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34Z02EIMITG447KUSQXXNFQL17A0T3,M2Z44,M2Z44,34Z02EIMITG447KUSQXXNFQL17A0T3,34Z02EIMITG447KUSQXXNFQL17A0T3,250984,250984,,
,,,,,,,,3,4.579985,0,5,5,19,1,A2615YW1YERQBO,20,wolfe_image-121-a_w_outline.jpg,wolfe_image-121-b_w_outline.jpg,55,m,A2615YW1YERQBO,2020-10-13_14h51.15.687,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34Z02EIMITG447KUSQXXNFQL17A0T3,M2Z44,M2Z44,34Z02EIMITG447KUSQXXNFQL17A0T3,34Z02EIMITG447KUSQXXNFQL17A0T3,250984,250984,,
,,,,,,,,2,6.310365,0,6,6,32,1,A2615YW1YERQBO,13,wolfe_image-076-a_w_outline.jpg,wolfe_image-076-b_w_outline.jpg,55,m,A2615YW1YERQBO,2020-10-13_14h51.15.687,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34Z02EIMITG447KUSQXXNFQL17A0T3,M2Z44,M2Z44,34Z02EIMITG447KUSQXXNFQL17A0T3,34Z02EIMITG447KUSQXXNFQL17A0T3,250984,250984,,
,,,,,,,,3,3.312045,0,7,7,0,1,A2615YW1YERQBO,1,wolfe_image-119-a_w_outline.jpg,wolfe_image-119-b_w_outline.jpg,55,m,A2615YW1YERQBO,2020-10-13_14h51.15.687,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34Z02EIMITG447KUSQXXNFQL17A0T3,M2Z44,M2Z44,34Z02EIMITG447KUSQXXNFQL17A0T3,34Z02EIMITG447KUSQXXNFQL17A0T3,250984,250984,,
,,,,,,,,3,6.747415,0,8,8,45,1,A2615YW1YERQBO,26,wolfe_image-088-a_w_outline.jpg,wolfe_image-088-b_w_outline.jpg,55,m,A2615YW1YERQBO,2020-10-13_14h51.15.687,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34Z02EIMITG447KUSQXXNFQL17A0T3,M2Z44,M2Z44,34Z02EIMITG447KUSQXXNFQL17A0T3,34Z02EIMITG447KUSQXXNFQL17A0T3,250984,250984,,
,,,,,,,,3,3.524865,0,9,9,9,1,A2615YW1YERQBO,10,wolfe_image-135-a_w_outline.jpg,wolfe_image-135-b_w_outline.jpg,55,m,A2615YW1YERQBO,2020-10-13_14h51.15.687,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34Z02EIMITG447KUSQXXNFQL17A0T3,M2Z44,M2Z44,34Z02EIMITG447KUSQXXNFQL17A0T3,34Z02EIMITG447KUSQXXNFQL17A0T3,250984,250984,,
,,,,,,,,2,4.184575,0,10,10,48,1,A2615YW1YERQBO,29,wolfe_image-098-a_w_outline.jpg,wolfe_image-098-b_w_outline.jpg,55,m,A2615YW1YERQBO,2020-10-13_14h51.15.687,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34Z02EIMITG447KUSQXXNFQL17A0T3,M2Z44,M2Z44,34Z02EIMITG447KUSQXXNFQL17A0T3,34Z02EIMITG447KUSQXXNFQL17A0T3,250984,250984,,
,,,,,,,,3,7.555895,0,11,11,49,1,A2615YW1YERQBO,30,wolfe_image-087-a_w_outline.jpg,wolfe_image-087-b_w_outline.jpg,55,m,A2615YW1YERQBO,2020-10-13_14h51.15.687,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34Z02EIMITG447KUSQXXNFQL17A0T3,M2Z44,M2Z44,34Z02EIMITG447KUSQXXNFQL17A0T3,34Z02EIMITG447KUSQXXNFQL17A0T3,250984,250984,,
,,,,,,,,3,4.91004,0,12,12,31,1,A2615YW1YERQBO,12,wolfe_image-006-a_w_outline.jpg,wolfe_image-006-b_w_outline.jpg,55,m,A2615YW1YERQBO,2020-10-13_14h51.15.687,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,34Z02EIMITG447KUSQXXNFQL17A0T3,M2Z44,M2Z44,34Z02EIMITG447KUSQXXNFQL17A0T3,34Z02EIMITG447KUSQXXNFQL17A0T3,250984,250984,,
