consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,Airplane_resp.keys,Airplane_resp.rt,Boat_resp.keys,Boat_resp.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,workerId,trial_num,image_a,image_b,age,gender (m/f),worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,assignmentId,a,tp_a,b,tp_b,c,tp_c,Cow_resp.keys,Cow_resp.rt
space,4.8628,space,23.50453,5,10.551665,5,1.475495,4,3.71013,0,0,0,27,1,A2A5HAPJD18TRU,28,wolfe_image-084-a_w_outline.jpg,wolfe_image-084-b_w_outline.jpg,37,f,A2A5HAPJD18TRU,2020-10-13_15h34.17.154,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,62VN4,62VN4,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,250984,250984,,
,,,,,,,,4,4.076045,0,1,1,2,1,A2A5HAPJD18TRU,3,wolfe_image-136-a_w_outline.jpg,wolfe_image-136-b_w_outline.jpg,37,f,A2A5HAPJD18TRU,2020-10-13_15h34.17.154,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,62VN4,62VN4,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,250984,250984,,
,,,,,,,,4,4.0708,0,2,2,13,1,A2A5HAPJD18TRU,14,wolfe_image-011-a_w_outline.jpg,wolfe_image-011-b_w_outline.jpg,37,f,A2A5HAPJD18TRU,2020-10-13_15h34.17.154,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,62VN4,62VN4,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,250984,250984,,
,,,,,,,,4,3.165905,0,3,3,23,1,A2A5HAPJD18TRU,24,wolfe_image-135-a_w_outline.jpg,wolfe_image-135-b_w_outline.jpg,37,f,A2A5HAPJD18TRU,2020-10-13_15h34.17.154,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,62VN4,62VN4,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,250984,250984,,
,,,,,,,,3,10.650425,0,4,4,7,1,A2A5HAPJD18TRU,8,wolfe_image-020-a_w_outline.jpg,wolfe_image-020-b_w_outline.jpg,37,f,A2A5HAPJD18TRU,2020-10-13_15h34.17.154,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,62VN4,62VN4,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,250984,250984,,
,,,,,,,,5,4.254835,0,5,5,28,1,A2A5HAPJD18TRU,29,wolfe_image-018-a_w_outline.jpg,wolfe_image-018-b_w_outline.jpg,37,f,A2A5HAPJD18TRU,2020-10-13_15h34.17.154,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,62VN4,62VN4,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,250984,250984,,
,,,,,,,,4,3.885615,0,6,6,5,1,A2A5HAPJD18TRU,6,wolfe_image-103-a_w_outline.jpg,wolfe_image-103-b_w_outline.jpg,37,f,A2A5HAPJD18TRU,2020-10-13_15h34.17.154,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,62VN4,62VN4,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,250984,250984,,
,,,,,,,,5,3.814295,0,7,7,14,1,A2A5HAPJD18TRU,15,wolfe_image-050-a_w_outline.jpg,wolfe_image-050-b_w_outline.jpg,37,f,A2A5HAPJD18TRU,2020-10-13_15h34.17.154,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,62VN4,62VN4,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,250984,250984,,
,,,,,,,,4,5.57014,0,8,8,8,1,A2A5HAPJD18TRU,9,wolfe_image-021-a_w_outline.jpg,wolfe_image-021-b_w_outline.jpg,37,f,A2A5HAPJD18TRU,2020-10-13_15h34.17.154,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,62VN4,62VN4,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,250984,250984,,
,,,,,,,,5,3.2958,0,9,9,4,1,A2A5HAPJD18TRU,5,wolfe_image-089-a_w_outline.jpg,wolfe_image-089-b_w_outline.jpg,37,f,A2A5HAPJD18TRU,2020-10-13_15h34.17.154,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,62VN4,62VN4,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,3NVC2EB65R2W2LILLJ2FXUG7JLNY3W,250984,250984,,
