consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,Airplane_resp.keys,Airplane_resp.rt,Boat_resp.keys,Boat_resp.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,workerId,trial_num,image_a,image_b,age,gender (m/f),worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,assignmentId,a,tp_a,b,tp_b,c,tp_c,Cow_resp.keys,Cow_resp.rt
space,2.023,space,1.328,5,2.575,5,0.553,2,2.829,0,0,0,24,1,A3I9XLIHPPWPN1,25,wolfe_image-113-a_w_outline.jpg,wolfe_image-113-b_w_outline.jpg,57,3,A3I9XLIHPPWPN1,2020-10-13_16h20.39.618,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,PZAT4,PZAT4,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,250984,250984,,
,,,,,,,,1,2.803,0,1,1,20,1,A3I9XLIHPPWPN1,21,wolfe_image-039-a_w_outline.jpg,wolfe_image-039-b_w_outline.jpg,57,3,A3I9XLIHPPWPN1,2020-10-13_16h20.39.618,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,PZAT4,PZAT4,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,250984,250984,,
,,,,,,,,2,2.695,0,2,2,28,1,A3I9XLIHPPWPN1,29,wolfe_image-099-a_w_outline.jpg,wolfe_image-099-b_w_outline.jpg,57,3,A3I9XLIHPPWPN1,2020-10-13_16h20.39.618,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,PZAT4,PZAT4,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,250984,250984,,
,,,,,,,,1,2.94,0,3,3,29,1,A3I9XLIHPPWPN1,30,wolfe_image-101-a_w_outline.jpg,wolfe_image-101-b_w_outline.jpg,57,3,A3I9XLIHPPWPN1,2020-10-13_16h20.39.618,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,PZAT4,PZAT4,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,250984,250984,,
,,,,,,,,2,2.886,0,4,4,17,1,A3I9XLIHPPWPN1,18,wolfe_image-132-a_w_outline.jpg,wolfe_image-132-b_w_outline.jpg,57,3,A3I9XLIHPPWPN1,2020-10-13_16h20.39.618,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,PZAT4,PZAT4,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,250984,250984,,
,,,,,,,,2,2.705,0,5,5,25,1,A3I9XLIHPPWPN1,26,wolfe_image-134-a_w_outline.jpg,wolfe_image-134-b_w_outline.jpg,57,3,A3I9XLIHPPWPN1,2020-10-13_16h20.39.618,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,PZAT4,PZAT4,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,250984,250984,,
,,,,,,,,5,3.275,0,6,6,15,1,A3I9XLIHPPWPN1,16,wolfe_image-110-a_w_outline.jpg,wolfe_image-110-b_w_outline.jpg,57,3,A3I9XLIHPPWPN1,2020-10-13_16h20.39.618,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,PZAT4,PZAT4,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,250984,250984,,
,,,,,,,,2,3.417,0,7,7,22,1,A3I9XLIHPPWPN1,23,wolfe_image-043-a_w_outline.jpg,wolfe_image-043-b_w_outline.jpg,57,3,A3I9XLIHPPWPN1,2020-10-13_16h20.39.618,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,PZAT4,PZAT4,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,250984,250984,,
,,,,,,,,1,4.741,0,8,8,23,1,A3I9XLIHPPWPN1,24,wolfe_image-005-a_w_outline.jpg,wolfe_image-005-b_w_outline.jpg,57,3,A3I9XLIHPPWPN1,2020-10-13_16h20.39.618,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,PZAT4,PZAT4,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,250984,250984,,
,,,,,,,,2,3.522,0,9,9,9,1,A3I9XLIHPPWPN1,10,wolfe_image-133-a_w_outline.jpg,wolfe_image-133-b_w_outline.jpg,57,3,A3I9XLIHPPWPN1,2020-10-13_16h20.39.618,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,PZAT4,PZAT4,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,3TAYZSBPLMBALHATIDWLWYNEWMK2S4,250984,250984,,
