consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,Airplane_resp.keys,Airplane_resp.rt,Boat_resp.keys,Boat_resp.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,workerId,trial_num,image_a,image_b,age,gender (m/f),worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,assignmentId,a,tp_a,b,tp_b,c,tp_c,Cow_resp.keys,Cow_resp.rt
space,8.894,space,12.802,5,2.944,5,1.17,2,4.259,0,0,0,1,1,A2TZAXWOB3JMNV,2,wolfe_image-127-a_w_outline.jpg,wolfe_image-127-b_w_outline.jpg,47,f,A2TZAXWOB3JMNV,2020-10-13_17h58.53.168,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3AZHRG4CU5NZ5QM0DBR652MN78030S,CRZA4,CRZA4,3AZHRG4CU5NZ5QM0DBR652MN78030S,3AZHRG4CU5NZ5QM0DBR652MN78030S,250984,250984,,
,,,,,,,,2,5.096,0,1,1,7,1,A2TZAXWOB3JMNV,8,wolfe_image-026-a_w_outline.jpg,wolfe_image-026-b_w_outline.jpg,47,f,A2TZAXWOB3JMNV,2020-10-13_17h58.53.168,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3AZHRG4CU5NZ5QM0DBR652MN78030S,CRZA4,CRZA4,3AZHRG4CU5NZ5QM0DBR652MN78030S,3AZHRG4CU5NZ5QM0DBR652MN78030S,250984,250984,,
,,,,,,,,2,2.884,0,2,2,15,1,A2TZAXWOB3JMNV,16,wolfe_image-129-a_w_outline.jpg,wolfe_image-129-b_w_outline.jpg,47,f,A2TZAXWOB3JMNV,2020-10-13_17h58.53.168,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3AZHRG4CU5NZ5QM0DBR652MN78030S,CRZA4,CRZA4,3AZHRG4CU5NZ5QM0DBR652MN78030S,3AZHRG4CU5NZ5QM0DBR652MN78030S,250984,250984,,
,,,,,,,,3,4.327,0,3,3,22,1,A2TZAXWOB3JMNV,23,wolfe_image-134-a_w_outline.jpg,wolfe_image-134-b_w_outline.jpg,47,f,A2TZAXWOB3JMNV,2020-10-13_17h58.53.168,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3AZHRG4CU5NZ5QM0DBR652MN78030S,CRZA4,CRZA4,3AZHRG4CU5NZ5QM0DBR652MN78030S,3AZHRG4CU5NZ5QM0DBR652MN78030S,250984,250984,,
,,,,,,,,2,4.054,0,4,4,20,1,A2TZAXWOB3JMNV,21,wolfe_image-136-a_w_outline.jpg,wolfe_image-136-b_w_outline.jpg,47,f,A2TZAXWOB3JMNV,2020-10-13_17h58.53.168,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3AZHRG4CU5NZ5QM0DBR652MN78030S,CRZA4,CRZA4,3AZHRG4CU5NZ5QM0DBR652MN78030S,3AZHRG4CU5NZ5QM0DBR652MN78030S,250984,250984,,
,,,,,,,,2,8.026,0,5,5,4,1,A2TZAXWOB3JMNV,5,wolfe_image-122-a_w_outline.jpg,wolfe_image-122-b_w_outline.jpg,47,f,A2TZAXWOB3JMNV,2020-10-13_17h58.53.168,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3AZHRG4CU5NZ5QM0DBR652MN78030S,CRZA4,CRZA4,3AZHRG4CU5NZ5QM0DBR652MN78030S,3AZHRG4CU5NZ5QM0DBR652MN78030S,250984,250984,,
,,,,,,,,3,4.529,0,6,6,14,1,A2TZAXWOB3JMNV,15,wolfe_image-024-a_w_outline.jpg,wolfe_image-024-b_w_outline.jpg,47,f,A2TZAXWOB3JMNV,2020-10-13_17h58.53.168,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3AZHRG4CU5NZ5QM0DBR652MN78030S,CRZA4,CRZA4,3AZHRG4CU5NZ5QM0DBR652MN78030S,3AZHRG4CU5NZ5QM0DBR652MN78030S,250984,250984,,
,,,,,,,,1,3.467,0,7,7,24,1,A2TZAXWOB3JMNV,25,wolfe_image-108-a_w_outline.jpg,wolfe_image-108-b_w_outline.jpg,47,f,A2TZAXWOB3JMNV,2020-10-13_17h58.53.168,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3AZHRG4CU5NZ5QM0DBR652MN78030S,CRZA4,CRZA4,3AZHRG4CU5NZ5QM0DBR652MN78030S,3AZHRG4CU5NZ5QM0DBR652MN78030S,250984,250984,,
,,,,,,,,1,2.993,0,8,8,6,1,A2TZAXWOB3JMNV,7,wolfe_image-137-a_w_outline.jpg,wolfe_image-137-b_w_outline.jpg,47,f,A2TZAXWOB3JMNV,2020-10-13_17h58.53.168,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3AZHRG4CU5NZ5QM0DBR652MN78030S,CRZA4,CRZA4,3AZHRG4CU5NZ5QM0DBR652MN78030S,3AZHRG4CU5NZ5QM0DBR652MN78030S,250984,250984,,
,,,,,,,,3,4.443,0,9,9,3,1,A2TZAXWOB3JMNV,4,wolfe_image-012-a_w_outline.jpg,wolfe_image-012-b_w_outline.jpg,47,f,A2TZAXWOB3JMNV,2020-10-13_17h58.53.168,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3AZHRG4CU5NZ5QM0DBR652MN78030S,CRZA4,CRZA4,3AZHRG4CU5NZ5QM0DBR652MN78030S,3AZHRG4CU5NZ5QM0DBR652MN78030S,250984,250984,,
,,,,,,,,1,5.253,0,10,10,9,1,A2TZAXWOB3JMNV,10,wolfe_image-081-a_w_outline.jpg,wolfe_image-081-b_w_outline.jpg,47,f,A2TZAXWOB3JMNV,2020-10-13_17h58.53.168,MetaAwareness,2020.1.2,MacIntel,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3AZHRG4CU5NZ5QM0DBR652MN78030S,CRZA4,CRZA4,3AZHRG4CU5NZ5QM0DBR652MN78030S,3AZHRG4CU5NZ5QM0DBR652MN78030S,250984,250984,,
