consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,Airplane_resp.keys,Airplane_resp.rt,Boat_resp.keys,Boat_resp.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,workerId,trial_num,image_a,image_b,age,gender (m/f),worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,assignmentId,a,tp_a,b,tp_b,c,tp_c,Cow_resp.keys,Cow_resp.rt
space,52.87394,space,85.941225,5,2.42366,5,2.46748,4,4.66866,0,0,0,13,1,A82Q1HS5CPZ5I,9,wolfe_image-088-a_w_outline.jpg,wolfe_image-088-b_w_outline.jpg,31,m,A82Q1HS5CPZ5I,2020-10-13_16h01.42.977,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3WT783CTPCKO2DLT4KZWIMM04POCBZ,T8TW4,T8TW4,3WT783CTPCKO2DLT4KZWIMM04POCBZ,3WT783CTPCKO2DLT4KZWIMM04POCBZ,250984,250984,,
,,,,,,,,2,11.34712,0,1,1,26,1,A82Q1HS5CPZ5I,22,wolfe_image-106-a_w_outline.jpg,wolfe_image-106-b_w_outline.jpg,31,m,A82Q1HS5CPZ5I,2020-10-13_16h01.42.977,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3WT783CTPCKO2DLT4KZWIMM04POCBZ,T8TW4,T8TW4,3WT783CTPCKO2DLT4KZWIMM04POCBZ,3WT783CTPCKO2DLT4KZWIMM04POCBZ,250984,250984,,
,,,,,,,,2,4.907675,0,2,2,9,1,A82Q1HS5CPZ5I,5,wolfe_image-002-a_w_outline.jpg,wolfe_image-002-b_w_outline.jpg,31,m,A82Q1HS5CPZ5I,2020-10-13_16h01.42.977,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3WT783CTPCKO2DLT4KZWIMM04POCBZ,T8TW4,T8TW4,3WT783CTPCKO2DLT4KZWIMM04POCBZ,3WT783CTPCKO2DLT4KZWIMM04POCBZ,250984,250984,,
,,,,,,,,3,6.715125,0,3,3,33,1,A82Q1HS5CPZ5I,29,wolfe_image-101-a_w_outline.jpg,wolfe_image-101-b_w_outline.jpg,31,m,A82Q1HS5CPZ5I,2020-10-13_16h01.42.977,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3WT783CTPCKO2DLT4KZWIMM04POCBZ,T8TW4,T8TW4,3WT783CTPCKO2DLT4KZWIMM04POCBZ,3WT783CTPCKO2DLT4KZWIMM04POCBZ,250984,250984,,
,,,,,,,,2,3.447905,0,4,4,24,1,A82Q1HS5CPZ5I,20,wolfe_image-129-a_w_outline.jpg,wolfe_image-129-b_w_outline.jpg,31,m,A82Q1HS5CPZ5I,2020-10-13_16h01.42.977,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3WT783CTPCKO2DLT4KZWIMM04POCBZ,T8TW4,T8TW4,3WT783CTPCKO2DLT4KZWIMM04POCBZ,3WT783CTPCKO2DLT4KZWIMM04POCBZ,250984,250984,,
,,,,,,,,1,7.061055,0,5,5,31,1,A82Q1HS5CPZ5I,27,wolfe_image-013-a_w_outline.jpg,wolfe_image-013-b_w_outline.jpg,31,m,A82Q1HS5CPZ5I,2020-10-13_16h01.42.977,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3WT783CTPCKO2DLT4KZWIMM04POCBZ,T8TW4,T8TW4,3WT783CTPCKO2DLT4KZWIMM04POCBZ,3WT783CTPCKO2DLT4KZWIMM04POCBZ,250984,250984,,
,,,,,,,,2,4.84687,0,6,6,11,1,A82Q1HS5CPZ5I,7,wolfe_image-119-a_w_outline.jpg,wolfe_image-119-b_w_outline.jpg,31,m,A82Q1HS5CPZ5I,2020-10-13_16h01.42.977,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3WT783CTPCKO2DLT4KZWIMM04POCBZ,T8TW4,T8TW4,3WT783CTPCKO2DLT4KZWIMM04POCBZ,3WT783CTPCKO2DLT4KZWIMM04POCBZ,250984,250984,,
,,,,,,,,1,4.038705,0,7,7,32,1,A82Q1HS5CPZ5I,28,wolfe_image-016-a_w_outline.jpg,wolfe_image-016-b_w_outline.jpg,31,m,A82Q1HS5CPZ5I,2020-10-13_16h01.42.977,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3WT783CTPCKO2DLT4KZWIMM04POCBZ,T8TW4,T8TW4,3WT783CTPCKO2DLT4KZWIMM04POCBZ,3WT783CTPCKO2DLT4KZWIMM04POCBZ,250984,250984,,
,,,,,,,,1,4.43267,0,8,8,16,1,A82Q1HS5CPZ5I,12,wolfe_image-017-a_w_outline.jpg,wolfe_image-017-b_w_outline.jpg,31,m,A82Q1HS5CPZ5I,2020-10-13_16h01.42.977,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3WT783CTPCKO2DLT4KZWIMM04POCBZ,T8TW4,T8TW4,3WT783CTPCKO2DLT4KZWIMM04POCBZ,3WT783CTPCKO2DLT4KZWIMM04POCBZ,250984,250984,,
,,,,,,,,2,4.62712,0,9,9,3,1,A82Q1HS5CPZ5I,1,wolfe_image-026-a_w_outline.jpg,wolfe_image-026-b_w_outline.jpg,31,m,A82Q1HS5CPZ5I,2020-10-13_16h01.42.977,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3WT783CTPCKO2DLT4KZWIMM04POCBZ,T8TW4,T8TW4,3WT783CTPCKO2DLT4KZWIMM04POCBZ,3WT783CTPCKO2DLT4KZWIMM04POCBZ,250984,250984,,
