consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,Airplane_resp.keys,Airplane_resp.rt,Boat_resp.keys,Boat_resp.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,workerId,trial_num,image_a,image_b,age,gender (m/f),worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,assignmentId,a,tp_a,b,tp_b,c,tp_c,Cow_resp.keys,Cow_resp.rt
space,13.9862,space,22.63886,5,4.81734,5,1.633865,5,4.10573,0,0,0,28,1,ABMH09TPJ72JW,17,wolfe_image-111-a_w_outline.jpg,wolfe_image-111-b_w_outline.jpg,31,m,ABMH09TPJ72JW,2020-10-13_16h45.02.409,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3634BBTX0PX5SXJ91WHECFBGWSIFI4,XB364,XB364,3634BBTX0PX5SXJ91WHECFBGWSIFI4,3634BBTX0PX5SXJ91WHECFBGWSIFI4,250984,250984,,
,,,,,,,,3,4.7945,0,1,1,7,1,ABMH09TPJ72JW,8,wolfe_image-116-a_w_outline.jpg,wolfe_image-116-b_w_outline.jpg,31,m,ABMH09TPJ72JW,2020-10-13_16h45.02.409,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3634BBTX0PX5SXJ91WHECFBGWSIFI4,XB364,XB364,3634BBTX0PX5SXJ91WHECFBGWSIFI4,3634BBTX0PX5SXJ91WHECFBGWSIFI4,250984,250984,,
,,,,,,,,4,4.96444,0,2,2,6,1,ABMH09TPJ72JW,7,wolfe_image-094-a_w_outline.jpg,wolfe_image-094-b_w_outline.jpg,31,m,ABMH09TPJ72JW,2020-10-13_16h45.02.409,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3634BBTX0PX5SXJ91WHECFBGWSIFI4,XB364,XB364,3634BBTX0PX5SXJ91WHECFBGWSIFI4,3634BBTX0PX5SXJ91WHECFBGWSIFI4,250984,250984,,
,,,,,,,,4,5.35423,0,3,3,12,1,ABMH09TPJ72JW,1,wolfe_image-020-a_w_outline.jpg,wolfe_image-020-b_w_outline.jpg,31,m,ABMH09TPJ72JW,2020-10-13_16h45.02.409,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3634BBTX0PX5SXJ91WHECFBGWSIFI4,XB364,XB364,3634BBTX0PX5SXJ91WHECFBGWSIFI4,3634BBTX0PX5SXJ91WHECFBGWSIFI4,250984,250984,,
,,,,,,,,4,3.61278,0,4,4,38,1,ABMH09TPJ72JW,27,wolfe_image-010-a_w_outline.jpg,wolfe_image-010-b_w_outline.jpg,31,m,ABMH09TPJ72JW,2020-10-13_16h45.02.409,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3634BBTX0PX5SXJ91WHECFBGWSIFI4,XB364,XB364,3634BBTX0PX5SXJ91WHECFBGWSIFI4,3634BBTX0PX5SXJ91WHECFBGWSIFI4,250984,250984,,
,,,,,,,,2,4.25701,0,5,5,30,1,ABMH09TPJ72JW,19,wolfe_image-130-a_w_outline.jpg,wolfe_image-130-b_w_outline.jpg,31,m,ABMH09TPJ72JW,2020-10-13_16h45.02.409,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3634BBTX0PX5SXJ91WHECFBGWSIFI4,XB364,XB364,3634BBTX0PX5SXJ91WHECFBGWSIFI4,3634BBTX0PX5SXJ91WHECFBGWSIFI4,250984,250984,,
,,,,,,,,5,4.17098,0,6,6,10,1,ABMH09TPJ72JW,11,wolfe_image-004-a_w_outline.jpg,wolfe_image-004-b_w_outline.jpg,31,m,ABMH09TPJ72JW,2020-10-13_16h45.02.409,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3634BBTX0PX5SXJ91WHECFBGWSIFI4,XB364,XB364,3634BBTX0PX5SXJ91WHECFBGWSIFI4,3634BBTX0PX5SXJ91WHECFBGWSIFI4,250984,250984,,
,,,,,,,,5,3.68342,0,7,7,35,1,ABMH09TPJ72JW,24,wolfe_image-032-a_w_outline.jpg,wolfe_image-032-b_w_outline.jpg,31,m,ABMH09TPJ72JW,2020-10-13_16h45.02.409,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3634BBTX0PX5SXJ91WHECFBGWSIFI4,XB364,XB364,3634BBTX0PX5SXJ91WHECFBGWSIFI4,3634BBTX0PX5SXJ91WHECFBGWSIFI4,250984,250984,,
,,,,,,,,3,5.515145,0,8,8,15,1,ABMH09TPJ72JW,4,wolfe_image-035-a_w_outline.jpg,wolfe_image-035-b_w_outline.jpg,31,m,ABMH09TPJ72JW,2020-10-13_16h45.02.409,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3634BBTX0PX5SXJ91WHECFBGWSIFI4,XB364,XB364,3634BBTX0PX5SXJ91WHECFBGWSIFI4,3634BBTX0PX5SXJ91WHECFBGWSIFI4,250984,250984,,
,,,,,,,,4,5.23577,0,9,9,0,1,ABMH09TPJ72JW,1,wolfe_image-020-a_w_outline.jpg,wolfe_image-020-b_w_outline.jpg,31,m,ABMH09TPJ72JW,2020-10-13_16h45.02.409,MetaAwareness,2020.1.2,Win32,60,3J9L0X0VDGPB6YE7XPGZFR3QRQU9WZ,3634BBTX0PX5SXJ91WHECFBGWSIFI4,XB364,XB364,3634BBTX0PX5SXJ91WHECFBGWSIFI4,3634BBTX0PX5SXJ91WHECFBGWSIFI4,250984,250984,,
