consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,image_1_text,image_2_text,database,image,number,age,worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,workerId,assignmentId,a,tp_a,b,tp_b,c,tp_c,catch_same_resp.keys,catch_same_resp.rt,image_1_text_catch_same,image_2_text_catch_same,image_catch_same,catch_different_resp.keys,catch_different_resp.rt,image_1_text_catch_different,image_2_text_catch_different,image_catch_different
space,21.630195,space,25.127715,5,18.48437,0,0,0,48,1,an indoor-outdoor bar seating area with three wall-mounted lights,an indoor-outdoor bar seating area with four wall-mounted lights,wolfe2,014_R_lamp,1,34,A1VXDD6BFF97OF,2021-01-25_19h38.20.499,MetaAwareness,2020.1.2,Win32,60,3VIVIU06FLF8CNDWXHGPJM02GTTMIS,A1VXDD6BFF97OF,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,AAU61,AAU61,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,271351,271351,,,,,,,,,,
,,,,5,15.79251,0,1,1,182,1,a cozy room featuring a beige couch with tan accent pillows,a cozy room featuring a beige couch with tan and black accent pillows,wolfe2,060_L_pillow,4,34,A1VXDD6BFF97OF,2021-01-25_19h38.20.499,MetaAwareness,2020.1.2,Win32,60,3VIVIU06FLF8CNDWXHGPJM02GTTMIS,A1VXDD6BFF97OF,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,AAU61,AAU61,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,271351,271351,,,,,,,,,,
,,,,5,15.05201,0,2,2,154,1,a stone styled bathroom with tiled double sinks a large separate bathtub and a chifferobe with one bottom storage area,"a stone sytled bathroom with tiled double sinks, a large separate bathtub and a chifferobe with two bottom storage areas",wolfe2,053_L_handle,5,34,A1VXDD6BFF97OF,2021-01-25_19h38.20.499,MetaAwareness,2020.1.2,Win32,60,3VIVIU06FLF8CNDWXHGPJM02GTTMIS,A1VXDD6BFF97OF,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,AAU61,AAU61,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,271351,271351,,,,,,,,,,
,,,,4,16.262505,0,3,3,39,1,a modern bath with free-standing tub underneath a three pane window to the back yard.,a modern bath with free-standing tub underneath a three pane window to the back yard. the tub drain switch is clearly visible.,wolfe2,012_L_tubaccesory,3,34,A1VXDD6BFF97OF,2021-01-25_19h38.20.499,MetaAwareness,2020.1.2,Win32,60,3VIVIU06FLF8CNDWXHGPJM02GTTMIS,A1VXDD6BFF97OF,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,AAU61,AAU61,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,271351,271351,,,,,,,,,,
,,,,2,19.872245,0,4,4,89,1,a long bathroom with nothing between the two bathroom sink counters,a long bathroom with an addiional platform between the two bathroom sink counters,wolfe2,030_L_drawer,2,34,A1VXDD6BFF97OF,2021-01-25_19h38.20.499,MetaAwareness,2020.1.2,Win32,60,3VIVIU06FLF8CNDWXHGPJM02GTTMIS,A1VXDD6BFF97OF,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,AAU61,AAU61,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,271351,271351,,,,,,,,,,
,,,,2,8.121175,0,5,5,105,1,a nightstand without a handle on the drawer,a nightstand with a handle on the drawer,wolfe2,034_R_handle,4,34,A1VXDD6BFF97OF,2021-01-25_19h38.20.499,MetaAwareness,2020.1.2,Win32,60,3VIVIU06FLF8CNDWXHGPJM02GTTMIS,A1VXDD6BFF97OF,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,AAU61,AAU61,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,271351,271351,,,,,,,,,,
,,,,1,26.02127,0,6,6,192,1,the fireplace is in front of the white ottoman in the rustic living room,there is firewood in the fireplace warming the cozy living room with furniture,wolfe2,062_R_flowers,7,34,A1VXDD6BFF97OF,2021-01-25_19h38.20.499,MetaAwareness,2020.1.2,Win32,60,3VIVIU06FLF8CNDWXHGPJM02GTTMIS,A1VXDD6BFF97OF,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,AAU61,AAU61,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,271351,271351,,,,,,,,,,
,,,,3,26.189215,0,7,7,138,1,"a bedroom with yellow carpeting and walls, and an empty black table next to the bed","a bedroom with yellow carpeting and walls, and several electronic devices on a black table next to the bed",wolfe2,045_L_musicdock,2,34,A1VXDD6BFF97OF,2021-01-25_19h38.20.499,MetaAwareness,2020.1.2,Win32,60,3VIVIU06FLF8CNDWXHGPJM02GTTMIS,A1VXDD6BFF97OF,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,AAU61,AAU61,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,271351,271351,,,,,,,,,,
,,,,5,19.187755,0,8,8,309,1,"a dining room area with a table, four chairs, a large mirror and three hanging candles on the wall","a dining room area with a table, four chairs, a large mirror and two hanging candles on the wall",wolfe2,099_R_sconce,2,34,A1VXDD6BFF97OF,2021-01-25_19h38.20.499,MetaAwareness,2020.1.2,Win32,60,3VIVIU06FLF8CNDWXHGPJM02GTTMIS,A1VXDD6BFF97OF,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,AAU61,AAU61,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,271351,271351,,,,,,,,,,
,,,,3,26.853385,0,9,9,387,1,a wide open conference room with tan chairs at tables,a wide open conference room with green carpet,wolfe2,122_R_chair,4,34,A1VXDD6BFF97OF,2021-01-25_19h38.20.499,MetaAwareness,2020.1.2,Win32,60,3VIVIU06FLF8CNDWXHGPJM02GTTMIS,A1VXDD6BFF97OF,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,AAU61,AAU61,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,36U2A8VAG222YJQS6PUEEGXA7MQKYJ,271351,271351,,,,,,,,,,
