consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,Example_1_resp.keys,Example_1_response.keys,Example_1_response.rt,Example_1_a_text,Example_1_b_text,Example_1_mouse.x,Example_1_mouse.y,Example_1_mouse.leftButton,Example_1_mouse.midButton,Example_1_mouse.rightButton,Example_2_resp.keys,Example_2_response.keys,Example_2_response.rt,Example_2_a_text,Example_2_b_text,Example_2_mouse.x,Example_2_mouse.y,Example_2_mouse.leftButton,Example_2_mouse.midButton,Example_2_mouse.rightButton,Example_3_resp.keys,Example_3_response.keys,Example_3_response.rt,Example_3_a_text,Example_3_b_text,Example_3_mouse.x,Example_3_mouse.y,Example_3_mouse.leftButton,Example_3_mouse.midButton,Example_3_mouse.rightButton,Start_resp_2.keys,Start_resp_2.rt,Airplane_resp.keys,Airplane_response.keys,Airplane_response.rt,Airplane_a_text,Airplane_b_text,Airplane_mouse.x,Airplane_mouse.y,Airplane_mouse.leftButton,Airplane_mouse.midButton,Airplane_mouse.rightButton,Boat_resp.keys,Boat_response.keys,Boat_response.rt,Boat_a_text,Boat_b_text,Boat_mouse.x,Boat_mouse.y,Boat_mouse.leftButton,Boat_mouse.midButton,Boat_mouse.rightButton,user_resp.keys,trial_response.keys,trial_response.rt,image_1_text,image_2_text,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,workerId,trial_num,image_a,image_b,age,worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,assignmentId,a,tp_a,b,tp_b,c,tp_c,Cow_resp.keys,Cow_response.keys,Cow_response.rt,Cow_a_text,Cow_b_text,Cow_mouse.x,Cow_mouse.y,Cow_mouse.leftButton,Cow_mouse.midButton,Cow_mouse.rightButton,Garden_resp.keys,Garden_response.keys,Garden_response.rt,Garden_a_text,Garden_b_text,Garden_mouse.x,Garden_mouse.y,Garden_mouse.leftButton,Garden_mouse.midButton,Garden_mouse.rightButton
space,3.769,space,1.625,,space,8.807,members of a marching band crossing a track that all have feather plumes at the front of their hats,members of a marching band crossing a track with one player who has their feather plume at the back of their hat,0.080729167,-0.19140625,0,0,0,,space,4.775,a cluttered and rustic looking cafe with 10 hanging lights,a cluttered and rustic looking cafe with 9 hanging lights,0.197916667,-0.055989583,0,0,0,,space,5.949,someone laying underneath a blue beach umbrella on a crowded beach,someone laying underneath a purple beach umbrella on a crowded beach,0.201822917,-0.055989583,0,0,0,return,2.139,,return,19.617,airplane in sky,none,0.342447917,-0.28125,0,0,0,,return,9.303,boat in under sea,none,0.459635417,-0.3046875,0,0,0,,return,33.487,table dont,yes,0.208333333,-0.286458333,0,0,0,0,0,0,3,1,A1SSIZ1YKDKPOV,91,wolfe_046_L_remote-a_w_outline.jpg,wolfe_046_L_remote-b_w_outline.jpg,35,A1SSIZ1YKDKPOV,2020-12-10_18h25.07.927,MetaAwareness,2020.1.2,Win32,60,39RRBHZ0AV4DX0WFBD526DM51KDZVT,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,BIU58,BIU58,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,263348,263348,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,15.661,pathroom swtich on board,none,0.34765625,-0.278645833,0,0,0,0,1,1,8,1,A1SSIZ1YKDKPOV,181,wolfe_091_L_airfreshener-a_w_outline.jpg,wolfe_091_L_airfreshener-b_w_outline.jpg,35,A1SSIZ1YKDKPOV,2020-12-10_18h25.07.927,MetaAwareness,2020.1.2,Win32,60,39RRBHZ0AV4DX0WFBD526DM51KDZVT,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,BIU58,BIU58,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,263348,263348,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,19.799,sky on floor none,sky on floor tower,0.419270833,-0.317708333,0,0,0,0,2,2,0,1,A1SSIZ1YKDKPOV,7,wolfe_004_L_electricalgrid-a_w_outline.jpg,wolfe_004_L_electricalgrid-b_w_outline.jpg,35,A1SSIZ1YKDKPOV,2020-12-10_18h25.07.927,MetaAwareness,2020.1.2,Win32,60,39RRBHZ0AV4DX0WFBD526DM51KDZVT,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,BIU58,BIU58,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,263348,263348,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,8.316,none,fan,0.360677083,-0.256510417,0,0,0,0,3,3,7,1,A1SSIZ1YKDKPOV,149,wolfe_075_L_light-a_w_outline.jpg,wolfe_075_L_light-b_w_outline.jpg,35,A1SSIZ1YKDKPOV,2020-12-10_18h25.07.927,MetaAwareness,2020.1.2,Win32,60,39RRBHZ0AV4DX0WFBD526DM51KDZVT,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,BIU58,BIU58,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,263348,263348,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,12.665,pathroom water,none,0.205729167,-0.290364583,0,0,0,0,4,4,1,1,A1SSIZ1YKDKPOV,23,wolfe_012_L_tubaccesory-a_w_outline.jpg,wolfe_012_L_tubaccesory-b_w_outline.jpg,35,A1SSIZ1YKDKPOV,2020-12-10_18h25.07.927,MetaAwareness,2020.1.2,Win32,60,39RRBHZ0AV4DX0WFBD526DM51KDZVT,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,BIU58,BIU58,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,263348,263348,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,10.098,swtich,none,0.23046875,-0.313802083,0,0,0,0,5,5,9,1,A1SSIZ1YKDKPOV,191,wolfe_096_L_painting-a_w_outline.jpg,wolfe_096_L_painting-b_w_outline.jpg,35,A1SSIZ1YKDKPOV,2020-12-10_18h25.07.927,MetaAwareness,2020.1.2,Win32,60,39RRBHZ0AV4DX0WFBD526DM51KDZVT,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,BIU58,BIU58,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,263348,263348,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,11.585,none,image,0.305989583,-0.268229167,0,0,0,0,6,6,5,1,A1SSIZ1YKDKPOV,97,wolfe_049_L_painting-a_w_outline.jpg,wolfe_049_L_painting-b_w_outline.jpg,35,A1SSIZ1YKDKPOV,2020-12-10_18h25.07.927,MetaAwareness,2020.1.2,Win32,60,39RRBHZ0AV4DX0WFBD526DM51KDZVT,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,BIU58,BIU58,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,263348,263348,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,5.987,none,stick,0.423177083,-0.290364583,0,0,0,0,7,7,4,1,A1SSIZ1YKDKPOV,95,wolfe_048_L_art-a_w_outline.jpg,wolfe_048_L_art-b_w_outline.jpg,35,A1SSIZ1YKDKPOV,2020-12-10_18h25.07.927,MetaAwareness,2020.1.2,Win32,60,39RRBHZ0AV4DX0WFBD526DM51KDZVT,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,BIU58,BIU58,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,263348,263348,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,5.504,none,stick,0.106770833,-0.276041667,0,0,0,0,8,8,6,1,A1SSIZ1YKDKPOV,131,wolfe_066_L_vase-a_w_outline.jpg,wolfe_066_L_vase-b_w_outline.jpg,35,A1SSIZ1YKDKPOV,2020-12-10_18h25.07.927,MetaAwareness,2020.1.2,Win32,60,39RRBHZ0AV4DX0WFBD526DM51KDZVT,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,BIU58,BIU58,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,263348,263348,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,5.397,none,frame,0.48828125,-0.276041667,0,0,0,0,9,9,2,1,A1SSIZ1YKDKPOV,79,wolfe_040_L_painting-a_w_outline.jpg,wolfe_040_L_painting-b_w_outline.jpg,35,A1SSIZ1YKDKPOV,2020-12-10_18h25.07.927,MetaAwareness,2020.1.2,Win32,60,39RRBHZ0AV4DX0WFBD526DM51KDZVT,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,BIU58,BIU58,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,35USIKEBNSJ1N51PXJR2NHULXEQ6N7,263348,263348,,,,,,,,,,,,,,,,,,,,
