workerId,trial_num,image_a,image_b
A1CX684F5TEO5W,1,ma_48486405-a_w_outline.jpg,ma_48486405-b_w_outline.jpg
A1CX684F5TEO5W,2,ma_73637203-a_w_outline.jpg,ma_73637203-b_w_outline.jpg
A1CX684F5TEO5W,3,ma_70687495-a_w_outline.jpg,ma_70687495-b_w_outline.jpg
A1CX684F5TEO5W,4,ma_10810329-a_w_outline.jpg,ma_10810329-b_w_outline.jpg
A1CX684F5TEO5W,5,ma_79241011-a_w_outline.jpg,ma_79241011-b_w_outline.jpg
A1CX684F5TEO5W,6,ma_55174490-a_w_outline.jpg,ma_55174490-b_w_outline.jpg
A1CX684F5TEO5W,7,ma_44993860-a_w_outline.jpg,ma_44993860-b_w_outline.jpg
A1CX684F5TEO5W,8,ma_98265889-a_w_outline.jpg,ma_98265889-b_w_outline.jpg
A1CX684F5TEO5W,9,ma_42429798-a_w_outline.jpg,ma_42429798-b_w_outline.jpg
A1CX684F5TEO5W,10,ma_8974554-a_w_outline.jpg,ma_8974554-b_w_outline.jpg
A1CX684F5TEO5W,11,ma_48384711-a_w_outline.jpg,ma_48384711-b_w_outline.jpg
A1CX684F5TEO5W,12,ma_25107991-a_w_outline.jpg,ma_25107991-b_w_outline.jpg
A1CX684F5TEO5W,13,ma_74173745-a_w_outline.jpg,ma_74173745-b_w_outline.jpg
A1CX684F5TEO5W,14,ma_46635293-a_w_outline.jpg,ma_46635293-b_w_outline.jpg
A1CX684F5TEO5W,15,ma_67862299-a_w_outline.jpg,ma_67862299-b_w_outline.jpg
A1CX684F5TEO5W,16,ma_62224663-a_w_outline.jpg,ma_62224663-b_w_outline.jpg
A1CX684F5TEO5W,17,ma_10504629-a_w_outline.jpg,ma_10504629-b_w_outline.jpg
A1CX684F5TEO5W,18,ma_13141692-a_w_outline.jpg,ma_13141692-b_w_outline.jpg
A1CX684F5TEO5W,19,ma_12178414-a_w_outline.jpg,ma_12178414-b_w_outline.jpg
A1CX684F5TEO5W,20,ma_79222679-a_w_outline.jpg,ma_79222679-b_w_outline.jpg
A1CX684F5TEO5W,21,ma_38546029-a_w_outline.jpg,ma_38546029-b_w_outline.jpg
A1CX684F5TEO5W,22,ma_38466626-a_w_outline.jpg,ma_38466626-b_w_outline.jpg
A1CX684F5TEO5W,23,ma_72488522-a_w_outline.jpg,ma_72488522-b_w_outline.jpg
A1CX684F5TEO5W,24,ma_57861456-a_w_outline.jpg,ma_57861456-b_w_outline.jpg
A1CX684F5TEO5W,25,ma_16527526-a_w_outline.jpg,ma_16527526-b_w_outline.jpg
A1CX684F5TEO5W,26,ma_18345691-a_w_outline.jpg,ma_18345691-b_w_outline.jpg
A1CX684F5TEO5W,27,ma_85741618-a_w_outline.jpg,ma_85741618-b_w_outline.jpg
A1CX684F5TEO5W,28,ma_83785171-a_w_outline.jpg,ma_83785171-b_w_outline.jpg
A1CX684F5TEO5W,29,ma_62096551-a_w_outline.jpg,ma_62096551-b_w_outline.jpg
A1CX684F5TEO5W,30,ma_61118260-a_w_outline.jpg,ma_61118260-b_w_outline.jpg
