consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,image_1_text,image_2_text,database,image,number,age,worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,workerId,assignmentId,a,tp_a,b,tp_b,c,tp_c,catch_same_resp.keys,catch_same_resp.rt,image_1_text_catch_same,image_2_text_catch_same,image_catch_same,catch_different_resp.keys,catch_different_resp.rt,image_1_text_catch_different,image_2_text_catch_different,image_catch_different
space,3.00867,space,15.06014,5,10.11867,0,0,0,60,1,people shoveling gravel outside of a home with a toy in the gravel,people shoveling gravel outside of a home,wolfe1,image-047,1,41,A1MWX4Z4C1ZBY2,2021-02-18_07h23.00.415,MetaAwareness,2020.1.2,Win32,60,34O39PNDK7BPMVCIWFKPJYQZSRUBRL,A1MWX4Z4C1ZBY2,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,W4KK9,W4KK9,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,276349,276349,,,,,,,,,,
,,,,5,9.06247,0,1,1,66,1,bystanders including one wearing a yellow shirt observe a dirtbike race,bystanders including one wearing a green shirt observe a dirtbike race,wolfe1,image-076,5,41,A1MWX4Z4C1ZBY2,2021-02-18_07h23.00.415,MetaAwareness,2020.1.2,Win32,60,34O39PNDK7BPMVCIWFKPJYQZSRUBRL,A1MWX4Z4C1ZBY2,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,W4KK9,W4KK9,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,276349,276349,,,,,,,,,,
,,,,4,7.278615,0,2,2,8,1,a street in milwaukee close to se water with a solar panel nearby,a street in milwaukee close to se water,wolfe1,image-007,5,41,A1MWX4Z4C1ZBY2,2021-02-18_07h23.00.415,MetaAwareness,2020.1.2,Win32,60,34O39PNDK7BPMVCIWFKPJYQZSRUBRL,A1MWX4Z4C1ZBY2,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,W4KK9,W4KK9,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,276349,276349,,,,,,,,,,
,,,,3,11.04946,0,3,3,51,1,a factory near a lake with rocks,a factory near a lake with no rocks in it,wolfe1,image-041,7,41,A1MWX4Z4C1ZBY2,2021-02-18_07h23.00.415,MetaAwareness,2020.1.2,Win32,60,34O39PNDK7BPMVCIWFKPJYQZSRUBRL,A1MWX4Z4C1ZBY2,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,W4KK9,W4KK9,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,276349,276349,,,,,,,,,,
,,,,5,12.241265,0,4,4,14,1,people sitting on blankets on a lawn listening to a concert on a stage with a vacant blanket at the left,people sitting on blankets on a lawn listening to a concert on a stage with no blanket on the lawn to the left,wolfe1,image-014,4,41,A1MWX4Z4C1ZBY2,2021-02-18_07h23.00.415,MetaAwareness,2020.1.2,Win32,60,34O39PNDK7BPMVCIWFKPJYQZSRUBRL,A1MWX4Z4C1ZBY2,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,W4KK9,W4KK9,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,276349,276349,,,,,,,,,,
,,,,2,7.03723,0,5,5,43,1,boy with birds at his heels,boy without birds at his heels,wolfe1,image-032,3,41,A1MWX4Z4C1ZBY2,2021-02-18_07h23.00.415,MetaAwareness,2020.1.2,Win32,60,34O39PNDK7BPMVCIWFKPJYQZSRUBRL,A1MWX4Z4C1ZBY2,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,W4KK9,W4KK9,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,276349,276349,,,,,,,,,,
,,,,2,12.80905,0,6,6,9,1,"a woman pettin a deer at what appears to be a petting zoo, there is a person in all black behind her to the right.","a woman petting a deer at a zoo, there is no person dressed in all black behind her",wolfe1,image-008,5,41,A1MWX4Z4C1ZBY2,2021-02-18_07h23.00.415,MetaAwareness,2020.1.2,Win32,60,34O39PNDK7BPMVCIWFKPJYQZSRUBRL,A1MWX4Z4C1ZBY2,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,W4KK9,W4KK9,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,276349,276349,,,,,,,,,,
,,,,5,9.58474,0,7,7,109,1,a swimmer trying to climb up a short cliff wearing a blue vest.,a swimmer trying to climb up a short cliff wearing a green vest.,wolfe1,image-128,5,41,A1MWX4Z4C1ZBY2,2021-02-18_07h23.00.415,MetaAwareness,2020.1.2,Win32,60,34O39PNDK7BPMVCIWFKPJYQZSRUBRL,A1MWX4Z4C1ZBY2,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,W4KK9,W4KK9,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,276349,276349,,,,,,,,,,
,,,,5,5.06644,0,8,8,72,1,on the left of the table there is a blue container,on the left of the table there is a purple container,wolfe1,image-087,3,41,A1MWX4Z4C1ZBY2,2021-02-18_07h23.00.415,MetaAwareness,2020.1.2,Win32,60,34O39PNDK7BPMVCIWFKPJYQZSRUBRL,A1MWX4Z4C1ZBY2,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,W4KK9,W4KK9,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,276349,276349,,,,,,,,,,
,,,,6,14.121355,0,9,9,59,1,a white object sticks out of the ground as locals are gathered to aid in digging a hole in the ground,locals gather to aid in digging a hole in the ground,wolfe1,image-046,6,41,A1MWX4Z4C1ZBY2,2021-02-18_07h23.00.415,MetaAwareness,2020.1.2,Win32,60,34O39PNDK7BPMVCIWFKPJYQZSRUBRL,A1MWX4Z4C1ZBY2,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,W4KK9,W4KK9,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,3KKG4CDWKJ12JGTHDLFI8IFN4Z6943,276349,276349,,,,,,,,,,
