consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,image_1_text,image_2_text,database,image,number,age,worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,workerId,assignmentId,a,tp_a,b,tp_b,c,tp_c,catch_same_resp.keys,catch_same_resp.rt,image_1_text_catch_same,image_2_text_catch_same,image_catch_same,catch_different_resp.keys,catch_different_resp.rt,image_1_text_catch_different,image_2_text_catch_different,image_catch_different
space,24.093705,space,17.796825,2,15.322595,0,0,0,173,1,the boy sat on the yellow colour chair,the boy sat on the on pink colour chair,rensink,Kids,4,41,A2AZYU1CT24O0K,2021-01-07_20h24.16.998,MetaAwareness,2020.1.2,Win32,60,3ZFRE2BDQAH51P1ABS6KUYJQIQNXZN,A2AZYU1CT24O0K,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,384Y8,384Y8,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,267888,267888,,,,,,,,,,
,,,,2,8.796725,0,1,1,138,1,a fountain appears to emege with low height,a fountain appears to emerge with high height,rensink,Fountain,6,41,A2AZYU1CT24O0K,2021-01-07_20h24.16.998,MetaAwareness,2020.1.2,Win32,60,3ZFRE2BDQAH51P1ABS6KUYJQIQNXZN,A2AZYU1CT24O0K,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,384Y8,384Y8,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,267888,267888,,,,,,,,,,
,,,,6,8.23983,0,2,2,247,1,"an empty train station, while people walk along the siderails","an empty train station, while people wal along the siderails",rensink,Station,5,41,A2AZYU1CT24O0K,2021-01-07_20h24.16.998,MetaAwareness,2020.1.2,Win32,60,3ZFRE2BDQAH51P1ABS6KUYJQIQNXZN,A2AZYU1CT24O0K,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,384Y8,384Y8,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,267888,267888,,,,,,,,,,
,,,,4,13.54988,0,3,3,32,1,two birds looking at each other with some birds and sky behind them,two birds looking at each other with some birds and grass behind them,rensink,Birds,1,41,A2AZYU1CT24O0K,2021-01-07_20h24.16.998,MetaAwareness,2020.1.2,Win32,60,3ZFRE2BDQAH51P1ABS6KUYJQIQNXZN,A2AZYU1CT24O0K,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,384Y8,384Y8,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,267888,267888,,,,,,,,,,
,,,,4,18.08973,0,4,4,258,1,two people stand on the sand near a turtle during midday,two people stand on the sand near a turtle during dusk,rensink,Turtle,4,41,A2AZYU1CT24O0K,2021-01-07_20h24.16.998,MetaAwareness,2020.1.2,Win32,60,3ZFRE2BDQAH51P1ABS6KUYJQIQNXZN,A2AZYU1CT24O0K,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,384Y8,384Y8,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,267888,267888,,,,,,,,,,
,,,,4,17.56907,0,5,5,270,1,"painting of a scene that features a old light, leaves and a canteen with a view outside of a window","painting of a scene that features a old light, leaves, but no canteen with a view outside of a window",rensink,Window,6,41,A2AZYU1CT24O0K,2021-01-07_20h24.16.998,MetaAwareness,2020.1.2,Win32,60,3ZFRE2BDQAH51P1ABS6KUYJQIQNXZN,A2AZYU1CT24O0K,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,384Y8,384Y8,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,267888,267888,,,,,,,,,,
,,,,6,17.03204,0,6,6,41,1,a man is in the water by the boat while a couple of others are sitting in the boat,a man is in the water by the boat while a couple of others are sitting in the boat,rensink,Boat,4,41,A2AZYU1CT24O0K,2021-01-07_20h24.16.998,MetaAwareness,2020.1.2,Win32,60,3ZFRE2BDQAH51P1ABS6KUYJQIQNXZN,A2AZYU1CT24O0K,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,384Y8,384Y8,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,267888,267888,,,,,,,,,,
,,,,4,8.002165,0,7,7,65,1,boating dock with the reflection of building and people in the water,boating dock with no reflection of buildings or people in the water,rensink,CanalBridge,7,41,A2AZYU1CT24O0K,2021-01-07_20h24.16.998,MetaAwareness,2020.1.2,Win32,60,3ZFRE2BDQAH51P1ABS6KUYJQIQNXZN,A2AZYU1CT24O0K,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,384Y8,384Y8,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,267888,267888,,,,,,,,,,
,,,,5,8.813335,0,8,8,271,1,"a window with a lantern, a can, and orange leaves in front of it",a window with a lantern and orange leaves in fron of it,rensink,Window,7,41,A2AZYU1CT24O0K,2021-01-07_20h24.16.998,MetaAwareness,2020.1.2,Win32,60,3ZFRE2BDQAH51P1ABS6KUYJQIQNXZN,A2AZYU1CT24O0K,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,384Y8,384Y8,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,267888,267888,,,,,,,,,,
,,,,4,15.466345,0,9,9,182,1,a man by the lake appears to be standing by a canoe while taking a photo of a ship in the distance,a canoe by the lake and a ship in the distance on the water,rensink,Lake,5,41,A2AZYU1CT24O0K,2021-01-07_20h24.16.998,MetaAwareness,2020.1.2,Win32,60,3ZFRE2BDQAH51P1ABS6KUYJQIQNXZN,A2AZYU1CT24O0K,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,384Y8,384Y8,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,3Y4W8Q93L0NDGJPD9XL734YQ47PDV9,267888,267888,,,,,,,,,,
