consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,image_1_text,image_2_text,database,image,number,age,worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,workerId,assignmentId,a,tp_a,b,tp_b,c,tp_c,catch_same_resp.keys,catch_same_resp.rt,image_1_text_catch_same,image_2_text_catch_same,image_catch_same,catch_different_resp.keys,catch_different_resp.rt,image_1_text_catch_different,image_2_text_catch_different,image_catch_different
space,20.733,space,1.929,2,3.572,0,0,0,687,1,a media room with a large angled sofa coverd with black fabric. the sofa faces a media wall with screen and shelving. there's a candle set on the lowest shelf.,a media room with a large angled sofa covered with black fabric. the sofa faces a media wall with screen and shelving.,wolfe2,126_L_candles,2,38,A2YDFYNULN5I85,2021-01-25_15h07.06.080,MetaAwareness,2020.1.2,Win32,60,3W5PY7V3UQA41FMGY2P0PI292HNJYG,A2YDFYNULN5I85,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,YFFQ5,YFFQ5,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,271255,271255,,,,,,,,,,
,,,,4,1.223,0,1,1,330,1,the fireplace is in front of the white ottoman in the rustic living room,there is firewood in the fireplace warming the cozy living room with furniture,wolfe2,062_R_flowers,7,38,A2YDFYNULN5I85,2021-01-25_15h07.06.080,MetaAwareness,2020.1.2,Win32,60,3W5PY7V3UQA41FMGY2P0PI292HNJYG,A2YDFYNULN5I85,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,YFFQ5,YFFQ5,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,271255,271255,,,,,,,,,,
,,,,3,1.058,0,2,2,169,1,a modern looking living room that has 1 ceiling beam.,a modern looking living room that has 2 ceiling beams.,wolfe2,031_R_log,1,38,A2YDFYNULN5I85,2021-01-25_15h07.06.080,MetaAwareness,2020.1.2,Win32,60,3W5PY7V3UQA41FMGY2P0PI292HNJYG,A2YDFYNULN5I85,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,YFFQ5,YFFQ5,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,271255,271255,,,,,,,,,,
,,,,4,0.77,0,3,3,57,1,a fancy hotel room with dim lights,the relax area of professionals,wolfe2,010_R_candle,6,38,A2YDFYNULN5I85,2021-01-25_15h07.06.080,MetaAwareness,2020.1.2,Win32,60,3W5PY7V3UQA41FMGY2P0PI292HNJYG,A2YDFYNULN5I85,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,YFFQ5,YFFQ5,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,271255,271255,,,,,,,,,,
,,,,5,0.614,0,4,4,71,1,living space with one white hanging light,living space with two white hanging lights,wolfe2,013_L_lamp,6,38,A2YDFYNULN5I85,2021-01-25_15h07.06.080,MetaAwareness,2020.1.2,Win32,60,3W5PY7V3UQA41FMGY2P0PI292HNJYG,A2YDFYNULN5I85,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,YFFQ5,YFFQ5,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,271255,271255,,,,,,,,,,
,,,,3,0.588,0,5,5,197,1,a table in a bedroom with nothing on it,plastic fruit on a table in a bedroom,wolfe2,035_R_fruit,3,38,A2YDFYNULN5I85,2021-01-25_15h07.06.080,MetaAwareness,2020.1.2,Win32,60,3W5PY7V3UQA41FMGY2P0PI292HNJYG,A2YDFYNULN5I85,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,YFFQ5,YFFQ5,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,271255,271255,,,,,,,,,,
,,,,4,0.418,0,6,6,490,1,a red and white bedroom with a lamp on the floor in the corner,a red and white bedroom with nothing on the floor in the corner,wolfe2,090_L_lamp,5,38,A2YDFYNULN5I85,2021-01-25_15h07.06.080,MetaAwareness,2020.1.2,Win32,60,3W5PY7V3UQA41FMGY2P0PI292HNJYG,A2YDFYNULN5I85,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,YFFQ5,YFFQ5,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,271255,271255,,,,,,,,,,
,,,,5,0.448,0,7,7,69,1,a big room with with one hanging bulb handle,a big room with two hanging bulb handles,wolfe2,013_L_lamp,3,38,A2YDFYNULN5I85,2021-01-25_15h07.06.080,MetaAwareness,2020.1.2,Win32,60,3W5PY7V3UQA41FMGY2P0PI292HNJYG,A2YDFYNULN5I85,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,YFFQ5,YFFQ5,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,271255,271255,,,,,,,,,,
,,,,4,0.363,0,8,8,529,1,an unkempt bedroom with a towel on the floor,an unkempt bedroom with no towel on the floor,wolfe2,098_R_slippers,1,38,A2YDFYNULN5I85,2021-01-25_15h07.06.080,MetaAwareness,2020.1.2,Win32,60,3W5PY7V3UQA41FMGY2P0PI292HNJYG,A2YDFYNULN5I85,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,YFFQ5,YFFQ5,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,271255,271255,,,,,,,,,,
,,,,3,0.367,0,9,9,688,1,a living room with candles under the tv,a living rooom without any candles near the tv,wolfe2,126_L_candles,4,38,A2YDFYNULN5I85,2021-01-25_15h07.06.080,MetaAwareness,2020.1.2,Win32,60,3W5PY7V3UQA41FMGY2P0PI292HNJYG,A2YDFYNULN5I85,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,YFFQ5,YFFQ5,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,3QFUFYSY9ZIBKQKUG7FAIE1Y4PGF4X,271255,271255,,,,,,,,,,
