workerId,assignmentId,hitId,unmod_image,unmod_image_splash,mod_image,mod_image_splash,expTimer,response,trial_number,rt,x,y
A296WX3QFEK7A0,NA,NA,catchAirplane-a,catchAirplane-as,catchAirplane-b,catchAirplane-bs,21.439,-1,1,7646,271,279
A296WX3QFEK7A0,NA,NA,catchBoat-a,catchBoat-as,catchBoat-b,catchBoat-bs,29.219,-1,2,6635,423,257
A296WX3QFEK7A0,NA,NA,ma_98156944-a,ma_98156944-as,ma_98156944-b,ma_98156944-bs,38.975,-1,3,8652,161,260
A296WX3QFEK7A0,NA,NA,ma_79191795-a,ma_79191795-as,ma_79191795-b,ma_79191795-bs,51.415,-1,4,11226,139,43
A296WX3QFEK7A0,NA,NA,ma_62224663-a,ma_62224663-as,ma_62224663-b,ma_62224663-bs,57.618,-1,5,4062,355,192
A296WX3QFEK7A0,NA,NA,ma_83785171-a,ma_83785171-as,ma_83785171-b,ma_83785171-bs,65.893,-1,6,7806,214,195
A296WX3QFEK7A0,NA,NA,ma_45525109-a,ma_45525109-as,ma_45525109-b,ma_45525109-bs,74.863,-1,7,8242,414,192
A296WX3QFEK7A0,NA,NA,ma_48384711-a,ma_48384711-as,ma_48384711-b,ma_48384711-bs,82,-1,8,5966,334,190
A296WX3QFEK7A0,NA,NA,ma_18345691-a,ma_18345691-as,ma_18345691-b,ma_18345691-bs,87.724,-1,9,4321,177,181
A296WX3QFEK7A0,NA,NA,ma_12178414-a,ma_12178414-as,ma_12178414-b,ma_12178414-bs,95.856,-1,10,7199,239,363
A296WX3QFEK7A0,NA,NA,ma_16527526-a,ma_16527526-as,ma_16527526-b,ma_16527526-bs,104.297,-1,11,6863,59,294
A296WX3QFEK7A0,NA,NA,ma_27857618-a,ma_27857618-as,ma_27857618-b,ma_27857618-bs,112.087,-1,12,6846,267,97
A296WX3QFEK7A0,NA,NA,ma_31236119-a,ma_31236119-as,ma_31236119-b,ma_31236119-bs,119.038,-1,13,5978,477,201
A296WX3QFEK7A0,NA,NA,ma_81993755-a,ma_81993755-as,ma_81993755-b,ma_81993755-bs,128.992,-1,15,9061,328,291
A296WX3QFEK7A0,NA,NA,ma_10810329-a,ma_10810329-as,ma_10810329-b,ma_10810329-bs,128.99,-1,14,4442,328,291
A296WX3QFEK7A0,NA,NA,ma_24383097-a,ma_24383097-as,ma_24383097-b,ma_24383097-bs,134.076,-1,16,4071,209,230
A296WX3QFEK7A0,NA,NA,ma_83536470-a,ma_83536470-as,ma_83536470-b,ma_83536470-bs,147.675,-1,17,7617,426,258
A296WX3QFEK7A0,NA,NA,ma_98265889-a,ma_98265889-as,ma_98265889-b,ma_98265889-bs,147.679,-1,18,12728,426,258
A296WX3QFEK7A0,NA,NA,ma_51537628-a,ma_51537628-as,ma_51537628-b,ma_51537628-bs,155.447,-1,19,6053,445,140
A296WX3QFEK7A0,NA,NA,ma_88767165-a,ma_88767165-as,ma_88767165-b,ma_88767165-bs,166.589,-1,20,4771,445,140
A296WX3QFEK7A0,NA,NA,ma_79573638-a,ma_79573638-as,ma_79573638-b,ma_79573638-bs,166.592,-1,21,6453,445,140
A296WX3QFEK7A0,NA,NA,ma_57861456-a,ma_57861456-as,ma_57861456-b,ma_57861456-bs,166.595,-1,22,10516,445,140
A296WX3QFEK7A0,NA,NA,ma_22020472-a,ma_22020472-as,ma_22020472-b,ma_22020472-bs,178.317,-1,23,10717,445,140
A296WX3QFEK7A0,NA,NA,ma_56835136-a,ma_56835136-as,ma_56835136-b,ma_56835136-bs,187.096,-1,24,8021,445,140
A296WX3QFEK7A0,NA,NA,ma_46635293-a,ma_46635293-as,ma_46635293-b,ma_46635293-bs,192.364,-1,25,4618,370,153
A296WX3QFEK7A0,NA,NA,ma_18169626-a,ma_18169626-as,ma_18169626-b,ma_18169626-bs,199.654,-1,26,4411,435,148
A296WX3QFEK7A0,NA,NA,ma_97475929-a,ma_97475929-as,ma_97475929-b,ma_97475929-bs,205.671,-1,27,5105,435,148
A296WX3QFEK7A0,NA,NA,ma_1383096-a,ma_1383096-as,ma_1383096-b,ma_1383096-bs,211.054,-1,28,4330,435,148
A296WX3QFEK7A0,NA,NA,ma_46475259-a,ma_46475259-as,ma_46475259-b,ma_46475259-bs,216.211,-1,29,4410,435,148
A296WX3QFEK7A0,NA,NA,ma_23199105-a,ma_23199105-as,ma_23199105-b,ma_23199105-bs,221.844,-1,30,5006,435,148
A296WX3QFEK7A0,NA,NA,ma_32289063-a,ma_32289063-as,ma_32289063-b,ma_32289063-bs,226.994,-1,31,4373,435,148
A296WX3QFEK7A0,NA,NA,ma_3099758-a,ma_3099758-as,ma_3099758-b,ma_3099758-bs,232.242,-1,32,4535,435,148
A296WX3QFEK7A0,NA,NA,catchCow-a,catchCow-as,catchCow-b,catchCow-bs,239.091,-1,33,5372,375,208
