workerId,assignmentId,hitId,unmod_image,unmod_image_splash,mod_image,mod_image_splash,expTimer,response,trial_number,rt,x,y
A17EGKHBDGUDY3,NA,NA,catchAirplane-a,catchAirplane-as,catchAirplane-b,catchAirplane-bs,33.424,-1,1,8044,332,251
A17EGKHBDGUDY3,NA,NA,catchBoat-a,catchBoat-as,catchBoat-b,catchBoat-bs,42.498,-1,2,7050,419,275
A17EGKHBDGUDY3,NA,NA,ma_83785171-a,ma_83785171-as,ma_83785171-b,ma_83785171-bs,54.72,-1,3,11281,382,303
A17EGKHBDGUDY3,NA,NA,ma_10810329-a,ma_10810329-as,ma_10810329-b,ma_10810329-bs,64.908,-1,4,9084,211,297
A17EGKHBDGUDY3,NA,NA,ma_16527526-a,ma_16527526-as,ma_16527526-b,ma_16527526-bs,75.206,-1,5,8903,514,255
A17EGKHBDGUDY3,NA,NA,ma_89354846-a,ma_89354846-as,ma_89354846-b,ma_89354846-bs,102.64,-1,6,25948,358,230
A17EGKHBDGUDY3,NA,NA,ma_75081153-a,ma_75081153-as,ma_75081153-b,ma_75081153-bs,112.478,-1,7,8794,200,390
A17EGKHBDGUDY3,NA,NA,ma_88767165-a,ma_88767165-as,ma_88767165-b,ma_88767165-bs,130.794,-1,8,17120,444,403
A17EGKHBDGUDY3,NA,NA,ma_24383097-a,ma_24383097-as,ma_24383097-b,ma_24383097-bs,138.57,-1,9,6730,153,137
A17EGKHBDGUDY3,NA,NA,ma_8197559-a,ma_8197559-as,ma_8197559-b,ma_8197559-bs,146.378,-1,10,6797,304,401
A17EGKHBDGUDY3,NA,NA,ma_97475929-a,ma_97475929-as,ma_97475929-b,ma_97475929-bs,162.335,-1,11,15163,385,396
A17EGKHBDGUDY3,NA,NA,ma_83536470-a,ma_83536470-as,ma_83536470-b,ma_83536470-bs,170.135,-1,12,6750,206,199
A17EGKHBDGUDY3,NA,NA,ma_38546029-a,ma_38546029-as,ma_38546029-b,ma_38546029-bs,192.837,-1,13,21671,357,417
A17EGKHBDGUDY3,NA,NA,ma_22020472-a,ma_22020472-as,ma_22020472-b,ma_22020472-bs,202.763,-1,14,8867,606,292
A17EGKHBDGUDY3,NA,NA,ma_13141692-a,ma_13141692-as,ma_13141692-b,ma_13141692-bs,214.619,-1,15,10564,573,384
A17EGKHBDGUDY3,NA,NA,ma_87983207-a,ma_87983207-as,ma_87983207-b,ma_87983207-bs,225.005,-1,16,9034,45,253
A17EGKHBDGUDY3,NA,NA,ma_3099758-a,ma_3099758-as,ma_3099758-b,ma_3099758-bs,236.551,-1,17,10584,326,421
A17EGKHBDGUDY3,NA,NA,ma_62224663-a,ma_62224663-as,ma_62224663-b,ma_62224663-bs,254.851,-1,18,17310,461,217
A17EGKHBDGUDY3,NA,NA,ma_85741618-a,ma_85741618-as,ma_85741618-b,ma_85741618-bs,264.586,-1,19,8634,205,159
A17EGKHBDGUDY3,NA,NA,ma_10504629-a,ma_10504629-as,ma_10504629-b,ma_10504629-bs,272.268,-1,20,6809,61,212
A17EGKHBDGUDY3,NA,NA,ma_12115280-a,ma_12115280-as,ma_12115280-b,ma_12115280-bs,282.17,-1,21,8674,401,222
A17EGKHBDGUDY3,NA,NA,ma_13873251-a,ma_13873251-as,ma_13873251-b,ma_13873251-bs,291.996,-1,22,8636,79,312
A17EGKHBDGUDY3,NA,NA,ma_77574131-a,ma_77574131-as,ma_77574131-b,ma_77574131-bs,310.271,-1,23,17095,63,104
A17EGKHBDGUDY3,NA,NA,ma_61118260-a,ma_61118260-as,ma_61118260-b,ma_61118260-bs,318.592,-1,24,6969,575,231
A17EGKHBDGUDY3,NA,NA,ma_38466626-a,ma_38466626-as,ma_38466626-b,ma_38466626-bs,326.467,-1,25,6781,385,447
A17EGKHBDGUDY3,NA,NA,ma_95091295-a,ma_95091295-as,ma_95091295-b,ma_95091295-bs,338.195,-1,26,10824,228,152
A17EGKHBDGUDY3,NA,NA,ma_18345691-a,ma_18345691-as,ma_18345691-b,ma_18345691-bs,347.962,-1,27,8629,278,55
A17EGKHBDGUDY3,NA,NA,ma_27857618-a,ma_27857618-as,ma_27857618-b,ma_27857618-bs,355.73,-1,28,6784,261,98
A17EGKHBDGUDY3,NA,NA,ma_42429798-a,ma_42429798-as,ma_42429798-b,ma_42429798-bs,363.53,-1,29,6562,350,280
A17EGKHBDGUDY3,NA,NA,ma_46635293-a,ma_46635293-as,ma_46635293-b,ma_46635293-bs,373.323,-1,30,8956,207,402
A17EGKHBDGUDY3,NA,NA,ma_51537628-a,ma_51537628-as,ma_51537628-b,ma_51537628-bs,381.11,-1,31,6803,523,221
A17EGKHBDGUDY3,NA,NA,ma_57861456-a,ma_57861456-as,ma_57861456-b,ma_57861456-bs,388.762,-1,32,6595,321,136
A17EGKHBDGUDY3,NA,NA,catchCow-a,catchCow-as,catchCow-b,catchCow-bs,396.063,-1,33,6561,418,229
