consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,image_1_text,image_2_text,database,image,number,age,worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,workerId,assignmentId,a,tp_a,b,tp_b,c,tp_c,catch_same_resp.keys,catch_same_resp.rt,image_1_text_catch_same,image_2_text_catch_same,image_catch_same,catch_different_resp.keys,catch_different_resp.rt,image_1_text_catch_different,image_2_text_catch_different,image_catch_different
space,4.340145,space,6.185665,4,5.879225,0,0,0,195,1,a table centerpiece with flowers and stones,"small, smooth river stones on a table centerpiece",ma,56835136,3,25,A17VFZIAVVCCSQ,2021-01-08_15h35.32.561,MetaAwareness,2020.1.2,Win32,60,3ECKRY5B1RZ8BUCFC66JROWBUEDZIL,A17VFZIAVVCCSQ,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,QND60,QND60,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,268040,268040,,,,,,,,,,
,,,,5,4.807305,0,1,1,388,1,a set of 6 cloths in the shape of whirls and with buttons in the middle,a set of 6 cloths in the shape of swirls all with a button in the middle except one,ma,90405028,2,25,A17VFZIAVVCCSQ,2021-01-08_15h35.32.561,MetaAwareness,2020.1.2,Win32,60,3ECKRY5B1RZ8BUCFC66JROWBUEDZIL,A17VFZIAVVCCSQ,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,QND60,QND60,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,268040,268040,,,,,,,,,,
,,,,5,8.201665,0,2,2,188,1,pumpkins and coffee theres a man sitting in the back with a blue shirt the pumpkin with the yellow box has its nose slightly lowered than the other picture.,pumpkins and coffee theres a man sitting in the back with a blue sihrt the pumpkin with the yellow box has its nose slightly above the other picture.,ma,55174490,1,25,A17VFZIAVVCCSQ,2021-01-08_15h35.32.561,MetaAwareness,2020.1.2,Win32,60,3ECKRY5B1RZ8BUCFC66JROWBUEDZIL,A17VFZIAVVCCSQ,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,QND60,QND60,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,268040,268040,,,,,,,,,,
,,,,6,3.87711,0,3,3,293,1,ten sets of ice-creams with the brand name gughlhof.,ten sets of ice-creams with the brand name gugelhof.,ma,77345858,11,25,A17VFZIAVVCCSQ,2021-01-08_15h35.32.561,MetaAwareness,2020.1.2,Win32,60,3ECKRY5B1RZ8BUCFC66JROWBUEDZIL,A17VFZIAVVCCSQ,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,QND60,QND60,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,268040,268040,,,,,,,,,,
,,,,5,3.39882,0,4,4,17,1,a miniature pool table with two black balls,a miniature pool table with one white ball,ma,1191801,3,25,A17VFZIAVVCCSQ,2021-01-08_15h35.32.561,MetaAwareness,2020.1.2,Win32,60,3ECKRY5B1RZ8BUCFC66JROWBUEDZIL,A17VFZIAVVCCSQ,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,QND60,QND60,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,268040,268040,,,,,,,,,,
,,,,3,3.335545,0,5,5,217,1,a variety of ceramic household items,a yellow ceramic soup bowl,ma,62224663,3,25,A17VFZIAVVCCSQ,2021-01-08_15h35.32.561,MetaAwareness,2020.1.2,Win32,60,3ECKRY5B1RZ8BUCFC66JROWBUEDZIL,A17VFZIAVVCCSQ,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,QND60,QND60,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,268040,268040,,,,,,,,,,
,,,,3,7.244965,0,6,6,164,1,"many baked goods and confections, including a chocolate cake with a yellow smile, displayed in a shop window","many baked goods and confections, including a chocolate cake with a red smile, displayed in a shop window",ma,46635293,11,25,A17VFZIAVVCCSQ,2021-01-08_15h35.32.561,MetaAwareness,2020.1.2,Win32,60,3ECKRY5B1RZ8BUCFC66JROWBUEDZIL,A17VFZIAVVCCSQ,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,QND60,QND60,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,268040,268040,,,,,,,,,,
,,,,1,6.362615,0,7,7,335,1,a name board is not available infront of spoon on the table.,a name board is available infront of spoon on the table.,ma,81993755,2,25,A17VFZIAVVCCSQ,2021-01-08_15h35.32.561,MetaAwareness,2020.1.2,Win32,60,3ECKRY5B1RZ8BUCFC66JROWBUEDZIL,A17VFZIAVVCCSQ,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,QND60,QND60,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,268040,268040,,,,,,,,,,
,,,,5,8.39248,0,8,8,252,1,halloween fondant decorations featuring hello kitty dressed as a cat with an orange bat angled to the right on her outfit,halloween fonant decorations featuring hello kitty dressed as a cat with an orange bat angled to the left on her outfit,ma,72488522,6,25,A17VFZIAVVCCSQ,2021-01-08_15h35.32.561,MetaAwareness,2020.1.2,Win32,60,3ECKRY5B1RZ8BUCFC66JROWBUEDZIL,A17VFZIAVVCCSQ,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,QND60,QND60,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,268040,268040,,,,,,,,,,
,,,,1,7.031335,0,9,9,326,1,a circuit board with six silver connectors and several other electronic looking objects on the boards,there are two boards the one lying on the table has several electronic things and six various silver bars,ma,8197559,1,25,A17VFZIAVVCCSQ,2021-01-08_15h35.32.561,MetaAwareness,2020.1.2,Win32,60,3ECKRY5B1RZ8BUCFC66JROWBUEDZIL,A17VFZIAVVCCSQ,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,QND60,QND60,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,268040,268040,,,,,,,,,,
,,,,5,5.271495,0,10,10,190,1,some coffee mugs and pumpkins. one pumpkin has its nose closer to its mouth.,some coffee mugs and pumpkins. one pumpkin has its nose closer to its eyes.,ma,55174490,4,25,A17VFZIAVVCCSQ,2021-01-08_15h35.32.561,MetaAwareness,2020.1.2,Win32,60,3ECKRY5B1RZ8BUCFC66JROWBUEDZIL,A17VFZIAVVCCSQ,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,QND60,QND60,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,268040,268040,,,,,,,,,,
,,,,5,3.835025,0,11,11,169,1,a group of action figures with a bunny with pink feet in the front,a group of acton figures with a bunny with purple feet in the front,ma,48384711,9,25,A17VFZIAVVCCSQ,2021-01-08_15h35.32.561,MetaAwareness,2020.1.2,Win32,60,3ECKRY5B1RZ8BUCFC66JROWBUEDZIL,A17VFZIAVVCCSQ,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,QND60,QND60,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,268040,268040,,,,,,,,,,
,,,,5,4.50711,0,12,12,189,1,"halloween decoations along with mugs, the nose of the orange pumpkin is near the mouth.",halloween decorations along with mugs and a magazine.the nose on the orange pumpkin is closer to the eyes and centered.,ma,55174490,2,25,A17VFZIAVVCCSQ,2021-01-08_15h35.32.561,MetaAwareness,2020.1.2,Win32,60,3ECKRY5B1RZ8BUCFC66JROWBUEDZIL,A17VFZIAVVCCSQ,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,QND60,QND60,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,36DSNE9QZ61VTLG8IHL4BAZVD2BJOL,268040,268040,,,,,,,,,,
