consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,image_1_text,image_2_text,database,image,number,age,worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,workerId,assignmentId,a,tp_a,b,tp_b,c,tp_c,catch_same_resp.keys,catch_same_resp.rt,image_1_text_catch_same,image_2_text_catch_same,image_catch_same,catch_different_resp.keys,catch_different_resp.rt,image_1_text_catch_different,image_2_text_catch_different,image_catch_different
space,3.29419,space,23.78257,5,11.401385,0,0,0,25,1,a dinner table with 4 lights one of them bigger than the other,a dinner table with 4 lights all equal size,ma,10810329,2,42,AUAN582MLI96N,2021-02-18_09h35.52.015,MetaAwareness,2020.1.2,Win32,60,3QQUBC64ZFHBK0NR84VQZBCHAXUXNT,AUAN582MLI96N,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,HD7H8,HD7H8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,276348,276348,,,,,,,,,,
,,,,5,11.59635,0,1,1,10,1,"an orange room with violins on the walls the small, skinny violin in the box is a duplicate of the one to the left of it","an orange room with violins on the walls. there is no violin in the box, only the one to the left of the box.",ma,57861456,6,42,AUAN582MLI96N,2021-02-18_09h35.52.015,MetaAwareness,2020.1.2,Win32,60,3QQUBC64ZFHBK0NR84VQZBCHAXUXNT,AUAN582MLI96N,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,HD7H8,HD7H8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,276348,276348,,,,,,,,,,
,,,,5,4.808625,0,2,2,29,1,two yellow pumpkins sitting on a colorful quilt,one yellow pumpkins sitting on a colorful quilt,ma,1383096,1,42,AUAN582MLI96N,2021-02-18_09h35.52.015,MetaAwareness,2020.1.2,Win32,60,3QQUBC64ZFHBK0NR84VQZBCHAXUXNT,AUAN582MLI96N,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,HD7H8,HD7H8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,276348,276348,,,,,,,,,,
,,,,5,5.72973,0,3,3,15,1,food table with a green ribbon,food table with a brown ribbon,ma,77793328,1,42,AUAN582MLI96N,2021-02-18_09h35.52.015,MetaAwareness,2020.1.2,Win32,60,3QQUBC64ZFHBK0NR84VQZBCHAXUXNT,AUAN582MLI96N,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,HD7H8,HD7H8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,276348,276348,,,,,,,,,,
,,,,3,6.47897,0,4,4,23,1,"at the corner of the side, long stick is available","at the corner of the side, short stick is available",ma,98156944,10,42,AUAN582MLI96N,2021-02-18_09h35.52.015,MetaAwareness,2020.1.2,Win32,60,3QQUBC64ZFHBK0NR84VQZBCHAXUXNT,AUAN582MLI96N,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,HD7H8,HD7H8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,276348,276348,,,,,,,,,,
,,,,3,7.394995,0,5,5,20,1,"in the yellow sheet corner side, logo is pasted in reverse side","in the yellow sheet corner ide, logo is pasted in correct side",ma,8974554,8,42,AUAN582MLI96N,2021-02-18_09h35.52.015,MetaAwareness,2020.1.2,Win32,60,3QQUBC64ZFHBK0NR84VQZBCHAXUXNT,AUAN582MLI96N,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,HD7H8,HD7H8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,276348,276348,,,,,,,,,,
,,,,3,9.646435,0,6,6,11,1,deer coin holder with a bunch of labels with numbers and a side ways six to the left,deer coin holder with a bunch of labels with numbers and a side ways six to the right,ma,62096551,2,42,AUAN582MLI96N,2021-02-18_09h35.52.015,MetaAwareness,2020.1.2,Win32,60,3QQUBC64ZFHBK0NR84VQZBCHAXUXNT,AUAN582MLI96N,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,HD7H8,HD7H8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,276348,276348,,,,,,,,,,
,,,,4,5.96849,0,7,7,16,1,a table of cakes with a centerpiece that has a green ribbon,a table of cakes with a centerpiece that has a brown ribbon,ma,77793328,8,42,AUAN582MLI96N,2021-02-18_09h35.52.015,MetaAwareness,2020.1.2,Win32,60,3QQUBC64ZFHBK0NR84VQZBCHAXUXNT,AUAN582MLI96N,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,HD7H8,HD7H8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,276348,276348,,,,,,,,,,
,,,,5,8.85265,0,8,8,22,1,"six pinwheeled pieces of cloth, all but one including a button in the center, laying on a wooden board","six pinwheeled pieces of cloth, all including buttons in the center, laying on a wooden board",ma,90405028,8,42,AUAN582MLI96N,2021-02-18_09h35.52.015,MetaAwareness,2020.1.2,Win32,60,3QQUBC64ZFHBK0NR84VQZBCHAXUXNT,AUAN582MLI96N,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,HD7H8,HD7H8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,276348,276348,,,,,,,,,,
,,,,5,8.26496,0,9,9,2,1,a robotic looking cake with fondant and a red line towards the top right of the cake,a robotic looking cake with fondant and a yellow line towards the top right of the cake,ma,12115280,6,42,AUAN582MLI96N,2021-02-18_09h35.52.015,MetaAwareness,2020.1.2,Win32,60,3QQUBC64ZFHBK0NR84VQZBCHAXUXNT,AUAN582MLI96N,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,HD7H8,HD7H8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,276348,276348,,,,,,,,,,
,,,,4,6.31121,0,10,10,6,1,a changing table against a blue wall with a larger sun light,a changing table against a blue wall with a smaller sun light,ma,24383097,4,42,AUAN582MLI96N,2021-02-18_09h35.52.015,MetaAwareness,2020.1.2,Win32,60,3QQUBC64ZFHBK0NR84VQZBCHAXUXNT,AUAN582MLI96N,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,HD7H8,HD7H8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,276348,276348,,,,,,,,,,
,,,,5,17.062205,0,11,11,14,1,a neatly arranged settin of pink frosted cupcakes with blue paper wrappers and the letter h along with a bunch of letters on a pink banner,a neatly arranged setting of pink frosted cupcakes with blue paper wrappers and the letter e along with a bunch of letters on a pink bannerg,ma,77345858,7,42,AUAN582MLI96N,2021-02-18_09h35.52.015,MetaAwareness,2020.1.2,Win32,60,3QQUBC64ZFHBK0NR84VQZBCHAXUXNT,AUAN582MLI96N,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,HD7H8,HD7H8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,276348,276348,,,,,,,,,,
,,,,6,8.808045,0,12,12,3,1,"a yellow, green, red, and blue mostly solid striped parachute","a yellow, green, red, and blue solid striped parachute",ma,12178414,11,42,AUAN582MLI96N,2021-02-18_09h35.52.015,MetaAwareness,2020.1.2,Win32,60,3QQUBC64ZFHBK0NR84VQZBCHAXUXNT,AUAN582MLI96N,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,HD7H8,HD7H8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,276348,276348,,,,,,,,,,
,,,,5,9.49348,0,13,13,1,1,sophisticated table set with votive candles,sophisticated table set with lit votive candles,ma,10810329,8,42,AUAN582MLI96N,2021-02-18_09h35.52.015,MetaAwareness,2020.1.2,Win32,60,3QQUBC64ZFHBK0NR84VQZBCHAXUXNT,AUAN582MLI96N,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,HD7H8,HD7H8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,276348,276348,,,,,,,,,,
,,,,5,0.12301,0,14,14,12,1,"a striped material blanket of red, green, and white with a red dotted square on the right center","a striped material blanket of red, green, and white with a peach square on the right center",ma,70687495,8,42,AUAN582MLI96N,2021-02-18_09h35.52.015,MetaAwareness,2020.1.2,Win32,60,3QQUBC64ZFHBK0NR84VQZBCHAXUXNT,AUAN582MLI96N,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,HD7H8,HD7H8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,276348,276348,,,,,,,,,,
,,,,5,7.843735,0,15,15,17,1,a collection of framed pictures hanging on a wall with a white-framed photo in the center thstis light at the top and dark at the bottom.,a collection of framed picuters hanging on a wall with a white-framed picture in the center that isdarl at the top and light at the bottom.,ma,83691215,10,42,AUAN582MLI96N,2021-02-18_09h35.52.015,MetaAwareness,2020.1.2,Win32,60,3QQUBC64ZFHBK0NR84VQZBCHAXUXNT,AUAN582MLI96N,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,HD7H8,HD7H8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,3H7XDTSHKDUT7SZ91XRBVRK1S55WG8,276348,276348,,,,,,,,,,
