consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,image_1_text,image_2_text,database,image,number,age,worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,workerId,assignmentId,a,tp_a,b,tp_b,c,tp_c,catch_same_resp.keys,catch_same_resp.rt,image_1_text_catch_same,image_2_text_catch_same,image_catch_same,catch_different_resp.keys,catch_different_resp.rt,image_1_text_catch_different,image_2_text_catch_different,image_catch_different
space,10.364165,space,15.21612,5,24.108045,0,0,0,297,1,a piece of candy that looks like hello kitty dressed up for halloween with a bat angled upwards to the right adorning the costume with other pieces of candy on a plate.,a piece of candy that looks like hello kitty dressed up for halloween with a bat andgled upwards to the left adorning the costume with other pieces of candy on a plate.,ma,72488522,11,55,A397HP5TSIF2LO,2021-01-07_17h52.58.036,MetaAwareness,2020.1.2,Win32,60,37M4O367VKLW0ZIHQXXVUDWXANTM5J,A397HP5TSIF2LO,33FOTY3KENONPF312N67CA9SU3V1CX,KTF35,KTF35,33FOTY3KENONPF312N67CA9SU3V1CX,33FOTY3KENONPF312N67CA9SU3V1CX,267895,267895,,,,,,,,,,
,,,,4,24.17844,0,1,1,481,1,an office setup with an umbrella towering out from behind the desk.,an office setup with an umbrella just peeking out from behind the desk.,ma,98156944,5,55,A397HP5TSIF2LO,2021-01-07_17h52.58.036,MetaAwareness,2020.1.2,Win32,60,37M4O367VKLW0ZIHQXXVUDWXANTM5J,A397HP5TSIF2LO,33FOTY3KENONPF312N67CA9SU3V1CX,KTF35,KTF35,33FOTY3KENONPF312N67CA9SU3V1CX,33FOTY3KENONPF312N67CA9SU3V1CX,267895,267895,,,,,,,,,,
,,,,4,9.88789,0,2,2,43,1,a figurine of a small dog outside with a yellow toy on the ground.,a figurine of  a small dog outside with a red toy on the ground.,ma,13141692,4,55,A397HP5TSIF2LO,2021-01-07_17h52.58.036,MetaAwareness,2020.1.2,Win32,60,37M4O367VKLW0ZIHQXXVUDWXANTM5J,A397HP5TSIF2LO,33FOTY3KENONPF312N67CA9SU3V1CX,KTF35,KTF35,33FOTY3KENONPF312N67CA9SU3V1CX,33FOTY3KENONPF312N67CA9SU3V1CX,267895,267895,,,,,,,,,,
,,,,5,14.60325,0,3,3,354,1,a table that has various types of desserts stacked upon it,"a table with various types of desserts on it, one of tem has a chocolate bow and a clear container",ma,77793328,11,55,A397HP5TSIF2LO,2021-01-07_17h52.58.036,MetaAwareness,2020.1.2,Win32,60,37M4O367VKLW0ZIHQXXVUDWXANTM5J,A397HP5TSIF2LO,33FOTY3KENONPF312N67CA9SU3V1CX,KTF35,KTF35,33FOTY3KENONPF312N67CA9SU3V1CX,33FOTY3KENONPF312N67CA9SU3V1CX,267895,267895,,,,,,,,,,
,,,,3,10.617845,0,4,4,15,1,a table setting with candle lights that are larger in size,a table setting with candle lights that are smaller in size,ma,10810329,10,55,A397HP5TSIF2LO,2021-01-07_17h52.58.036,MetaAwareness,2020.1.2,Win32,60,37M4O367VKLW0ZIHQXXVUDWXANTM5J,A397HP5TSIF2LO,33FOTY3KENONPF312N67CA9SU3V1CX,KTF35,KTF35,33FOTY3KENONPF312N67CA9SU3V1CX,33FOTY3KENONPF312N67CA9SU3V1CX,267895,267895,,,,,,,,,,
,,,,2,10.571805,0,5,5,126,1,the picture is large,the picture is small,ma,31236119,2,55,A397HP5TSIF2LO,2021-01-07_17h52.58.036,MetaAwareness,2020.1.2,Win32,60,37M4O367VKLW0ZIHQXXVUDWXANTM5J,A397HP5TSIF2LO,33FOTY3KENONPF312N67CA9SU3V1CX,KTF35,KTF35,33FOTY3KENONPF312N67CA9SU3V1CX,33FOTY3KENONPF312N67CA9SU3V1CX,267895,267895,,,,,,,,,,
,,,,5,14.663185,0,6,6,67,1,a piece of fabric with pears including one with medium-sized spots.,a piece of fabric with pears including one with small spots.,ma,18169626,3,55,A397HP5TSIF2LO,2021-01-07_17h52.58.036,MetaAwareness,2020.1.2,Win32,60,37M4O367VKLW0ZIHQXXVUDWXANTM5J,A397HP5TSIF2LO,33FOTY3KENONPF312N67CA9SU3V1CX,KTF35,KTF35,33FOTY3KENONPF312N67CA9SU3V1CX,33FOTY3KENONPF312N67CA9SU3V1CX,267895,267895,,,,,,,,,,
,,,,5,12.670975,0,7,7,70,1,several cupcakes designed to look like pirates with packages in the background with large pirate ship designs on them,several cupcakes designed to look like pirates with packages in the background with medium sized pirate ship designs on them,ma,18345691,2,55,A397HP5TSIF2LO,2021-01-07_17h52.58.036,MetaAwareness,2020.1.2,Win32,60,37M4O367VKLW0ZIHQXXVUDWXANTM5J,A397HP5TSIF2LO,33FOTY3KENONPF312N67CA9SU3V1CX,KTF35,KTF35,33FOTY3KENONPF312N67CA9SU3V1CX,33FOTY3KENONPF312N67CA9SU3V1CX,267895,267895,,,,,,,,,,
,,,,2,15.64546,0,8,8,215,1,a egg shape with smaller size and less ingredient has been added,a egg shape with larger size and maximum amount of ingredient has been added.,ma,51537628,5,55,A397HP5TSIF2LO,2021-01-07_17h52.58.036,MetaAwareness,2020.1.2,Win32,60,37M4O367VKLW0ZIHQXXVUDWXANTM5J,A397HP5TSIF2LO,33FOTY3KENONPF312N67CA9SU3V1CX,KTF35,KTF35,33FOTY3KENONPF312N67CA9SU3V1CX,33FOTY3KENONPF312N67CA9SU3V1CX,267895,267895,,,,,,,,,,
,,,,4,15.21189,0,9,9,55,1,a living room with chairs and pillows on them a couch and a bar,a living room that has a couch a bar and chairs with pillows on them,ma,13873251,7,55,A397HP5TSIF2LO,2021-01-07_17h52.58.036,MetaAwareness,2020.1.2,Win32,60,37M4O367VKLW0ZIHQXXVUDWXANTM5J,A397HP5TSIF2LO,33FOTY3KENONPF312N67CA9SU3V1CX,KTF35,KTF35,33FOTY3KENONPF312N67CA9SU3V1CX,33FOTY3KENONPF312N67CA9SU3V1CX,267895,267895,,,,,,,,,,
