consent_response.keys,consent_response.rt,key_resp_2.keys,key_resp_2.rt,user_resp.keys,user_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,image_1_text,image_2_text,database,image,number,age,worker_ID,date,expName,psychopyVersion,OS,frameRate,hitId,workerId,assignmentId,a,tp_a,b,tp_b,c,tp_c,catch_same_resp.keys,catch_same_resp.rt,image_1_text_catch_same,image_2_text_catch_same,image_catch_same,catch_different_resp.keys,catch_different_resp.rt,image_1_text_catch_different,image_2_text_catch_different,image_catch_different
space,24.161525,space,28.764785,1,10.2145,0,0,0,411,1,"a kitchen towel decorated with a fish, an apple, and the word 'eat' spelled out with a small 'a'","a kitchen towel decorated with a fish, an apple, and the word 'eat' spelled out with a large 'a'",ma,83785171,6,39,A3DAJFOQ9EKTKX,2021-01-07_19h26.11.828,MetaAwareness,2020.1.2,Win32,60,39HYCOOPKPOR4CXA53FESPKPN4SMDS,A3DAJFOQ9EKTKX,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,QZAQ5,QZAQ5,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,267895,267895,,,,,,,,,,
,,,,2,3.276395,0,1,1,252,1,"a table with three cups and plates, a candle holder, and two containers, and two bowls with handles.","a table with three cups and plates with a spoon, a candle holder, two containers and two bowls with handles.",ma,62224663,1,39,A3DAJFOQ9EKTKX,2021-01-07_19h26.11.828,MetaAwareness,2020.1.2,Win32,60,39HYCOOPKPOR4CXA53FESPKPN4SMDS,A3DAJFOQ9EKTKX,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,QZAQ5,QZAQ5,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,267895,267895,,,,,,,,,,
,,,,5,5.12034,0,2,2,311,1,a wooden shelf with a variety of books and objects and a glass clock at 11 oclock,a wooden shelf with a variety of books and objects and a glass clock at 2 oclock,ma,74173745,5,39,A3DAJFOQ9EKTKX,2021-01-07_19h26.11.828,MetaAwareness,2020.1.2,Win32,60,39HYCOOPKPOR4CXA53FESPKPN4SMDS,A3DAJFOQ9EKTKX,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,QZAQ5,QZAQ5,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,267895,267895,,,,,,,,,,
,,,,3,3.963885,0,3,3,352,1,a crowded table of bakery items with a cake and candles that has a green ribbon tied around it.,a crowded table of bakery items with a cake and candles that has a broen ribbon tied around it.,ma,77793328,9,39,A3DAJFOQ9EKTKX,2021-01-07_19h26.11.828,MetaAwareness,2020.1.2,Win32,60,39HYCOOPKPOR4CXA53FESPKPN4SMDS,A3DAJFOQ9EKTKX,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,QZAQ5,QZAQ5,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,267895,267895,,,,,,,,,,
,,,,2,5.274985,0,4,4,183,1,country style kitchen pottery line shelves including a pink label on a white crock,country style kitchen potter line shelves including a yello label on a white crock,ma,46475259,6,39,A3DAJFOQ9EKTKX,2021-01-07_19h26.11.828,MetaAwareness,2020.1.2,Win32,60,39HYCOOPKPOR4CXA53FESPKPN4SMDS,A3DAJFOQ9EKTKX,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,QZAQ5,QZAQ5,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,267895,267895,,,,,,,,,,
,,,,5,4.539185,0,5,5,27,1,a robot shaped cake with red detailing on the side,a robot shaped cake with yellow detaining on the side,ma,12115280,7,39,A3DAJFOQ9EKTKX,2021-01-07_19h26.11.828,MetaAwareness,2020.1.2,Win32,60,39HYCOOPKPOR4CXA53FESPKPN4SMDS,A3DAJFOQ9EKTKX,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,QZAQ5,QZAQ5,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,267895,267895,,,,,,,,,,
,,,,3,2.48736,0,6,6,80,1,a vanity with various trinkets adorning it including a yellow cloth,a vanity with various trinkets adorning it including rocks on a yellow cloth,ma,22020472,5,39,A3DAJFOQ9EKTKX,2021-01-07_19h26.11.828,MetaAwareness,2020.1.2,Win32,60,39HYCOOPKPOR4CXA53FESPKPN4SMDS,A3DAJFOQ9EKTKX,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,QZAQ5,QZAQ5,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,267895,267895,,,,,,,,,,
,,,,3,6.219825,0,7,7,72,1,an order of pirate designed cupcakes with a big smiley face sticker on the bags,an order of pirate designed cupcakes with a regular sized smiley face sticker on the bags,ma,18345691,4,39,A3DAJFOQ9EKTKX,2021-01-07_19h26.11.828,MetaAwareness,2020.1.2,Win32,60,39HYCOOPKPOR4CXA53FESPKPN4SMDS,A3DAJFOQ9EKTKX,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,QZAQ5,QZAQ5,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,267895,267895,,,,,,,,,,
,,,,3,5.076035,0,8,8,335,1,a bunch of cupcakes containing the letter h twice,a bunch of cupcakes containing the letter h once,ma,77345858,8,39,A3DAJFOQ9EKTKX,2021-01-07_19h26.11.828,MetaAwareness,2020.1.2,Win32,60,39HYCOOPKPOR4CXA53FESPKPN4SMDS,A3DAJFOQ9EKTKX,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,QZAQ5,QZAQ5,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,267895,267895,,,,,,,,,,
,,,,2,4.387645,0,9,9,456,1,second star is present with no button,second star is present  with pink button,ma,90405028,6,39,A3DAJFOQ9EKTKX,2021-01-07_19h26.11.828,MetaAwareness,2020.1.2,Win32,60,39HYCOOPKPOR4CXA53FESPKPN4SMDS,A3DAJFOQ9EKTKX,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,QZAQ5,QZAQ5,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,3QAPZX2QN5GAK8QH9BD1MSHWDKF20P,267895,267895,,,,,,,,,,
